eall,r,t,dr,Value
CH4,p105,2020,2.5,2098716767.6511452
CH4,p105,2020,2.0,2583036021.7244864
CH4,p105,2020,1.5,3713114281.228949
CH4,p105,2023,2.5,1798723438.1455436
CH4,p105,2023,2.0,2236250760.9377027
CH4,p105,2023,1.5,3123458943.266248
CH4,p105,2026,2.5,2450697091.6038156
CH4,p105,2026,2.0,3070752982.250564
CH4,p105,2026,1.5,4192758879.611347
CH4,p105,2029,2.5,2437394070.773279
CH4,p105,2029,2.0,3073236002.2793517
CH4,p105,2029,1.5,4119725847.8830967
CH4,p105,2032,2.5,2714406493.666016
CH4,p105,2032,2.0,3399596482.3584085
CH4,p105,2032,1.5,4480088387.604104
CH4,p105,2035,2.5,3156117491.6507998
CH4,p105,2035,2.0,3910841239.654251
CH4,p105,2035,1.5,5077232486.568678
CH4,p105,2038,2.5,2817838319.436739
CH4,p105,2038,2.0,3461281715.213632
CH4,p105,2038,1.5,4437540660.530297
CH4,p105,2041,2.5,2867131501.520008
CH4,p105,2041,2.0,3496250284.2276363
CH4,p105,2041,1.5,4445085169.622746
CH4,p105,2044,2.5,3007369031.0206547
CH4,p105,2044,2.0,3644692269.382648
CH4,p105,2044,1.5,4620593478.12445
CH4,p105,2047,2.5,3897385131.243759
CH4,p105,2047,2.0,4698381461.89815
CH4,p105,2047,1.5,5941719049.779595
CH4,p105,2050,2.5,5952396640.686349
CH4,p105,2050,2.0,7142875968.823618
CH4,p105,2050,1.5,9013629198.753614
CH4,p106,2020,2.5,683162925.6636051
CH4,p106,2020,2.0,840815908.5090525
CH4,p106,2020,1.5,1208672868.481763
CH4,p106,2023,2.5,127677673.00159341
CH4,p106,2023,2.0,158734404.27225128
CH4,p106,2023,1.5,221710553.7933075
CH4,p106,2026,2.5,123048390.43782352
CH4,p106,2026,2.0,154181115.72932103
CH4,p106,2026,1.5,210516523.39964986
CH4,p106,2029,2.5,101337358.1444517
CH4,p106,2029,2.0,127773190.7038739
CH4,p106,2029,1.5,171282165.12458956
CH4,p106,2032,2.5,118630034.56240146
CH4,p106,2032,2.0,148575480.18009505
CH4,p106,2032,1.5,195797144.42338106
CH4,p106,2035,2.5,395072310.0053993
CH4,p106,2035,2.0,489546123.26756
CH4,p106,2035,1.5,635551107.3999901
CH4,p106,2038,2.5,2896392656.8821507
CH4,p106,2038,2.0,3557773657.272563
CH4,p106,2038,1.5,4561248278.554568
CH4,p106,2041,2.5,3892492898.754245
CH4,p106,2041,2.0,4746601052.797442
CH4,p106,2041,1.5,6034764170.37079
CH4,p106,2044,2.5,4400739278.020924
CH4,p106,2044,2.0,5333346277.336616
CH4,p106,2044,1.5,6761400745.038769
CH4,p106,2047,2.5,4725104614.401546
CH4,p106,2047,2.0,5696215071.9626
CH4,p106,2047,1.5,7203610409.072295
CH4,p106,2050,2.5,5649257930.766912
CH4,p106,2050,2.0,6779109516.920295
CH4,p106,2050,1.5,8554590580.87561
CH4,p107,2020,2.5,1932029162.2010853
CH4,p107,2020,2.0,2377882045.785951
CH4,p107,2020,1.5,3418205440.8173046
CH4,p107,2023,2.5,3478130744.6893845
CH4,p107,2023,2.0,4324162547.451667
CH4,p107,2023,1.5,6039727036.386295
CH4,p107,2026,2.5,3412315040.6759872
CH4,p107,2026,2.0,4275671858.1964173
CH4,p107,2026,1.5,5837936575.614339
CH4,p107,2029,2.5,3682833158.2911386
CH4,p107,2029,2.0,4643572243.062739
CH4,p107,2029,1.5,6224788653.416
CH4,p107,2032,2.5,4571089338.078709
CH4,p107,2032,2.0,5724956549.632558
CH4,p107,2032,1.5,7544516383.236704
CH4,p107,2035,2.5,5197289420.02563
CH4,p107,2035,2.0,6440119498.72741
CH4,p107,2035,1.5,8360856893.084709
CH4,p107,2038,2.5,5285087053.473891
CH4,p107,2038,2.0,6491917955.448243
CH4,p107,2038,1.5,8322971737.754159
CH4,p107,2041,2.5,5630433825.066511
CH4,p107,2041,2.0,6865888729.127868
CH4,p107,2041,1.5,8729197764.761389
CH4,p107,2044,2.5,5741427710.137897
CH4,p107,2044,2.0,6958154112.286324
CH4,p107,2044,1.5,8821266415.576105
CH4,p107,2047,2.5,6891009673.626447
CH4,p107,2047,2.0,8307260128.022066
CH4,p107,2047,1.5,10505619042.307804
CH4,p107,2050,2.5,6704574935.489799
CH4,p107,2050,2.0,8045489922.587757
CH4,p107,2050,1.5,10152642045.170265
CH4,p108,2020,2.5,873736949.6854752
CH4,p108,2020,2.0,1075368553.4590464
CH4,p108,2020,1.5,1545842295.5973792
CH4,p108,2023,2.5,730854706.372531
CH4,p108,2023,2.0,908630175.4901738
CH4,p108,2023,1.5,1269119321.2009492
CH4,p108,2026,2.5,920130372.3467147
CH4,p108,2026,2.0,1152934442.458534
CH4,p108,2026,1.5,1574198950.2799215
