i,r,t,Value
battery_4,p58,2035,-54052.476623
battery_4,p58,2038,-880943.139708
battery_4,p58,2041,-965555.163205
battery_4,p58,2044,-936319.809546
battery_4,p58,2047,-1043114.492634
battery_4,p58,2050,-1277111.593052
battery_4,p59,2035,-47367.323621
battery_4,p59,2038,-136192.821665
battery_4,p59,2041,-144368.851982
battery_4,p59,2044,-146084.323741
battery_4,p59,2047,-145428.616899
battery_4,p59,2050,-97828.598513
battery_4,p60,2023,-9308.110686
battery_4,p60,2026,-52657.865354
battery_4,p60,2029,-91093.500805
battery_4,p60,2032,-100878.731079
battery_4,p60,2035,-121126.922576
battery_4,p60,2038,-89015.475659
battery_4,p60,2041,-205002.198364
battery_4,p60,2044,-928843.127125
battery_4,p60,2047,-923303.076496
battery_4,p60,2050,-921533.536927
battery_4,p61,2023,-58572.929796
battery_4,p61,2026,-175594.386387
battery_4,p61,2029,-334243.785088
battery_4,p61,2032,-360456.82989
battery_4,p61,2035,-409512.406194
battery_4,p61,2038,-238274.755188
battery_4,p62,2023,-114363.894377
battery_4,p62,2026,-126138.670591
battery_4,p62,2029,-241120.355499
battery_4,p62,2032,-254879.331501
battery_4,p62,2035,-305598.865866
battery_4,p62,2041,-329400.421398
battery_4,p62,2044,-312323.507395
battery_4,p62,2047,-319485.123297
battery_4,p62,2050,-309962.386636
battery_4,p63,2023,-137506.190425
battery_4,p63,2026,-178959.610491
battery_4,p63,2029,-272169.744016
battery_4,p63,2032,-481694.306197
battery_4,p63,2035,-606335.960291
battery_4,p63,2038,-240216.735384
battery_4,p63,2041,-179468.094778
battery_4,p63,2044,-1167873.480543
battery_4,p63,2047,-1203283.919021
battery_4,p63,2050,-1212368.091788
battery_4,p64,2023,-68630.687298
battery_4,p64,2026,-86781.487236
battery_4,p64,2029,-444450.636095
battery_4,p64,2032,-883696.031976
battery_4,p64,2035,-1109492.899076
battery_4,p64,2038,-823056.685947
battery_4,p64,2041,-813425.388989
battery_4,p64,2044,-239338.101881
battery_4,p64,2047,-243520.148788
battery_4,p64,2050,-247292.328866
battery_4,p65,2023,-66485.327261
battery_4,p65,2026,-82161.027548
battery_4,p65,2029,-451857.103698
battery_4,p65,2032,-984750.683667
battery_4,p65,2035,-1257434.602558
battery_4,p65,2038,-938167.52688
battery_4,p65,2041,-980092.395486
battery_4,p65,2044,-1016317.926039
battery_4,p65,2047,-1027034.060895
battery_4,p65,2050,-1036867.249462
