i,r,t,Value
battery_8,p116,2029,200.0
battery_8,p116,2032,200.0
battery_8,p116,2035,200.0
battery_8,p116,2038,200.0
battery_8,p116,2041,200.0
battery_8,p117,2029,100.0
battery_8,p117,2032,100.0
battery_8,p117,2035,100.0
battery_8,p117,2038,100.0
battery_8,p117,2041,100.0
battery_8,p123,2029,1087.2075
battery_8,p123,2032,1087.2075
battery_8,p123,2035,1087.2075
battery_8,p123,2038,1087.2075
battery_8,p123,2041,1087.2075
battery_8,p124,2047,73.809699
battery_8,p124,2050,73.809699
battery_8,p125,2026,645.0
battery_8,p125,2029,645.0
battery_8,p125,2032,645.0
battery_8,p125,2035,645.0
battery_8,p125,2038,645.0
battery_8,p127,2044,473.86278
battery_8,p127,2047,892.21958
battery_8,p127,2050,998.122194
battery_8,p128,2047,62.903627
battery_8,p128,2050,89.502617
biopower,p1,2010,36.0
biopower,p3,2010,50.0
biopower,p3,2015,50.0
biopower,p3,2020,50.0
biopower,p3,2023,50.0
biopower,p3,2026,50.0
biopower,p5,2010,7.5
biopower,p5,2015,8.5
biopower,p5,2020,8.5
biopower,p5,2023,8.5
biopower,p5,2026,8.5
biopower,p5,2029,8.5
biopower,p5,2032,1.0
biopower,p5,2035,1.0
biopower,p5,2038,1.0
biopower,p5,2041,1.0
biopower,p5,2044,1.0
biopower,p5,2047,1.0
biopower,p5,2050,1.0
biopower,p6,2010,44.3
biopower,p6,2015,44.3
biopower,p6,2020,44.3
biopower,p6,2023,44.3
biopower,p6,2026,44.3
biopower,p6,2029,44.3
biopower,p6,2032,14.0
biopower,p6,2035,14.0
biopower,p6,2038,14.0
biopower,p6,2041,14.0
biopower,p6,2044,14.0
biopower,p6,2047,14.0
biopower,p6,2050,14.0
biopower,p8,2010,40.5
biopower,p8,2015,30.0
biopower,p8,2020,30.0
biopower,p8,2023,30.0
biopower,p8,2026,30.0
biopower,p8,2029,30.0
biopower,p8,2032,30.0
biopower,p9,2010,355.8
biopower,p9,2015,358.1
biopower,p9,2020,331.8
biopower,p9,2023,341.0
biopower,p9,2026,341.0
biopower,p9,2029,341.0
biopower,p9,2032,194.1
biopower,p9,2035,62.9
biopower,p9,2038,62.9
biopower,p9,2041,62.9
biopower,p9,2044,62.9
biopower,p9,2047,62.9
biopower,p9,2050,62.9
biopower,p10,2010,129.4
biopower,p10,2015,135.5
biopower,p10,2020,160.5
biopower,p10,2023,163.1
biopower,p10,2026,165.7
biopower,p10,2029,165.7
biopower,p10,2032,138.7
biopower,p10,2035,96.3
biopower,p10,2038,49.3
biopower,p10,2041,49.3
biopower,p10,2044,49.3
biopower,p10,2047,49.3
biopower,p10,2050,49.3
biopower,p14,2010,5.8
biopower,p14,2015,5.8
biopower,p14,2020,5.8
biopower,p14,2023,5.8
biopower,p14,2026,5.8
biopower,p15,2010,9.4
biopower,p15,2015,25.7
biopower,p15,2020,25.7
biopower,p15,2023,25.7
