eall,r,t,dr,Value
CH4,p105,2029,2.0,3393859506.85576
CH4,p105,2029,1.5,4549527183.75923
CH4,p105,2032,2.5,1449491474.15434
CH4,p105,2032,2.0,1815382525.88262
CH4,p105,2032,1.5,2392364568.9926
CH4,p105,2035,2.5,1340379123.1078
CH4,p105,2035,2.0,1660904565.5901
CH4,p105,2035,1.5,2156262067.6082
CH4,p105,2038,2.5,1435774833.0242198
CH4,p105,2038,2.0,1763628928.7541597
CH4,p105,2038,1.5,2261062729.172
CH4,p105,2041,2.5,1470138501.69538
CH4,p105,2041,2.0,1792722849.18969
CH4,p105,2041,1.5,2279243504.42701
CH4,p105,2044,2.5,1472588003.8813
CH4,p105,2044,2.0,1784659633.8429
CH4,p105,2044,1.5,2262519317.2216
CH4,p105,2047,2.5,2278360492.57354
CH4,p105,2047,2.0,2746612495.6484704
CH4,p105,2047,1.5,3473451425.7946305
CH4,p105,2050,2.5,2946261831.5620003
CH4,p105,2050,2.0,3535514197.8744
CH4,p105,2050,1.5,4461482202.0796
CH4,p106,2020,2.5,935680026.6645
CH4,p106,2020,2.0,1151606186.664
CH4,p106,2020,1.5,1655433893.3295
CH4,p106,2023,2.5,174871094.42091998
CH4,p106,2023,2.0,217407306.57736
CH4,p106,2023,1.5,303661292.33903
CH4,p106,2026,2.5,168530692.92958
CH4,p106,2026,2.0,211170988.73104
CH4,p106,2026,1.5,288329619.22892
CH4,p106,2029,2.5,138361819.92944
CH4,p106,2029,2.0,174456207.73711997
CH4,p106,2029,1.5,233861554.33725998
CH4,p106,2032,2.5,134443861.41988
CH4,p106,2032,2.0,168381146.82683998
CH4,p106,2032,1.5,221897635.3532
CH4,p106,2035,2.5,142983810.867
CH4,p106,2035,2.0,177175591.7265
CH4,p106,2035,1.5,230017434.873
CH4,p106,2038,2.5,597759487.41996
CH4,p106,2038,2.0,734255748.32688
CH4,p106,2038,1.5,941353523.4959999
CH4,p106,2041,2.5,1079805361.97768
CH4,p106,2041,2.0,1316741070.9008398
CH4,p106,2041,1.5,1674086730.2603598
CH4,p106,2044,2.5,3384633938.80774
CH4,p106,2044,2.0,4101907356.30342
CH4,p106,2044,1.5,5200232276.84368
CH4,p106,2047,2.5,4171103001.2037206
CH4,p106,2047,2.0,5028354231.512461
CH4,p106,2047,1.5,6359012857.663341
CH4,p106,2050,2.5,4973353068.712
CH4,p106,2050,2.0,5968023682.4544
CH4,p106,2050,1.5,7531077504.0496
CH4,p107,2020,2.5,2646163938.4908004
CH4,p107,2020,2.0,3256817155.0656004
CH4,p107,2020,1.5,4681674660.4068
CH4,p107,2023,2.5,4763750118.27864
CH4,p107,2023,2.0,5922500147.04912
