eall,r,t,dr,Value
CH4,p10,2045,2.0,3837885620.4518166
CH4,p10,2045,1.5,5344918656.626948
CH4,p10,2046,2.5,2795291649.273599
CH4,p10,2046,2.0,3735529655.1139035
CH4,p10,2046,1.5,5216831601.024279
CH4,p10,2047,2.5,2798499768.50412
CH4,p10,2047,2.0,3752628555.628398
CH4,p10,2047,1.5,5254732758.580851
CH4,p10,2048,2.5,2800717625.1196313
CH4,p10,2048,2.0,3767620721.230325
CH4,p10,2048,1.5,5290374334.630638
CH4,p10,2049,2.5,2578072235.668233
CH4,p10,2049,2.0,3480493997.3495164
CH4,p10,2049,1.5,4901230717.476331
CH4,p10,2050,2.5,2576946138.5397487
CH4,p10,2050,2.0,3490625142.8835773
CH4,p10,2050,1.5,4930980654.9449005
CH4,p100,2023,2.5,659199826.2981695
CH4,p100,2023,2.0,843729871.9202001
CH4,p100,2023,1.5,1148729383.764122
CH4,p100,2024,2.5,672695672.8850865
CH4,p100,2024,2.0,860732652.3135949
CH4,p100,2024,1.5,1169713604.4261675
CH4,p100,2025,2.5,768800126.1282554
CH4,p100,2025,2.0,983931903.9307927
CH4,p100,2025,1.5,1336438388.8486292
CH4,p100,2026,2.5,781654737.8398644
CH4,p100,2026,2.0,1000842861.3694483
CH4,p100,2026,1.5,1358060071.423957
CH4,p100,2027,2.5,793424948.4292367
CH4,p100,2027,2.0,1016245329.6469092
CH4,p100,2027,1.5,1379224773.2275577
CH4,p100,2028,2.5,614144868.0916524
CH4,p100,2028,2.0,787477949.9232401
CH4,p100,2028,1.5,1068435582.117871
CH4,p100,2029,2.5,621245533.9277409
CH4,p100,2029,2.0,797748924.4729651
CH4,p100,2029,1.5,1083213381.2799318
CH4,p100,2030,2.5,627960863.8517271
CH4,p100,2030,2.0,807650456.9160558
CH4,p100,2030,1.5,1096974894.990998
CH4,p100,2031,2.5,515763810.4500421
CH4,p100,2031,2.0,663822540.6154776
CH4,p100,2031,1.5,902275795.8532908
CH4,p100,2032,2.5,522788784.74505395
CH4,p100,2032,2.0,673806799.6325305
CH4,p100,2032,1.5,916398278.9718273
CH4,p100,2033,2.5,528919047.23033834
CH4,p100,2033,2.0,683144300.8793586
CH4,p100,2033,1.5,929638462.6073781
CH4,p100,2034,2.5,374661281.7649789
CH4,p100,2034,2.0,484799495.61268574
CH4,p100,2034,1.5,660466765.2168528
CH4,p100,2035,2.5,378279716.144441
CH4,p100,2035,2.0,490480928.46456945
CH4,p100,2035,1.5,669105199.3450705
CH4,p100,2036,2.5,381498761.528733
CH4,p100,2036,2.0,495583971.3377503
CH4,p100,2036,1.5,677344065.0864036
CH4,p100,2037,2.5,302515727.48211896
CH4,p100,2037,2.0,394081574.89730585
CH4,p100,2037,1.5,539543183.9102236
CH4,p100,2038,2.5,304464972.98868436
CH4,p100,2038,2.0,397623691.2580784
CH4,p100,2038,1.5,545287565.4964283
CH4,p100,2039,2.5,306139171.5832805
CH4,p100,2039,2.0,400875389.532078
CH4,p100,2039,1.5,550879478.7529055
CH4,p100,2040,2.5,242874677.6692413
CH4,p100,2040,2.0,318823139.72600454
CH4,p100,2040,1.5,439224480.7581109
CH4,p100,2041,2.5,244317254.42274252
CH4,p100,2041,2.0,321624849.5263228
CH4,p100,2041,1.5,443922182.3588254
CH4,p100,2042,2.5,245630535.06126228
CH4,p100,2042,2.0,324287538.91237944
CH4,p100,2042,1.5,448487177.58354634
CH4,p100,2043,2.5,225292713.01841488
CH4,p100,2043,2.0,298346658.09873897
CH4,p100,2043,1.5,413517401.46065027
CH4,p100,2044,2.5,226120208.8484937
CH4,p100,2044,2.0,300288980.7054324
CH4,p100,2044,1.5,417179714.4856469
CH4,p101,2023,2.5,15625161941.035646
CH4,p101,2023,2.0,19999119170.397453
CH4,p101,2023,1.5,27228591288.526463
CH4,p101,2024,2.5,15945057032.08285
CH4,p101,2024,2.0,20402139903.255615
CH4,p101,2024,1.5,27725984996.731987
CH4,p101,2025,2.5,13664847358.912561
CH4,p101,2025,2.0,17488653841.0056
CH4,p101,2025,1.5,23754193017.862423
CH4,p101,2026,2.5,13893328469.837772
CH4,p101,2026,2.0,17789233464.02942
CH4,p101,2026,1.5,24138502257.667908
CH4,p101,2027,2.5,14102535161.694115
CH4,p101,2027,2.0,18063000820.210735
CH4,p101,2027,1.5,24514689005.970882
CH4,p101,2028,2.5,11146176977.067755
CH4,p101,2028,2.0,14292016511.767115
CH4,p101,2028,1.5,19391144835.073265
CH4,p101,2029,2.5,11275047675.458498
CH4,p101,2029,2.0,14478425461.847458
CH4,p101,2029,1.5,19659348598.305416
CH4,p101,2030,2.5,11396924873.626305
CH4,p101,2030,2.0,14658129369.978779
CH4,p101,2030,1.5,19909107694.677116
CH4,p101,2031,2.5,10493771831.900244
CH4,p101,2031,2.0,13506186624.479918
CH4,p101,2031,1.5,18357775670.35746
CH4,p101,2032,2.5,10636702522.040163
CH4,p101,2032,2.0,13709327158.795662
CH4,p101,2032,1.5,18645112843.968903
CH4,p101,2033,2.5,10761429333.97778
CH4,p101,2033,2.0,13899308707.673235
CH4,p101,2033,1.5,18914498681.57293
CH4,p101,2034,2.5,10881214926.39373
CH4,p101,2034,2.0,14079937705.647392
CH4,p101,2034,1.5,19181808139.36555
CH4,p101,2035,2.5,10986304414.142502
CH4,p101,2035,2.0,14244942457.83313
CH4,p101,2035,1.5,19432692505.996193
CH4,p101,2036,2.5,11079794524.781342
CH4,p101,2036,2.0,14393149142.068287
CH4,p101,2036,1.5,19671972285.47814
CH4,p101,2037,2.5,10890107011.426247
