r,rr,trtype,t,Value
p69,p77,AC,2038,1607.615043
p69,p77,AC,2041,1607.615043
p69,p77,AC,2044,1607.615043
p69,p77,AC,2047,1607.615043
p69,p77,AC,2050,1607.615043
p70,p45,AC,2010,2513.239
p70,p45,AC,2015,2513.239
p70,p45,AC,2020,2513.239
p70,p45,AC,2023,2513.239
p70,p45,AC,2026,2513.239
p70,p45,AC,2029,2513.239
p70,p45,AC,2032,4886.239
p70,p45,AC,2035,4886.239
p70,p45,AC,2038,4886.239
p70,p45,AC,2041,4886.239
p70,p45,AC,2044,4886.239
p70,p45,AC,2047,4886.239
p70,p45,AC,2050,4886.239
p70,p54,AC,2010,956.0
p70,p54,AC,2015,956.0
p70,p54,AC,2020,956.0
p70,p54,AC,2023,956.0
p70,p54,AC,2026,956.0
p70,p54,AC,2029,956.0
p70,p54,AC,2032,956.0
p70,p54,AC,2035,1109.361176
p70,p54,AC,2038,1109.361176
p70,p54,AC,2041,1199.261396
p70,p54,AC,2044,1199.261396
p70,p54,AC,2047,1199.261396
p70,p54,AC,2050,1199.261396
p70,p68,AC,2035,3333.0
p70,p68,AC,2038,3333.0
p70,p68,AC,2041,3333.0
p70,p68,AC,2044,3333.0
p70,p68,AC,2047,3333.0
p70,p68,AC,2050,3333.0
p70,p69,AC,2010,2118.0
p70,p69,AC,2015,2118.0
p70,p69,AC,2020,2118.0
p70,p69,AC,2023,2118.0
p70,p69,AC,2026,2118.0
p70,p69,AC,2029,2118.0
p70,p69,AC,2032,2118.0
p70,p69,AC,2035,2118.0
p70,p69,AC,2038,2118.0
p70,p69,AC,2041,2118.0
p70,p69,AC,2044,2118.0
p70,p69,AC,2047,2118.0
p70,p69,AC,2050,2118.0
p70,p71,AC,2010,2017.028
p70,p71,AC,2015,2017.028
p70,p71,AC,2020,2017.028
p70,p71,AC,2023,2017.028
p70,p71,AC,2026,2017.028
p70,p71,AC,2029,2017.028
p70,p71,AC,2032,2017.028
p70,p71,AC,2035,2140.382541
p70,p71,AC,2038,2140.382541
p70,p71,AC,2041,2192.135608
p70,p71,AC,2044,2493.01168
p70,p71,AC,2047,2493.01168
p70,p71,AC,2050,2493.01168
p70,p77,AC,2010,1399.0
p70,p77,AC,2015,1399.0
p70,p77,AC,2020,1399.0
p70,p77,AC,2023,1399.0
p70,p77,AC,2026,1399.0
p70,p77,AC,2029,1399.0
p70,p77,AC,2032,1399.0
p70,p77,AC,2035,1399.0
p70,p77,AC,2038,1399.0
p70,p77,AC,2041,1399.0
p70,p77,AC,2044,1399.0
p70,p77,AC,2047,1399.0
p70,p77,AC,2050,1399.0
p70,p80,AC,2010,283.171
p70,p80,AC,2015,283.171
p70,p80,AC,2020,283.171
p70,p80,AC,2023,283.171
p70,p80,AC,2026,283.171
p70,p80,AC,2029,283.171
p70,p80,AC,2032,283.171
p70,p80,AC,2035,3666.171
p70,p80,AC,2038,3666.171
p70,p80,AC,2041,3666.171
p70,p80,AC,2044,3666.171
p70,p80,AC,2047,3666.171
p70,p80,AC,2050,3666.171
p70,p81,AC,2010,3093.619
p70,p81,AC,2015,3093.619
p70,p81,AC,2020,3093.619
p70,p81,AC,2023,3093.619
p70,p81,AC,2026,3093.619
p70,p81,AC,2029,3093.619
p70,p81,AC,2032,3093.619
p70,p81,AC,2035,3093.619
p70,p81,AC,2038,4034.945454
p70,p81,AC,2041,5248.130881
p70,p81,AC,2044,5896.545323
p70,p81,AC,2047,7128.368259
p70,p81,AC,2050,7128.368259
p71,p54,AC,2010,12.851
p71,p54,AC,2015,12.851
p71,p54,AC,2020,12.851
p71,p54,AC,2023,12.851
p71,p54,AC,2026,12.851
p71,p54,AC,2029,12.851
p71,p54,AC,2032,1412.777916
p71,p54,AC,2035,1788.628172
p71,p54,AC,2038,1788.628172
p71,p54,AC,2041,1874.131731
p71,p54,AC,2044,1912.498005
p71,p54,AC,2047,2623.707419
p71,p54,AC,2050,2719.802962
p71,p70,AC,2010,2017.281
p71,p70,AC,2015,2017.281
p71,p70,AC,2020,2017.281
p71,p70,AC,2023,2017.281
p71,p70,AC,2026,2017.281
p71,p70,AC,2029,2017.281
p71,p70,AC,2032,2017.281
p71,p70,AC,2035,2140.635541
p71,p70,AC,2038,2140.635541
p71,p70,AC,2041,2192.388608
p71,p70,AC,2044,2493.26468
p71,p70,AC,2047,2493.26468
p71,p70,AC,2050,2493.26468
p71,p72,AC,2010,1072.0
p71,p72,AC,2015,1072.0
p71,p72,AC,2020,1072.0
p71,p72,AC,2023,1072.0
p71,p72,AC,2026,1072.0
p71,p72,AC,2029,1072.0
p71,p72,AC,2032,1955.0
p71,p72,AC,2035,1955.0
p71,p72,AC,2038,1955.0
p71,p72,AC,2041,1955.0
p71,p72,AC,2044,1955.0
p71,p72,AC,2047,1955.0
p71,p72,AC,2050,1955.0
p71,p81,AC,2010,1515.481
p71,p81,AC,2015,1515.481
p71,p81,AC,2020,1515.481
p71,p81,AC,2023,1515.481
p71,p81,AC,2026,1515.481
p71,p81,AC,2029,1515.481
p71,p81,AC,2032,1515.481
p71,p81,AC,2035,3220.257969
p71,p81,AC,2038,3782.108451
p71,p81,AC,2041,4941.745191
p71,p81,AC,2044,6139.365243
p71,p81,AC,2047,6139.365243
p71,p81,AC,2050,6304.528289
p72,p54,AC,2010,956.0
p72,p54,AC,2015,956.0
p72,p54,AC,2020,956.0
p72,p54,AC,2023,956.0
p72,p54,AC,2026,956.0
p72,p54,AC,2029,956.0
p72,p54,AC,2032,956.0
p72,p54,AC,2035,956.0
p72,p54,AC,2038,956.0
p72,p54,AC,2041,956.0
p72,p54,AC,2044,956.0
p72,p54,AC,2047,956.0
p72,p54,AC,2050,956.0
p72,p55,AC,2010,115.352
p72,p55,AC,2015,115.352
p72,p55,AC,2020,115.352
p72,p55,AC,2023,115.352
p72,p55,AC,2026,115.352
p72,p55,AC,2029,115.352
p72,p55,AC,2032,115.352
p72,p55,AC,2035,2213.742412
p72,p55,AC,2038,2213.742412
p72,p55,AC,2041,2698.262575
p72,p55,AC,2044,2915.671461
p72,p55,AC,2047,3312.15821
p72,p55,AC,2050,4201.795364
p72,p71,AC,2010,1072.0
p72,p71,AC,2015,1072.0
p72,p71,AC,2020,1072.0
p72,p71,AC,2023,1072.0
p72,p71,AC,2026,1072.0
p72,p71,AC,2029,1072.0
p72,p71,AC,2032,1955.0
p72,p71,AC,2035,1955.0
p72,p71,AC,2038,1955.0
p72,p71,AC,2041,1955.0
p72,p71,AC,2044,1955.0
p72,p71,AC,2047,1955.0
p72,p71,AC,2050,1955.0
p72,p73,AC,2010,2075.873
p72,p73,AC,2015,2075.873
p72,p73,AC,2020,2075.873
p72,p73,AC,2023,2075.873
p72,p73,AC,2026,2075.873
p72,p73,AC,2029,2075.873
p72,p73,AC,2032,2075.873
p72,p73,AC,2035,2075.873
p72,p73,AC,2038,2075.873
p72,p73,AC,2041,2075.873
p72,p73,AC,2044,2075.873
p72,p73,AC,2047,2075.873
p72,p73,AC,2050,2075.873
p72,p81,AC,2010,3965.588
p72,p81,AC,2015,3965.588
p72,p81,AC,2020,3965.588
p72,p81,AC,2023,3965.588
p72,p81,AC,2026,3965.588
p72,p81,AC,2029,3965.588
p72,p81,AC,2032,9344.588
p72,p81,AC,2035,9344.588
p72,p81,AC,2038,9344.588
p72,p81,AC,2041,9344.588
p72,p81,AC,2044,9344.588
p72,p81,AC,2047,9344.588
p72,p81,AC,2050,9344.588
p72,p84,AC,2010,1195.0
p72,p84,AC,2015,1195.0
p72,p84,AC,2020,1195.0
p72,p84,AC,2023,1195.0
p72,p84,AC,2026,1195.0
p72,p84,AC,2029,1195.0
p72,p84,AC,2032,1195.0
p72,p84,AC,2035,1195.0
p72,p84,AC,2038,1195.0
p72,p84,AC,2041,1195.0
p72,p84,AC,2044,1195.0
p72,p84,AC,2047,1195.0
p72,p84,AC,2050,1195.0
p73,p72,AC,2010,1817.44
p73,p72,AC,2015,1817.44
p73,p72,AC,2020,1817.44
p73,p72,AC,2023,1817.44
p73,p72,AC,2026,1817.44
p73,p72,AC,2029,1817.44
p73,p72,AC,2032,1817.44
p73,p72,AC,2035,1817.44
p73,p72,AC,2038,1817.44
p73,p72,AC,2041,1817.44
p73,p72,AC,2044,1817.44
p73,p72,AC,2047,1817.44
p73,p72,AC,2050,1817.44
p73,p84,AC,2010,1666.034
p73,p84,AC,2015,1666.034
p73,p84,AC,2020,1666.034
p73,p84,AC,2023,1666.034
p73,p84,AC,2026,1666.034
p73,p84,AC,2029,1666.034
p73,p84,AC,2032,1666.034
p73,p84,AC,2035,1666.034
p73,p84,AC,2038,1666.034
p73,p84,AC,2041,1666.034
p73,p84,AC,2044,1666.034
p73,p84,AC,2047,1666.034
p73,p84,AC,2050,1666.034
p74,p46,AC,2010,1.454
p74,p46,AC,2015,1.454
p74,p46,AC,2020,1.454
p74,p46,AC,2023,1.454
p74,p46,AC,2026,1.454
p74,p46,AC,2029,1.454
p74,p46,AC,2032,1.454
p74,p46,AC,2035,1.454
p74,p46,AC,2038,1.454
p74,p46,AC,2041,1.454
p74,p46,AC,2044,1.454
p74,p46,AC,2047,1.454
p74,p46,AC,2050,1.454
p74,p75,AC,2010,850.332
p74,p75,AC,2015,850.332
p74,p75,AC,2020,850.332
p74,p75,AC,2023,850.332
p74,p75,AC,2026,850.332
p74,p75,AC,2029,850.332
p74,p75,AC,2032,1151.243819
p74,p75,AC,2035,3174.676964
p74,p75,AC,2038,3174.676964
p74,p75,AC,2041,4282.596377
p74,p75,AC,2044,4347.656057
p74,p75,AC,2047,4905.864291
p74,p75,AC,2050,5375.168707
p74,p103,AC,2010,118.19
p74,p103,AC,2015,118.19
p74,p103,AC,2020,118.19
p74,p103,AC,2023,118.19
p74,p103,AC,2026,118.19
p74,p103,AC,2029,118.19
p74,p103,AC,2032,118.19
p74,p103,AC,2035,118.19
p74,p103,AC,2038,118.19
p74,p103,AC,2041,118.19
p74,p103,AC,2044,118.19
p74,p103,AC,2047,118.19
p74,p103,AC,2050,118.19
p75,p46,AC,2010,1092.0
p75,p46,AC,2015,1092.0
p75,p46,AC,2020,1092.0
p75,p46,AC,2023,1092.0
p75,p46,AC,2026,1092.0
p75,p46,AC,2029,1092.0
p75,p46,AC,2032,1092.0
p75,p46,AC,2035,1092.0
p75,p46,AC,2038,1092.0
p75,p46,AC,2041,1092.0
p75,p46,AC,2044,1092.0
p75,p46,AC,2047,1092.0
p75,p46,AC,2050,1092.0
p75,p74,AC,2010,408.207
p75,p74,AC,2015,408.207
p75,p74,AC,2020,408.207
p75,p74,AC,2023,408.207
p75,p74,AC,2026,408.207
p75,p74,AC,2029,408.207
p75,p74,AC,2032,709.118819
p75,p74,AC,2035,2732.551964
p75,p74,AC,2038,2732.551964
p75,p74,AC,2041,3840.471377
p75,p74,AC,2044,3905.531057
p75,p74,AC,2047,4463.739291
p75,p74,AC,2050,4933.043707
p75,p76,AC,2010,3663.204
p75,p76,AC,2015,3663.204
p75,p76,AC,2020,3663.204
p75,p76,AC,2023,3663.204
p75,p76,AC,2026,3663.204
p75,p76,AC,2029,3663.204
p75,p76,AC,2032,4942.204
p75,p76,AC,2035,5075.389087
p75,p76,AC,2038,5075.389087
p75,p76,AC,2041,6502.232262
p75,p76,AC,2044,6793.592071
p75,p76,AC,2047,7068.94344
p75,p76,AC,2050,7068.94344
p75,p79,AC,2010,858.315
p75,p79,AC,2015,858.315
p75,p79,AC,2020,858.315
p75,p79,AC,2023,858.315
p75,p79,AC,2026,858.315
p75,p79,AC,2029,858.315
p75,p79,AC,2032,858.315
p75,p79,AC,2035,858.315
p75,p79,AC,2038,858.315
p75,p79,AC,2041,858.315
p75,p79,AC,2044,858.315
p75,p79,AC,2047,858.315
p75,p79,AC,2050,858.315
p76,p43,AC,2035,3139.0
p76,p43,AC,2038,3139.0
p76,p43,AC,2041,3139.0
p76,p43,AC,2044,3139.0
p76,p43,AC,2047,3139.0
p76,p43,AC,2050,3139.0
p76,p46,AC,2010,1195.1
p76,p46,AC,2015,1195.1
p76,p46,AC,2020,1195.1
p76,p46,AC,2023,1195.1
p76,p46,AC,2026,1195.1
p76,p46,AC,2029,1195.1
p76,p46,AC,2032,1195.1
p76,p46,AC,2035,1195.1
p76,p46,AC,2038,1195.1
p76,p46,AC,2041,1195.1
p76,p46,AC,2044,1195.1
p76,p46,AC,2047,1195.1
p76,p46,AC,2050,1195.1
p76,p75,AC,2010,2499.118
p76,p75,AC,2015,2499.118
p76,p75,AC,2020,2499.118
p76,p75,AC,2023,2499.118
p76,p75,AC,2026,2499.118
p76,p75,AC,2029,2499.118
p76,p75,AC,2032,3778.118
p76,p75,AC,2035,3911.303087
p76,p75,AC,2038,3911.303087
p76,p75,AC,2041,5338.146262
p76,p75,AC,2044,5629.506071
p76,p75,AC,2047,5904.85744
p76,p75,AC,2050,5904.85744
p76,p77,AC,2010,337.803
p76,p77,AC,2015,337.803
p76,p77,AC,2020,337.803
p76,p77,AC,2023,337.803
p76,p77,AC,2026,337.803
p76,p77,AC,2029,337.803
p76,p77,AC,2032,337.803
p76,p77,AC,2035,337.803
p76,p77,AC,2038,337.803
p76,p77,AC,2041,337.803
p76,p77,AC,2044,337.803
p76,p77,AC,2047,337.803
p76,p77,AC,2050,337.803
p76,p78,AC,2010,2862.0
p76,p78,AC,2015,2862.0
p76,p78,AC,2020,2862.0
p76,p78,AC,2023,2862.0
p76,p78,AC,2026,2862.0
p76,p78,AC,2029,2862.0
p76,p78,AC,2032,2862.0
p76,p78,AC,2035,3983.0
p76,p78,AC,2038,3983.0
p76,p78,AC,2041,3983.0
p76,p78,AC,2044,3983.0
p76,p78,AC,2047,3983.0
p76,p78,AC,2050,3983.0
p76,p79,AC,2010,1241.437
p76,p79,AC,2015,1241.437
p76,p79,AC,2020,1241.437
p76,p79,AC,2023,1241.437
p76,p79,AC,2026,1241.437
p76,p79,AC,2029,1241.437
p76,p79,AC,2032,1241.437
p76,p79,AC,2035,6071.437
p76,p79,AC,2038,6071.437
p76,p79,AC,2041,6071.437
p76,p79,AC,2044,6071.437
p76,p79,AC,2047,6071.437
p76,p79,AC,2050,6071.437
p77,p46,AC,2010,650.208
p77,p46,AC,2015,650.208
p77,p46,AC,2020,650.208
p77,p46,AC,2023,650.208
p77,p46,AC,2026,650.208
p77,p46,AC,2029,650.208
p77,p46,AC,2032,1249.652078
p77,p46,AC,2035,1249.652078
p77,p46,AC,2038,1249.652078
p77,p46,AC,2041,1518.153227
p77,p46,AC,2044,1788.302214
p77,p46,AC,2047,1788.302214
p77,p46,AC,2050,1970.959731
p77,p68,AC,2010,235.571
p77,p68,AC,2015,235.571
p77,p68,AC,2020,235.571
p77,p68,AC,2023,235.571
p77,p68,AC,2026,235.571
p77,p68,AC,2029,235.571
p77,p68,AC,2032,235.571
p77,p68,AC,2035,235.571
p77,p68,AC,2038,235.571
p77,p68,AC,2041,235.571
p77,p68,AC,2044,235.571
p77,p68,AC,2047,235.571
p77,p68,AC,2050,235.571
p77,p69,AC,2010,433.158
p77,p69,AC,2015,433.158
p77,p69,AC,2020,433.158
p77,p69,AC,2023,433.158
p77,p69,AC,2026,433.158
p77,p69,AC,2029,433.158
p77,p69,AC,2032,1653.372043
p77,p69,AC,2035,1653.372043
p77,p69,AC,2038,1653.372043
p77,p69,AC,2041,1653.372043
p77,p69,AC,2044,1653.372043
p77,p69,AC,2047,1653.372043
p77,p69,AC,2050,1653.372043
p77,p70,AC,2010,1399.0
p77,p70,AC,2015,1399.0
p77,p70,AC,2020,1399.0
p77,p70,AC,2023,1399.0
p77,p70,AC,2026,1399.0
p77,p70,AC,2029,1399.0
p77,p70,AC,2032,1399.0
p77,p70,AC,2035,1399.0
p77,p70,AC,2038,1399.0
p77,p70,AC,2041,1399.0
p77,p70,AC,2044,1399.0
p77,p70,AC,2047,1399.0
p77,p70,AC,2050,1399.0
p77,p76,AC,2010,493.897
p77,p76,AC,2015,493.897
p77,p76,AC,2020,493.897
p77,p76,AC,2023,493.897
p77,p76,AC,2026,493.897
p77,p76,AC,2029,493.897
p77,p76,AC,2032,493.897
p77,p76,AC,2035,493.897
p77,p76,AC,2038,493.897
p77,p76,AC,2041,493.897
p77,p76,AC,2044,493.897
p77,p76,AC,2047,493.897
p77,p76,AC,2050,493.897
p77,p78,AC,2010,1265.622
p77,p78,AC,2015,1265.622
p77,p78,AC,2020,1265.622
p77,p78,AC,2023,1265.622
p77,p78,AC,2026,1265.622
p77,p78,AC,2029,1265.622
p77,p78,AC,2032,1685.630509
p77,p78,AC,2035,1685.630509
p77,p78,AC,2038,1685.630509
p77,p78,AC,2041,1685.630509
p77,p78,AC,2044,1685.630509
p77,p78,AC,2047,1685.630509
p77,p78,AC,2050,1685.630509
p77,p80,AC,2010,10.99
p77,p80,AC,2015,10.99
p77,p80,AC,2020,10.99
p77,p80,AC,2023,10.99
p77,p80,AC,2026,10.99
p77,p80,AC,2029,10.99
p77,p80,AC,2032,10.99
p77,p80,AC,2035,10.99
p77,p80,AC,2038,10.99
p77,p80,AC,2041,10.99
p77,p80,AC,2044,10.99
p77,p80,AC,2047,10.99
p77,p80,AC,2050,10.99
p78,p46,AC,2010,1446.0
p78,p46,AC,2015,1446.0
p78,p46,AC,2020,1446.0
p78,p46,AC,2023,1446.0
p78,p46,AC,2026,1446.0
p78,p46,AC,2029,1446.0
p78,p46,AC,2032,1446.0
p78,p46,AC,2035,1446.0
p78,p46,AC,2038,1446.0
p78,p46,AC,2041,1446.0
p78,p46,AC,2044,1446.0
p78,p46,AC,2047,1446.0
p78,p46,AC,2050,1446.0
p78,p76,AC,2010,1242.961
p78,p76,AC,2015,1242.961
p78,p76,AC,2020,1242.961
p78,p76,AC,2023,1242.961
p78,p76,AC,2026,1242.961
p78,p76,AC,2029,1242.961
p78,p76,AC,2032,1242.961
p78,p76,AC,2035,2363.961
p78,p76,AC,2038,2363.961
p78,p76,AC,2041,2363.961
p78,p76,AC,2044,2363.961
p78,p76,AC,2047,2363.961
p78,p76,AC,2050,2363.961
p78,p77,AC,2010,1399.0
p78,p77,AC,2015,1399.0
p78,p77,AC,2020,1399.0
p78,p77,AC,2023,1399.0
p78,p77,AC,2026,1399.0
p78,p77,AC,2029,1399.0
p78,p77,AC,2032,1819.008509
p78,p77,AC,2035,1819.008509
p78,p77,AC,2038,1819.008509
p78,p77,AC,2041,1819.008509
p78,p77,AC,2044,1819.008509
p78,p77,AC,2047,1819.008509
p78,p77,AC,2050,1819.008509
p78,p79,AC,2010,765.616
p78,p79,AC,2015,765.616
p78,p79,AC,2020,765.616
p78,p79,AC,2023,765.616
p78,p79,AC,2026,765.616
p78,p79,AC,2029,765.616
p78,p79,AC,2032,2062.507894
p78,p79,AC,2035,3341.507894
p78,p79,AC,2038,3341.507894
p78,p79,AC,2041,3341.507894
p78,p79,AC,2044,3341.507894
p78,p79,AC,2047,3341.507894
p78,p79,AC,2050,3341.507894
p78,p80,AC,2010,1898.241
p78,p80,AC,2015,1898.241
p78,p80,AC,2020,1898.241
p78,p80,AC,2023,1898.241
p78,p80,AC,2026,1898.241
p78,p80,AC,2029,1898.241
p78,p80,AC,2032,1898.241
p78,p80,AC,2035,1898.241
p78,p80,AC,2038,1898.241
p78,p80,AC,2041,2264.524388
p78,p80,AC,2044,2345.860165
p78,p80,AC,2047,2435.846596
p78,p80,AC,2050,3253.019242
p79,p75,AC,2010,954.0
p79,p75,AC,2015,954.0
p79,p75,AC,2020,954.0
p79,p75,AC,2023,954.0
p79,p75,AC,2026,954.0
p79,p75,AC,2029,954.0
p79,p75,AC,2032,954.0
p79,p75,AC,2035,954.0
p79,p75,AC,2038,954.0
p79,p75,AC,2041,954.0
p79,p75,AC,2044,954.0
p79,p75,AC,2047,954.0
p79,p75,AC,2050,954.0
p79,p76,AC,2010,1312.0
p79,p76,AC,2015,1312.0
p79,p76,AC,2020,1312.0
p79,p76,AC,2023,1312.0
p79,p76,AC,2026,1312.0
p79,p76,AC,2029,1312.0
p79,p76,AC,2032,1312.0
p79,p76,AC,2035,6142.0
p79,p76,AC,2038,6142.0
p79,p76,AC,2041,6142.0
p79,p76,AC,2044,6142.0
p79,p76,AC,2047,6142.0
p79,p76,AC,2050,6142.0
p79,p78,AC,2010,825.011
p79,p78,AC,2015,825.011
p79,p78,AC,2020,825.011
p79,p78,AC,2023,825.011
p79,p78,AC,2026,825.011
p79,p78,AC,2029,825.011
p79,p78,AC,2032,2121.902894
p79,p78,AC,2035,3400.902894
p79,p78,AC,2038,3400.902894
p79,p78,AC,2041,3400.902894
p79,p78,AC,2044,3400.902894
p79,p78,AC,2047,3400.902894
p79,p78,AC,2050,3400.902894
p79,p80,AC,2010,2722.432
p79,p80,AC,2015,2722.432
p79,p80,AC,2020,2722.432
p79,p80,AC,2023,2722.432
p79,p80,AC,2026,2722.432
p79,p80,AC,2029,2722.432
p79,p80,AC,2032,2722.432
p79,p80,AC,2035,8219.977077
p79,p80,AC,2038,8219.977077
p79,p80,AC,2041,8219.977077
p79,p80,AC,2044,8219.977077
p79,p80,AC,2047,8273.364145
p79,p80,AC,2050,8695.392704
p80,p70,AC,2010,36.501
p80,p70,AC,2015,36.501
p80,p70,AC,2020,36.501
p80,p70,AC,2023,36.501
p80,p70,AC,2026,36.501
p80,p70,AC,2029,36.501
p80,p70,AC,2032,36.501
p80,p70,AC,2035,3419.501
p80,p70,AC,2038,3419.501
p80,p70,AC,2041,3419.501
p80,p70,AC,2044,3419.501
p80,p70,AC,2047,3419.501
p80,p70,AC,2050,3419.501
p80,p77,AC,2010,55.141
p80,p77,AC,2015,55.141
p80,p77,AC,2020,55.141
p80,p77,AC,2023,55.141
p80,p77,AC,2026,55.141
p80,p77,AC,2029,55.141
p80,p77,AC,2032,55.141
p80,p77,AC,2035,55.141
p80,p77,AC,2038,55.141
p80,p77,AC,2041,55.141
p80,p77,AC,2044,55.141
p80,p77,AC,2047,55.141
p80,p77,AC,2050,55.141
p80,p78,AC,2010,2292.0
p80,p78,AC,2015,2292.0
p80,p78,AC,2020,2292.0
p80,p78,AC,2023,2292.0
p80,p78,AC,2026,2292.0
p80,p78,AC,2029,2292.0
p80,p78,AC,2032,2292.0
p80,p78,AC,2035,2292.0
p80,p78,AC,2038,2292.0
p80,p78,AC,2041,2658.283388
p80,p78,AC,2044,2739.619165
p80,p78,AC,2047,2829.605596
p80,p78,AC,2050,3646.778242
p80,p79,AC,2010,2798.253
p80,p79,AC,2015,2798.253
p80,p79,AC,2020,2798.253
p80,p79,AC,2023,2798.253
p80,p79,AC,2026,2798.253
p80,p79,AC,2029,2798.253
p80,p79,AC,2032,2798.253
p80,p79,AC,2035,8295.798077
p80,p79,AC,2038,8295.798077
p80,p79,AC,2041,8295.798077
p80,p79,AC,2044,8295.798077
p80,p79,AC,2047,8349.185145
p80,p79,AC,2050,8771.213704
p80,p81,AC,2010,2694.471
p80,p81,AC,2015,2694.471
p80,p81,AC,2020,2694.471
p80,p81,AC,2023,2694.471
p80,p81,AC,2026,2694.471
p80,p81,AC,2029,2694.471
p80,p81,AC,2032,2694.471
p80,p81,AC,2035,2694.471
p80,p81,AC,2038,2694.471
p80,p81,AC,2041,3023.69265
p80,p81,AC,2044,6402.573077
p80,p81,AC,2047,8220.05507
p80,p81,AC,2050,9181.631601
p80,p82,AC,2010,993.935
p80,p82,AC,2015,993.935
p80,p82,AC,2020,993.935
p80,p82,AC,2023,993.935
p80,p82,AC,2026,993.935
p80,p82,AC,2029,993.935
p80,p82,AC,2032,2140.935
p80,p82,AC,2035,2140.935
p80,p82,AC,2038,2140.935
p80,p82,AC,2041,2140.935
p80,p82,AC,2044,2140.935
p80,p82,AC,2047,2140.935
p80,p82,AC,2050,2140.935
p80,p83,AC,2010,2325.384
p80,p83,AC,2015,2325.384
p80,p83,AC,2020,2325.384
p80,p83,AC,2023,2325.384
p80,p83,AC,2026,2325.384
p80,p83,AC,2029,2325.384
p80,p83,AC,2032,4118.384
p80,p83,AC,2035,4118.384
p80,p83,AC,2038,4118.384
p80,p83,AC,2041,4118.384
p80,p83,AC,2044,4118.384
p80,p83,AC,2047,4118.384
p80,p83,AC,2050,4118.384
p80,p104,AC,2032,1366.60789
p80,p104,AC,2035,1674.964063
p80,p104,AC,2038,1674.964063
p80,p104,AC,2041,1674.964063
p80,p104,AC,2044,1674.964063
p80,p104,AC,2047,2055.821964
p80,p104,AC,2050,2246.82107
p80,p105,AC,2010,7414.726
p80,p105,AC,2015,7414.726
p80,p105,AC,2020,7414.726
p80,p105,AC,2023,7414.726
p80,p105,AC,2026,7414.726
p80,p105,AC,2029,7414.726
p80,p105,AC,2032,7414.726
p80,p105,AC,2035,12244.726
p80,p105,AC,2038,12244.726
p80,p105,AC,2041,12244.726
p80,p105,AC,2044,12244.726
p80,p105,AC,2047,12244.726
p80,p105,AC,2050,12244.726
p81,p70,AC,2010,3528.0
p81,p70,AC,2015,3528.0
p81,p70,AC,2020,3528.0
p81,p70,AC,2023,3528.0
p81,p70,AC,2026,3528.0
p81,p70,AC,2029,3528.0
p81,p70,AC,2032,3528.0
p81,p70,AC,2035,3528.0
p81,p70,AC,2038,4469.326454
p81,p70,AC,2041,5682.511881
p81,p70,AC,2044,6330.926323
p81,p70,AC,2047,7562.749259
p81,p70,AC,2050,7562.749259
p81,p71,AC,2010,1793.0
p81,p71,AC,2015,1793.0
p81,p71,AC,2020,1793.0
p81,p71,AC,2023,1793.0
p81,p71,AC,2026,1793.0
p81,p71,AC,2029,1793.0
p81,p71,AC,2032,1793.0
p81,p71,AC,2035,3497.776969
p81,p71,AC,2038,4059.627451
p81,p71,AC,2041,5219.264191
p81,p71,AC,2044,6416.884243
p81,p71,AC,2047,6416.884243
p81,p71,AC,2050,6582.047289
p81,p72,AC,2010,4271.939
p81,p72,AC,2015,4271.939
p81,p72,AC,2020,4271.939
p81,p72,AC,2023,4271.939
p81,p72,AC,2026,4271.939
p81,p72,AC,2029,4271.939
p81,p72,AC,2032,9650.939
p81,p72,AC,2035,9650.939
p81,p72,AC,2038,9650.939
p81,p72,AC,2041,9650.939
p81,p72,AC,2044,9650.939
p81,p72,AC,2047,9650.939
p81,p72,AC,2050,9650.939
p81,p80,AC,2010,2384.483
p81,p80,AC,2015,2384.483
p81,p80,AC,2020,2384.483
p81,p80,AC,2023,2384.483
p81,p80,AC,2026,2384.483
p81,p80,AC,2029,2384.483
p81,p80,AC,2032,2384.483
p81,p80,AC,2035,2384.483
p81,p80,AC,2038,2384.483
p81,p80,AC,2041,2713.70465
p81,p80,AC,2044,6092.585077
p81,p80,AC,2047,7910.06707
p81,p80,AC,2050,8871.643601
p81,p82,AC,2010,2558.854
p81,p82,AC,2015,2558.854
p81,p82,AC,2020,2558.854
p81,p82,AC,2023,2558.854
p81,p82,AC,2026,2558.854
p81,p82,AC,2029,2558.854
p81,p82,AC,2032,2558.854
p81,p82,AC,2035,3456.79664
p81,p82,AC,2038,4126.948439
p81,p82,AC,2041,4910.580345
p81,p82,AC,2044,4910.580345
p81,p82,AC,2047,4910.580345
p81,p82,AC,2050,4910.580345
p81,p83,AC,2010,2457.43
p81,p83,AC,2015,2457.43
p81,p83,AC,2020,2457.43
p81,p83,AC,2023,2457.43
p81,p83,AC,2026,2457.43
p81,p83,AC,2029,2457.43
p81,p83,AC,2032,2457.43
p81,p83,AC,2035,2457.43
p81,p83,AC,2038,2457.43
p81,p83,AC,2041,2457.43
p81,p83,AC,2044,2457.43
p81,p83,AC,2047,2457.43
p81,p83,AC,2050,2457.43
p81,p93,AC,2010,1388.263
p81,p93,AC,2015,1388.263
p81,p93,AC,2020,1388.263
p81,p93,AC,2023,1388.263
p81,p93,AC,2026,1388.263
p81,p93,AC,2029,1388.263
p81,p93,AC,2032,1388.263
p81,p93,AC,2035,1388.263
