eall,r,t,dr,Value
CH4,p100,2029,2.5,597260740.6044197
CH4,p100,2029,2.0,766949760.4831418
CH4,p100,2029,1.5,1041393122.3707111
CH4,p100,2030,2.5,603716807.8190124
CH4,p100,2030,2.0,776469018.6139646
CH4,p100,2030,1.5,1054623337.1924491
CH4,p100,2031,2.5,495551080.5740511
CH4,p100,2031,2.0,637807404.5644491
CH4,p100,2031,1.5,866915701.6285452
CH4,p100,2032,2.5,502300746.8599823
CH4,p100,2032,2.0,647400381.51317
CH4,p100,2032,1.5,880484726.1083219
CH4,p100,2033,2.5,508190764.99858433
CH4,p100,2033,2.0,656371947.0611476
CH4,p100,2033,1.5,893206028.3297222
CH4,p100,2034,2.5,379412223.0235733
CH4,p100,2034,2.0,490947058.8596851
CH4,p100,2034,1.5,668841900.1921487
CH4,p100,2035,2.5,383076541.4322148
CH4,p100,2035,2.0,496700535.8619993
CH4,p100,2035,1.5,677589875.111227
CH4,p100,2036,2.5,386336406.3414321
CH4,p100,2036,2.0,501868288.5360337
CH4,p100,2036,1.5,685933214.8643667
CH4,p100,2037,2.5,346191000.1757643
CH4,p100,2037,2.0,450976535.005449
CH4,p100,2037,1.5,617438954.4323349
CH4,p100,2038,2.5,348421665.19646436
CH4,p100,2038,2.0,455030039.3170464
CH4,p100,2038,1.5,624012672.8411967
CH4,p100,2039,2.5,350337573.80320066
CH4,p100,2039,2.0,458751196.8486404
CH4,p100,2039,1.5,630411910.5246999
CH4,p100,2040,2.5,329412981.5992622
CH4,p100,2040,2.0,432422523.6976282
CH4,p100,2040,1.5,595723881.9065274
CH4,p100,2041,2.5,331369560.6634812
CH4,p100,2041,2.0,436222506.42022216
CH4,p100,2041,1.5,602095414.3602418
CH4,p100,2042,2.5,333150774.31227726
CH4,p100,2042,2.0,439833934.57794946
CH4,p100,2042,1.5,608286956.0326496
CH4,p100,2043,2.5,332689251.16975605
CH4,p100,2043,2.0,440567850.3403513
CH4,p100,2043,1.5,610640232.4089475
CH4,p100,2044,2.5,333911212.4323581
CH4,p100,2044,2.0,443436073.8389875
CH4,p100,2044,1.5,616048361.9552225
CH4,p101,2023,2.5,15704591002.75573
CH4,p101,2023,2.0,20100782838.0719
CH4,p101,2023,1.5,27367005307.284714
CH4,p101,2024,2.5,16026112250.832638
CH4,p101,2024,2.0,20505852289.45121
CH4,p101,2024,1.5,27866927470.27985
CH4,p101,2025,2.5,13814469119.2902
CH4,p101,2025,2.0,17680143954.696453
CH4,p101,2025,1.5,24014286971.51823
CH4,p101,2026,2.5,14045451959.296734
CH4,p101,2026,2.0,17984014741.620556
CH4,p101,2026,1.5,24402804163.55903
CH4,p101,2027,2.5,14256949337.078516
CH4,p101,2027,2.0,18260779683.701653
CH4,p101,2027,1.5,24783109927.759758
CH4,p101,2028,2.5,11319911656.615671
CH4,p101,2028,2.0,14514785171.718773
CH4,p101,2028,1.5,19693393250.91306
CH4,p101,2029,2.5,11450791053.55248
CH4,p101,2029,2.0,14704099665.04266
CH4,p101,2029,1.5,19965777487.410126
CH4,p101,2030,2.5,11574567943.068403
CH4,p101,2030,2.0,14886604605.398476
CH4,p101,2030,1.5,20219429561.316776
CH4,p101,2031,2.5,10574672415.68414
CH4,p101,2031,2.0,13610311089.935995
CH4,p101,2031,1.5,18499302929.811584
CH4,p101,2032,2.5,10718705014.313988
CH4,p101,2032,2.0,13815017713.936132
CH4,p101,2032,1.5,18788855297.869823
CH4,p101,2033,2.5,10844393393.937744
CH4,p101,2033,2.0,14006463904.742134
CH4,p101,2033,1.5,19060317936.06323
CH4,p101,2034,2.5,11063068196.882393
CH4,p101,2034,2.0,14315249914.56607
CH4,p101,2034,1.5,19502385810.850414
CH4,p101,2035,2.5,11169914002.02498
CH4,p101,2035,2.0,14483012323.321789
CH4,p101,2035,1.5,19757463104.731815
CH4,p101,2036,2.5,11264966574.437899
CH4,p101,2036,2.0,14633695924.924978
CH4,p101,2036,1.5,20000741868.771553
CH4,p101,2037,2.5,11025468198.023438
CH4,p101,2037,2.0,14362671017.539268
CH4,p101,2037,1.5,19664155200.0436
CH4,p101,2038,2.5,11096510270.849379
CH4,p101,2038,2.0,14491766756.178856
CH4,p101,2038,1.5,19873514551.450394
CH4,p101,2039,2.5,11157528002.110924
CH4,p101,2039,2.0,14610277936.43367
CH4,p101,2039,1.5,20077317052.194885
CH4,p101,2040,2.5,11265489113.915058
CH4,p101,2040,2.0,14788279471.18833
CH4,p101,2040,1.5,20372970348.452827
CH4,p101,2041,2.5,11332401535.039034
CH4,p101,2041,2.0,14918233863.958817
CH4,p101,2041,1.5,20590868347.33496
CH4,p101,2042,2.5,11393316690.454737
CH4,p101,2042,2.0,15041739939.521
CH4,p101,2042,1.5,20802610899.101536
CH4,p101,2043,2.5,11370665827.223204
CH4,p101,2043,2.0,15057744675.622463
CH4,p101,2043,1.5,20870484991.524906
CH4,p101,2044,2.5,11412430065.538704
CH4,p101,2044,2.0,15155774926.994007
CH4,p101,2044,1.5,21055324247.99264
CH4,p101,2045,2.5,11441730271.098495
CH4,p101,2045,2.0,15244171641.14313
CH4,p101,2045,1.5,21230142184.37735
CH4,p101,2046,2.5,11691229474.801565
CH4,p101,2046,2.0,15623748748.797676
CH4,p101,2046,1.5,21819252883.619785
CH4,p101,2047,2.5,11704647344.13777
CH4,p101,2047,2.0,15695264423.998762
CH4,p101,2047,1.5,21977773419.560875
CH4,p101,2048,2.5,11713923467.665304
CH4,p101,2048,2.0,15757968739.100159
CH4,p101,2048,1.5,22126843318.7787
CH4,p101,2049,2.5,11108386683.762518
CH4,p101,2049,2.0,14996737732.234814
CH4,p101,2049,1.5,21118402069.11421
CH4,p101,2050,2.5,11103534561.24492
CH4,p101,2050,2.0,15040390769.021292
CH4,p101,2050,1.5,21246588473.143715
CH4,p102,2023,2.5,6684807836.27918
CH4,p102,2023,2.0,8556088509.895662
CH4,p102,2023,1.5,11649024893.51867
CH4,p102,2024,2.5,6821666399.376918
CH4,p102,2024,2.0,8728510156.683064
CH4,p102,2024,1.5,11861821494.979548
CH4,p102,2025,2.5,5638722925.18252
CH4,p102,2025,2.0,7216595308.65826
CH4,p102,2025,1.5,9802035048.102468
CH4,p102,2026,2.5,5733004379.216097
CH4,p102,2026,2.0,7340627810.9373045
CH4,p102,2026,1.5,9960618108.9983
CH4,p102,2027,2.5,5819332351.895759
CH4,p102,2027,2.0,7453596381.088172
CH4,p102,2027,1.5,10115849469.151205
CH4,p102,2028,2.5,5494319888.551171
CH4,p102,2028,2.0,7045008412.27101
CH4,p102,2028,1.5,9558537689.498209
CH4,p102,2029,2.5,5557844525.085876
CH4,p102,2029,2.0,7136895559.221713
CH4,p102,2029,1.5,9690744209.594065
CH4,p102,2030,2.5,5617921833.676256
CH4,p102,2030,2.0,7225477568.867503
CH4,p102,2030,1.5,9813858742.349546
CH4,p102,2031,2.5,5455892550.06337
CH4,p102,2031,2.0,7022098837.737147
CH4,p102,2031,1.5,9544523467.831196
