,,damage_$,damage_$,damage_$,damage_$,damage_$,damage_$,mortality,mortality,mortality,mortality,mortality,mortality
,,count,mean,std,min,50%,max,count,mean,std,min,50%,max
state_abbr,year,,,,,,,,,,,,
AZ,2047,6.0,6490247.911666666,4384290.708846304,1781462.55,4933177.165,13591719.11,6.0,0.9361333333333333,0.6324335306312172,0.25680000000000003,0.7116,1.9605000000000001
AZ,2050,6.0,3761902.4749999996,2391725.8421495724,1167060.4,2973809.44,7578209.18,6.0,0.5425999999999999,0.3450337258877746,0.1683,0.4289,1.0931
CA,2010,6.0,628833819.8983333,311007372.181594,315062431.59000003,602507068.55,1016279057.45,6.0,90.70490000000001,44.86067593587953,45.4455,86.90755,146.59120000000001
CA,2015,6.0,493012409.59833336,240687160.8566999,256845786.04999998,480472899.325,773490165.36,6.0,71.1136,34.71738179039428,37.0482,69.305,111.5705
CA,2020,6.0,304053385.80333334,147283891.71649697,163677667.3,300600272.88,464216533.68,6.0,43.8576,21.24454101542323,23.6096,43.35955,66.9596
CA,2023,6.0,186498748.79166666,90164146.32694264,100372690.79,183603569.62,280898714.79,6.0,26.901183333333336,13.005524342588679,14.478,26.4836,40.5178
CA,2026,6.0,126828487.77333336,62721480.24176091,61950770.9,118447061.35,199715787.88,6.0,18.294183333333333,9.04713442597526,8.9359,17.0853,28.8077
CA,2029,6.0,134384377.94333333,66851844.053386,64622657.37,124627559.305,213838806.89,6.0,19.383966666666666,9.64290748512432,9.3213,17.97665,30.8447
CA,2032,6.0,129379404.605,66116364.80440691,58530534.739999995,116828266.85,213978538.68,6.0,18.662066666666664,9.536785897285661,8.4427,16.85165,30.8649
CA,2035,6.0,156827744.0533333,84370254.18379192,63621415.5,134157920.315,269432313.01,6.0,22.621266666666667,12.169808291122202,9.1769,19.3512,38.8635
CA,2038,6.0,137080760.515,76676052.50102903,53297948.1,117368714.27,251302999.96999997,6.0,19.772933333333334,11.059989041706446,7.6878,16.92955,36.2487
CA,2041,6.0,147518210.24666667,85127701.98718451,53401004.57,121743525.04,273108045.06,6.0,21.278383333333334,12.279099877664759,7.702500000000001,17.5606,39.3938
CA,2044,6.0,88789328.08166666,45275168.21096698,41151573.49,81967894.50999999,149561918.83,6.0,12.807283333333332,6.530633226699129,5.9359,11.8233,21.5732
CA,2047,6.0,105152712.57333332,59304044.616265245,40394687.02,89714170.815,194369391.77,6.0,15.167516666666666,8.554133890094699,5.8267,12.94055,28.0363
CA,2050,6.0,101173023.25166667,56093454.98872396,39690317.97,86629126.375,183165460.59,6.0,14.593516666666668,8.09107092971423,5.7251,12.49565,26.420299999999997
CO,2010,6.0,576205432.5816667,309917809.9680629,240450610.98,507992000.07,1023176504.9,6.0,83.1136,44.70349649322747,34.6833,73.27425,147.58610000000002
CO,2015,6.0,521063700.42499995,282097758.3316874,214943271.06,457243113.36,930771940.5,6.0,75.15983333333334,40.69066004633824,31.004099999999998,65.95415,134.2575
CO,2020,6.0,430826782.0733333,234587252.15625027,176008054.83,376670414.71500003,773749791.63,6.0,62.1438,33.83755626058124,25.387999999999998,54.33215,111.60810000000001
CO,2023,6.0,411581622.90500003,222942170.5005815,169880702.98000002,361532080.34000003,736404371.36,6.0,59.36775,32.157854217764594,24.5041,52.1485,106.22120000000001
CO,2026,6.0,218530758.125,118962211.52037065,89418875.67,191293118.14000002,392735061.55,6.0,31.52155,17.159434447644244,12.8981,27.5927,56.6493
CO,2029,6.0,47079357.028333336,28483143.608285334,15790974.440000001,37967313.70999999,90867471.94,6.0,6.790866666666666,4.1085237098825,2.2778,5.4765,13.107099999999999
CO,2032,6.0,40226260.156666666,23522229.51211081,14305225.57,33088638.335,75603997.93,6.0,5.802366666666667,3.3929385910544663,2.0634,4.7728,10.9054
CO,2035,6.0,33087385.546666667,19627208.65113633,11481023.84,26987178.965,62893195.949999996,6.0,4.7725833333333325,2.8310903450202125,1.6561,3.8926499999999997,9.0719
CO,2038,6.0,15166975.99,10567207.78619041,3871744.66,11262188.690000001,32317022.6,6.0,2.1877166666666668,1.5242279034536361,0.5585,1.6245,4.6615
CO,2041,6.0,13083135.041666666,9167800.698759139,3294887.29,9675729.225000001,27972365.610000003,6.0,1.8871333333333336,1.3223379986473451,0.4753,1.3957000000000002,4.0347
CO,2044,6.0,20381745.906666666,14237049.476851294,5168107.88,15100070.94,43481957.79,6.0,2.9399,2.053602574988647,0.7454000000000001,2.1780500000000003,6.2719000000000005
CO,2047,6.0,19504347.985,13611883.17091729,4956496.62,14459897.245000001,41589052.33,6.0,2.813333333333333,1.9634371124807297,0.715,2.0856500000000002,5.999
CO,2050,6.0,10895746.696666667,7656792.255564437,2722891.9,8036696.705,23325420.4,6.0,1.5716333333333334,1.1044618919033227,0.3927,1.1592500000000001,3.3645
DC,2010,6.0,1323761136.6316664,863148137.9851025,423299545.5,1088184496.905,2797490313.58,6.0,190.9432833333333,124.50309266631761,61.0579,156.96305,403.51840000000004
DC,2015,6.0,236230819.54166666,147918289.21677694,75272498.32,188262779.92,470526054.84999996,6.0,34.07463333333333,21.33618238042285,10.8575,27.1556,67.8701
DC,2020,6.0,195302441.04999998,120917643.05106898,62148928.33,153821490.015,380176724.27,6.0,28.170999999999992,17.4415585078857,8.9645,22.187649999999998,54.8379
DC,2023,6.0,148266012.78333333,91353823.95790592,47149586.61,116077024.455,285235226.46999997,6.0,21.38633333333333,13.177159072678249,6.801,16.743299999999998,41.1432
DC,2026,6.0,197259276.0233333,123271671.1394664,62841178.56,156906296.635,391458096.14,6.0,28.453233333333333,17.781038562881154,9.0644,22.6326,56.465
DC,2029,6.0,109634767.91666667,67728796.79937924,34877592.620000005,86121287.535,212312970.56,6.0,15.814066666666669,9.769403592782247,5.0309,12.4224,30.6247
DC,2032,6.0,195587920.59,120449214.83847179,62193524.9,153019875.55,375763569.68,6.0,28.2122,17.373977454572685,8.971,22.0721,54.2014
DC,2035,6.0,98555490.35166667,60623624.75625029,31333408.12,76983490.9,188753116.67,6.0,14.215933333333332,8.74453762292019,4.5196000000000005,11.10435,27.2263
DC,2038,6.0,96251024.13333333,59396874.29612521,30615308.84,75506398.505,185903030.4,6.0,13.883533333333334,8.567582096640024,4.4161,10.891250000000001,26.8152
DC,2041,6.0,96351066.60666667,59315730.178834416,30636370.67,75346078.535,184940274.14,6.0,13.897966666666667,8.555909726187313,4.4191,10.8681,26.6764
DC,2044,6.0,95748174.24333334,58992320.69669984,30448353.450000003,74956342.015,184178657.97,6.0,13.811016666666665,8.50921790352478,4.392,10.811900000000001,26.566499999999998
DC,2047,6.0,65756551.416666664,40370422.37643448,20899286.3,51220088.275000006,125241797.91,6.0,9.484933333333334,5.823181140464949,3.0145,7.3881499999999996,18.0653
DC,2050,6.0,46906272.330000006,29337294.185952768,14749110.82,36935884.16500001,92440361.78,6.0,6.765899999999999,4.231702207386526,2.1274,5.3278,13.3339
DE,2010,6.0,121428862.83166666,82586515.39520407,31622657.25,89304832.61,250160864.07999998,6.0,17.515249999999998,11.912561438540413,4.561299999999999,12.881599999999999,36.084
DE,2015,6.0,44548183.76666667,30752233.199073385,11489622.309999999,33032145.939999998,93896308.73,6.0,6.425783333333334,4.435794723571715,1.6573,4.76465,13.5439
DE,2020,6.0,43438307.876666665,30008330.0994855,11198207.979999999,32221622.825,91654983.9,6.0,6.265699999999999,4.328494437099348,1.6153,4.64775,13.2206
DE,2023,6.0,38011364.685,26334774.3874634,9781867.8,28237727.945,80532600.38,6.0,5.482833333333335,3.7985993585355464,1.4109,4.07305,11.6162
DE,2026,6.0,60118668.12833333,40160050.03972348,15865278.450000001,43710212.81,119882246.72999999,6.0,8.671700000000001,5.7928361019452295,2.2884,6.3049,17.2922
DE,2029,6.0,49623415.065,33310744.94103399,13045601.73,36199971.035,99902974.12,6.0,7.1578333333333335,4.804842333590839,1.8817000000000002,5.2216000000000005,14.4103
DE,2032,6.0,24141176.658333335,16567641.637821808,6249469.42,17844793.915,50444633.82,6.0,3.4821833333333334,2.3897926089237678,0.9014,2.574,7.276300000000001
DE,2035,6.0,21371424.993333336,14710923.522888988,5521878.53,15822939.934999999,44857971.2,6.0,3.082683333333333,2.121936596052452,0.7965,2.28235,6.4704
DE,2038,6.0,19020037.663333334,14569644.752800394,4642394.18,14737557.095,45086675.89,6.0,2.743516666666667,2.1015941229615835,0.6696,2.1258,6.503500000000001
DE,2041,6.0,8135739.7250000015,6115662.933489019,2004043.2,6259864.18,18938512.44,6.0,1.1735666666666666,0.8821365147564557,0.2891,0.903,2.7318
DE,2044,6.0,8071101.631666667,6067054.740141871,1988124.3099999998,6210122.265000001,18787987.12,6.0,1.1641833333333331,0.8751213753912463,0.2867,0.8957999999999999,2.71
DE,2047,6.0,8389243.036666667,6473935.71059361,2040402.56,6517796.7,20023981.29,6.0,1.2101166666666667,0.9338240849681843,0.2944,0.9400999999999999,2.8884
DE,2050,6.0,10442737.595,7654510.40307215,2604975.29,7956205.905,23688585.060000002,6.0,1.5063000000000002,1.1040979141362417,0.3758,1.1476,3.4169
FL,2010,6.0,1514997554.0033333,763537880.8423125,703538736.7900001,1378667830.13,2440389014.1,6.0,218.52793333333332,110.13503120609111,101.4807,198.8633,352.00919999999996
FL,2015,6.0,1083687905.3916667,540171256.033474,517978733.45,1001338752.8299999,1726287001.03,6.0,156.31438333333335,77.9159509677811,74.7148,144.43615,249.0047
FL,2020,6.0,380769316.46166664,191820156.84205505,176470226.91,344861000.485,607232954.1,6.0,54.923249999999996,27.668759134789546,25.4544,49.74375,87.5891
FL,2023,6.0,620847612.0983332,311288114.5795355,292296193.61,569388805.64,996414679.71,6.0,89.55296666666668,44.90111104463526,42.1618,82.13034999999999,143.7258
FL,2026,6.0,585839550.4483333,293791743.0232731,275515463.7,536689629.83,939157921.43,6.0,84.50316666666667,42.377460309729116,39.741,77.41355,135.4669
FL,2029,6.0,529957915.4583333,265204210.6450971,250060262.71,485207614.24,842643226.85,6.0,76.44273333333332,38.253842035051406,36.0694,69.98780000000001,121.54539999999999
FL,2032,6.0,514291868.05,257448376.23484975,242485263.61,470732280.83000004,818263875.65,6.0,74.183,37.13526449212392,34.9766,67.89985,118.029
FL,2035,6.0,614425184.4699999,304957590.92680275,296798550.57,570169796.49,970691172.81,6.0,88.62651666666666,43.987987906218976,42.81099999999999,82.24305000000001,140.0153
FL,2038,6.0,225623659.18166664,117898153.64034499,96226656.16,195396888.2,368902728.63,6.0,32.544666666666664,17.005957029895928,13.880099999999999,28.184649999999998,53.211600000000004
FL,2041,6.0,172701190.09666666,88883701.46436766,76219459.08,152686035.76999998,281479894.58,6.0,24.91085,12.820829306991026,10.994,22.0238,40.6014
FL,2044,6.0,143039474.32,73638234.70176369,63102050.72,126471150.29499999,233357793.34,6.0,20.632416666666668,10.6217702997978,9.102,18.2425,33.6601
FL,2047,6.0,68281108.38499999,35704296.05154655,29072177.54,59038369.42,111477373.22,6.0,9.849083333333333,5.150100208895616,4.1935,8.5159,16.0799
FL,2050,6.0,74352279.17666666,43119230.56091185,26184872.59,59921036.335,135086744.82999998,6.0,10.724816666666667,6.219599778576325,3.7769,8.64325,19.4854
GA,2010,6.0,1599961527.3,831396009.8038037,782614037.32,1556779583.1499999,2833600671.27,6.0,230.78330000000003,119.92306982553441,112.8867,224.5546,408.7271
GA,2015,6.0,770788502.2950001,391847238.6205684,381626531.01,747395671.835,1321415256.78,6.0,111.18086666666666,56.521224655474924,55.047,107.80665000000002,190.6049
GA,2020,6.0,423076269.5083334,225859351.40943745,204252198.3,413174613.86,774873759.84,6.0,61.02583333333333,32.57862926770656,29.461999999999996,59.59755,111.77019999999999
GA,2023,6.0,889270197.6666666,450898222.4551691,440987789.56,861887589.1100001,1517891243.5,6.0,128.27101666666667,65.03893091887095,63.6094,124.32124999999999,218.9452
GA,2026,6.0,1038935566.4083333,526606145.71722734,515314206.43,1006883846.0849999,1772332467.68,6.0,149.85918333333333,75.95922674586457,74.3305,145.23595,255.6465
GA,2029,6.0,1106832511.1049998,560957716.3458759,549029469.83,1072664600.74,1887795447.7199998,6.0,159.65285,80.91422817815787,79.1937,154.72435000000002,272.30129999999997
GA,2032,6.0,1039822531.6150001,527157783.3716124,515692704.21999997,1007778046.3700001,1774429166.6699998,6.0,149.98713333333333,76.03884260054639,74.38499999999999,145.36495000000002,255.949
GA,2035,6.0,282631634.59499997,144651109.81007594,139386901.84,274362230.52,489734235.0,6.0,40.76763333333333,20.864888556488065,20.1056,39.574850000000005,70.6407
GA,2038,6.0,916041648.2883333,457944245.21238345,458552029.04,885419779.795,1522852081.98,6.0,132.13266666666667,66.0552866987546,66.143,127.71564999999998,219.6609
GA,2041,6.0,504322315.2316666,256538408.99474218,249605695.45999998,489067357.64500004,865451554.85,6.0,72.74496666666666,37.00386798191057,36.0039,70.5445,124.83529999999999
GA,2044,6.0,479765198.78333336,243757068.53793854,237620646.45000002,465157842.89,821703798.12,6.0,69.20278333333334,35.160241791626895,34.2751,67.09585,118.525
GA,2047,6.0,464473738.33666664,235748092.91308773,230188594.91,450252228.71999997,794168874.46,6.0,66.99711666666667,34.005028211863994,33.2031,64.94569999999999,114.5534
GA,2050,6.0,86629920.74666667,45308220.76994633,42235688.650000006,84370082.25,154745220.46,6.0,12.495799999999997,6.535386119886108,6.0923,12.169799999999999,22.320999999999998
IA,2010,6.0,996837849.2033334,558405233.4679843,370315875.59000003,808498895.535,1710074179.54,6.0,143.7869,80.54604558261069,53.415499999999994,116.62035,246.66629999999998
IA,2015,6.0,765371985.7333335,435376564.1130132,275676741.41,610438161.5,1317041642.42,6.0,110.39956666666667,62.800011241039336,39.7645,88.0515,189.974
IA,2020,6.0,596262626.6133333,336904977.97833097,218120154.76999998,481661566.795,1035246825.06,6.0,86.00675,48.59631011234289,31.4621,69.47645,149.3273
IA,2023,6.0,498933762.655,283773017.49433684,179844461.87,398665175.77,861418851.61,6.0,71.9677,40.932321583364896,25.941200000000002,57.50465,124.2537
IA,2026,6.0,620188483.465,353541867.7908828,222498918.72,494107874.38,1070297151.0799999,6.0,89.45786666666667,50.99591710271192,32.0939,71.27165,154.3828
IA,2029,6.0,492524824.62166667,277015554.1164704,181544923.24,398095787.82500005,847262502.23,6.0,71.04321666666665,39.95763792079891,26.1865,57.422399999999996,122.21180000000001
IA,2032,6.0,358164256.94166666,203625404.03090796,129204156.91,286268535.005,618136635.25,6.0,51.66263333333334,29.37149208757816,18.6369,41.292199999999994,89.1619
IA,2035,6.0,178301661.87166667,101410035.2767166,64274078.96,142492928.085,307938063.7,6.0,25.718766666666667,14.627671056961416,9.2711,20.5536,44.4179
IA,2038,6.0,56538718.70333334,31165903.096874274,22031467.39,47753511.480000004,99956287.67,6.0,8.155333333333333,4.49547312912297,3.1779,6.88815,14.418
IA,2041,6.0,65708388.376666665,36093680.24559783,25711347.68,55493845.515,115439197.97,6.0,9.478,5.206223889154211,3.7087,8.00475,16.6512
IA,2044,6.0,68406648.66,37750660.02945173,26789188.77,58181717.42,122137461.83,6.0,9.867183333333335,5.4452553076661765,3.8641,8.39235,17.6174
IA,2047,6.0,50000617.87833333,27511862.439968694,19595687.490000002,42406395.365,88558335.36,6.0,7.21225,3.968397059141134,2.8267,6.11675,12.774000000000001
IA,2050,6.0,61867826.335,34191129.69577858,24146176.59,52519448.989999995,110488106.4,6.0,8.923966666666667,4.931780324250733,3.4829,7.5755,15.9371
ID,2010,6.0,1451477.031666667,721925.043050639,752003.89,1432382.865,2396732.59,6.0,0.20933333333333337,0.1041333311993171,0.1084,0.2066,0.3457
ID,2015,6.0,2589659.5999999996,1263761.2010008849,1374495.7400000002,2558608.14,4075010.54,6.0,0.37356666666666666,0.18229983726450955,0.1983,0.3691,0.5877
ID,2020,6.0,4664432.489999999,2331187.9022666127,2335518.99,4508457.885,7751232.26,6.0,0.6728499999999998,0.3362216218508262,0.33699999999999997,0.6504,1.1179999999999999
ID,2023,6.0,2525750.5583333336,1227688.2972654332,1326762.04,2462477.0250000004,3896052.05,6.0,0.36438333333333334,0.1771151311059184,0.19140000000000001,0.35519999999999996,0.5620999999999999
ID,2026,6.0,3085174.8049999997,1524109.6699138666,1593419.13,3022833.67,5015544.95,6.0,0.44506666666666667,0.21976734667977105,0.23,0.43604999999999994,0.7234
ID,2029,6.0,3004348.9000000004,1596592.9177747765,1295842.25,2699523.265,5318565.21,6.0,0.43331666666666663,0.23025501876542595,0.187,0.38935,0.7669999999999999
ID,2032,6.0,1559015.4916666665,794583.5752939167,733759.77,1457824.025,2647928.01,6.0,0.22485,0.11462473991246393,0.10590000000000001,0.2102,0.3819
ID,2035,6.0,1888679.0899999999,923373.1541485705,975633.2899999999,1831360.115,2970744.92,6.0,0.2724666666666667,0.1332295863037436,0.1408,0.2642,0.4285999999999999
ID,2038,6.0,5067303.86,2759622.7711787075,2119317.76,4520076.17,9238471.97,6.0,0.7308999999999998,0.39804886634683434,0.30569999999999997,0.65195,1.3325
ID,2041,6.0,2695976.9566666665,1397657.6455362428,1225927.5999999999,2483743.755,4671172.109999999,6.0,0.3888833333333333,0.20159064875798843,0.1769,0.35824999999999996,0.6738
ID,2044,6.0,2658768.775,1369913.4309055964,1220497.74,2456771.46,4568390.6,6.0,0.38349999999999995,0.19760110323578658,0.176,0.35445000000000004,0.6588999999999999
ID,2047,6.0,2929512.0833333335,1469306.4555401814,1414973.01,2759979.465,4842699.89,6.0,0.42258333333333337,0.2119684449786493,0.204,0.3981,0.6986000000000001
ID,2050,6.0,2555418.1766666663,1341892.58737771,1131059.14,2324964.1500000004,4481485.75,6.0,0.36861666666666665,0.19358696667561756,0.16319999999999998,0.33530000000000004,0.6465
IL,2010,6.0,5465502274.281667,2691967610.9447355,2759624051.08,5246491797.355,8742801083.07,6.0,788.3605666666666,388.2975666070426,398.05649999999997,756.7698,1261.0881
IL,2015,6.0,2275649997.811667,1122935958.9980242,1133296449.69,2162675735.67,3632018704.36,6.0,328.2466333333333,161.97569743519756,163.4702,311.9509,523.8933
IL,2020,6.0,732309009.98,369062756.1044817,340844059.73,668505332.975,1185219692.15,6.0,105.63048333333334,53.234693892213436,49.1644,96.42725,170.9596
IL,2023,6.0,873924532.5566667,434410512.15847063,425016953.84999996,819876914.1099999,1407412137.21,6.0,126.05745,62.660701343018815,61.3057,118.2615,203.0094
IL,2026,6.0,731554393.4383334,365235742.8865603,350867249.93,680821033.78,1182335231.62,6.0,105.52165000000002,52.682726556576405,50.6101,98.2037,170.5437
IL,2029,6.0,337706224.10999995,169693157.86973006,157426544.5,306503818.105,535803139.49,6.0,48.71176666666667,24.47701679181241,22.7078,44.21105,77.28580000000001
IL,2032,6.0,113797488.94,58705838.05618597,49897111.96,100019095.675,184581859.72,6.0,16.4145,8.467897763199554,7.197400000000001,14.42705,26.6248
IL,2035,6.0,97351413.71833332,50991493.07151739,41293355.160000004,83928018.66,158691292.25,6.0,14.042250000000001,7.355180539932382,5.9562,12.106,22.8901
IL,2038,6.0,83095939.23500001,44602605.34608743,33527681.94,69768524.625,137194489.21,6.0,11.986016666666666,6.43366708352761,4.835999999999999,10.063699999999999,19.7893
IL,2041,6.0,46072597.69499999,24659462.066397656,18693261.9,38732639.59,75636150.22,6.0,6.645616666666666,3.556999699981245,2.6964,5.5868,10.91
IL,2044,6.0,39466020.214999996,21098377.69466371,16051627.9,33242080.165,64859912.36,6.0,5.692683333333332,3.043324095404015,2.3152999999999997,4.79485,9.355599999999999
IL,2047,6.0,196134.32499999998,98336.67012861617,94911.86,185015.14,324184.04000000004,6.0,0.028266666666666662,0.014209527320311067,0.013600000000000001,0.0267,0.0467
IL,2050,6.0,35212.85,17654.810724064984,17039.94,33216.575,58202.17,6.0,0.005083333333333333,0.002530941853671606,0.0025,0.0048000000000000004,0.0084
IN,2010,6.0,4318492137.596667,2106533072.6473777,2282750093.88,4251833915.075,6779547193.72,6.0,622.9124,303.85271579699923,329.2708,613.29745,977.9024
IN,2015,6.0,1750752526.5883334,857887085.5909295,919889605.08,1724295613.2849998,2788091605.85,6.0,252.53381666666667,123.74425159265245,132.6876,248.7176,402.1628
IN,2020,6.0,834759518.1483332,410190654.87633884,436945113.53000003,822031450.23,1339730932.0,6.0,120.40821666666666,59.167130165706595,63.0263,118.57230000000001,193.2468
IN,2023,6.0,1246151546.3733332,610665820.9376708,659084136.1,1233115605.31,1985744072.9299998,6.0,179.74861666666666,88.08426795203368,95.0683,177.8683,286.4297
IN,2026,6.0,1060417331.8849999,519977354.8778138,557723427.78,1045814057.7149999,1692379147.3300002,6.0,152.95785,75.00310805402,80.4479,150.8515,244.1139
IN,2029,6.0,553386311.7700001,271731012.98862475,289993009.14,545040003.56,886443575.1700001,6.0,79.82211666666667,39.19530580166032,41.8294,78.6182,127.86340000000001
IN,2032,6.0,464316606.41833335,227973913.34192804,243909368.45000002,458063658.87,743713841.44,6.0,66.97449999999999,32.88369740080942,35.1822,66.0725,107.2757
IN,2035,6.0,250455088.91666666,123360313.27512386,130373304.05,246163901.425,404319603.96,6.0,36.1264,17.793917600123926,18.8054,35.50745,58.3203
IN,2038,6.0,123036962.48666666,61989288.37890413,60582662.83,118146233.435,207191911.54,6.0,17.747149999999998,8.94161471586648,8.7386,17.0416,29.8861
