RPSCat,i,st,ast,t,Value
RPS_All,upv_1,IL,IL,2026,15421.725
RPS_All,upv_1,IL,IL,2029,15421.725
RPS_All,upv_1,IL,IL,2032,15421.725
RPS_All,upv_1,IL,IL,2035,12803.724
RPS_All,upv_1,IL,IL,2038,12286.917
RPS_All,upv_1,IL,IL,2041,15789.735
RPS_All,upv_1,IL,IL,2044,15458.150565
RPS_All,upv_1,IL,IL,2047,15142.355865
RPS_All,upv_1,IL,IL,2050,14826.561165
RPS_All,upv_1,OH,OH,2026,4833656.433681
RPS_All,upv_1,PA,PA,2026,1313630.231266
RPS_All,upv_1,PA,PA,2029,3065454.106388
RPS_All,upv_1,PA,PA,2032,6722581.885971
RPS_All,upv_1,PA,PA,2035,4221913.34487
RPS_All,upv_1,PA,PA,2038,5134243.843212
RPS_All,upv_1,PA,PA,2041,7156113.659762
RPS_All,upv_1,PA,PA,2044,7925300.594299
RPS_All,upv_1,PA,PA,2047,6287179.074578
