eall,r,t,dr,Value
CH4,p36,2047,2.5,711265535.3413097
CH4,p36,2047,2.0,857445875.4267936
CH4,p36,2047,1.5,1084352671.9773955
CH4,p36,2050,2.5,583634731.4670657
CH4,p36,2050,2.0,700361677.7604789
CH4,p36,2050,1.5,883789736.2215565
CH4,p37,2020,2.5,510023267.20262563
CH4,p37,2020,2.0,627720944.2493854
CH4,p37,2020,1.5,902348857.3584914
CH4,p37,2023,2.5,600996054.1696178
CH4,p37,2023,2.0,747184283.5622275
CH4,p37,2023,1.5,1043621526.4972416
CH4,p37,2026,2.5,638906937.3079904
CH4,p37,2026,2.0,800558090.1208555
CH4,p37,2026,1.5,1093069699.9727066
CH4,p37,2029,2.5,597529688.373944
CH4,p37,2029,2.0,753406998.3845382
CH4,p37,2029,1.5,1009955071.1103077
CH4,p37,2032,2.5,498444046.4456105
CH4,p37,2032,2.0,624264873.7037258
CH4,p37,2032,1.5,822674639.7645998
CH4,p37,2035,2.5,483616490.6299951
CH4,p37,2035,2.0,599263912.3023852
CH4,p37,2035,1.5,777991745.796079
CH4,p37,2038,2.5,502582368.45945024
CH4,p37,2038,2.0,617345271.4934978
CH4,p37,2038,1.5,791468296.7865357
CH4,p37,2041,2.5,553920503.2676934
CH4,p37,2041,2.0,675464210.8192377
CH4,p37,2041,1.5,858776032.0445175
CH4,p37,2044,2.5,572759575.7703762
CH4,p37,2044,2.0,694139088.5164162
CH4,p37,2044,1.5,880001467.4087899
CH4,p37,2047,2.5,604439111.7330611
CH4,p37,2047,2.0,728664327.948138
CH4,p37,2047,1.5,921491529.2372129
CH4,p37,2050,2.5,683632054.98421
CH4,p37,2050,2.0,820358465.981052
CH4,p37,2050,1.5,1035214254.6903751
CH4,p38,2020,2.5,202646350.05161718
CH4,p38,2020,2.0,249410892.37122115
CH4,p38,2020,1.5,358528157.7836304
CH4,p38,2023,2.5,278901806.8592278
CH4,p38,2023,2.0,346742786.9060669
CH4,p38,2023,1.5,484309218.66771305
CH4,p38,2026,2.5,290172135.88717055
CH4,p38,2026,2.0,363589182.31645465
CH4,p38,2026,1.5,496439075.85515916
CH4,p38,2029,2.5,166677088.15447628
CH4,p38,2029,2.0,210158067.67303532
CH4,p38,2029,1.5,281720513.13066375
CH4,p38,2032,2.5,179416675.39954466
CH4,p38,2032,2.0,224706321.61690542
CH4,p38,2032,1.5,296124609.8827436
CH4,p38,2035,2.5,146482421.69862044
CH4,p38,2035,2.0,181510826.88742095
CH4,p38,2035,1.5,235645634.90647635
CH4,p38,2038,2.5,161913939.55306324
CH4,p38,2038,2.0,198886413.93919584
CH4,p38,2038,1.5,254982581.97332796
CH4,p38,2041,2.5,243420995.7460433
CH4,p38,2041,2.0,296833516.395355
CH4,p38,2041,1.5,377390104.9156283
CH4,p38,2044,2.5,238865480.00243798
CH4,p38,2044,2.0,289485979.0758023
CH4,p38,2044,1.5,366998618.28189147
CH4,p38,2047,2.5,257809383.79170212
CH4,p38,2047,2.0,310794747.94521147
CH4,p38,2047,1.5,393040686.33274835
CH4,p38,2050,2.5,428999062.4729458
CH4,p38,2050,2.0,514798874.967535
CH4,p38,2050,1.5,649627151.7447466
CH4,p39,2020,2.5,690110.6295087965
CH4,p39,2020,2.0,849366.9286262112
CH4,p39,2020,1.5,1220964.9599001785
CH4,p39,2023,2.5,609568.866244252
CH4,p39,2023,2.0,757842.3742496105
CH4,p39,2023,1.5,1058508.0988160323
CH4,p39,2026,2.5,512461.43793785595
CH4,p39,2026,2.0,642120.3559703254
CH4,p39,2026,1.5,876741.2552671753
CH4,p39,2029,2.5,517704.0424191021
CH4,p39,2029,2.0,652757.2708762592
CH4,p39,2029,1.5,875032.3760453302
CH4,p39,2047,2.5,5211428.476730023
CH4,p39,2047,2.0,6282488.9305365
CH4,p39,2047,1.5,7945030.530474912
CH4,p39,2050,2.5,5595091.922869656
CH4,p39,2050,2.0,6714110.307443588
CH4,p39,2050,1.5,8472567.768916909
CH4,p4,2047,2.5,3223779.0329723274
CH4,p4,2047,2.0,3886334.846497315
CH4,p4,2047,1.5,4914779.691371921
CH4,p4,2050,2.5,6949592.390372782
CH4,p4,2050,2.0,8339510.868447338
CH4,p4,2050,1.5,10523668.476850212
CH4,p40,2020,2.5,246353260.38487303
CH4,p40,2020,2.0,303204012.78138214
CH4,p40,2020,1.5,435855768.3732369
CH4,p40,2023,2.5,721288240.7530534
