eall,r,t,Value_emit,dr,Value_scc,dtau,Value
N2O,p114,2036,6111.601155,2.0,73894.0,0.7884931755816562,259991440.44157678
N2O,p114,2036,6111.601155,1.5,112674.0,0.836387421895396,420516596.16134393
N2O,p114,2037,4323.4664729999995,2.5,51578.0,0.7254203756539598,118109076.57044676
N2O,p114,2037,4323.4664729999995,2.0,75144.0,0.773032525080055,183366967.48509818
N2O,p114,2037,4323.4664729999995,1.5,114264.0,0.8240270166457105,297221280.04332733
N2O,p114,2038,4323.4664729999995,2.5,52559.0,0.7077271957599608,117419980.63962063
N2O,p114,2038,4323.4664729999995,2.0,76394.0,0.7578750245882894,182761987.3640857
N2O,p114,2038,4323.4664729999995,1.5,115853.0,0.8118492774834588,296901040.1360708
N2O,p114,2039,4323.4664729999995,2.5,53540.0,0.6904655568389862,116694237.94481906
N2O,p114,2039,4323.4664729999995,2.0,77644.0,0.7430147299885189,182110233.31183833
N2O,p114,2039,4323.4664729999995,1.5,117443.0,0.7998515049098116,296527877.51541746
N2O,p114,2040,4001.2971580000003,2.5,54521.0,0.67362493350145,107295054.0805906
N2O,p114,2040,4001.2971580000003,2.0,78894.0,0.7284458137142342,167895464.35495156
N2O,p114,2040,4001.2971580000003,1.5,119032.0,0.7880310393200115,274034215.2543449
N2O,p114,2041,4001.2971580000003,2.5,55632.0,0.6571950570745855,106811176.3354808
N2O,p114,2041,4001.2971580000003,2.0,80304.0,0.7141625624649355,167545201.7469957
N2O,p114,2041,4001.2971580000003,1.5,120809.0,0.7763852604138046,274014981.1985994
N2O,p114,2042,4001.2971580000003,2.5,56744.0,0.641165909341059,106288947.40315317
N2O,p114,2042,4001.2971580000003,2.0,81714.0,0.700159374965623,167144124.5760474
N2O,p114,2042,4001.2971580000003,1.5,122586.0,0.7649115866145859,273936466.86773455
N2O,p114,2043,3785.5734589999997,2.5,57855.0,0.6255277164303016,100026728.36808811
N2O,p114,2043,3785.5734589999997,2.0,83124.0,0.6864307597702186,157707293.64792562
N2O,p114,2043,3785.5734589999997,1.5,124362.0,0.7536074744971291,259036822.35924363
N2O,p114,2044,3785.5734589999997,2.5,58966.0,0.6102709428588309,99461033.8285189
N2O,p114,2044,3785.5734589999997,2.0,84535.0,0.6729713331080575,157239527.67619783
N2O,p114,2044,3785.5734589999997,1.5,126139.0,0.7424704182237725,258855351.2938719
N2O,p114,2045,3785.5734589999997,2.5,60078.0,0.5953862857159326,98865075.45645994
N2O,p114,2045,3785.5734589999997,2.0,85945.0,0.6597758167726053,156727648.5564144
N2O,p114,2045,3785.5734589999997,1.5,127916.0,0.7314979489889384,258622670.54994434
N2O,p114,2046,2950.877363,2.5,61189.0,0.5808646689911537,76576657.98330696
N2O,p114,2046,2950.877363,2.0,87355.0,0.6468390360515739,121739658.97912745
N2O,p114,2046,2950.877363,1.5,129693.0,0.7206876344718607,201377849.3219906
N2O,p114,2047,2950.877363,2.5,62301.0,0.56669723804015,76066635.10806394
N2O,p114,2047,2950.877363,2.0,88765.0,0.6341559176976214,121279081.29305872
N2O,p114,2047,2950.877363,1.5,131469.0,0.7100370782973997,201118712.15470824
N2O,p114,2048,2950.877363,2.5,63412.0,0.5528753541855124,75534745.99472116
N2O,p114,2048,2950.877363,2.0,90176.0,0.6217214879388445,120791100.03703171
N2O,p114,2048,2950.877363,1.5,133246.0,0.6995439195048273,200824760.68749213
N2O,p114,2049,3209.1323740000003,2.5,64523.0,0.5393905894492803,81545965.56051004
N2O,p114,2049,3209.1323740000003,2.0,91586.0,0.6095308705282789,130800486.75816222
N2O,p114,2049,3209.1323740000003,1.5,135023.0,0.6892058320244606,218042553.48134017
N2O,p114,2050,3209.1323740000003,2.5,65635.0,0.5262347214139321,80928138.68322362
N2O,p114,2050,3209.1323740000003,2.0,92996.0,0.597579284831646,130210007.97880802
N2O,p114,2050,3209.1323740000003,1.5,136799.0,0.6790205241620302,217645848.06692746
N2O,p115,2023,25837.478712,2.5,38076.0,1.025,736244809.6109656
N2O,p115,2023,25837.478712,2.0,57816.0,1.02,1112487848.7112281
N2O,p115,2023,25837.478712,1.5,92040.0,1.015,1762340065.971835
N2O,p115,2024,25837.478712,2.5,39024.0,1.0,736171237.7621732
N2O,p115,2024,25837.478712,2.0,59041.0,1.0,1113783467.8330379
N2O,p115,2024,25837.478712,1.5,93625.0,1.0,1766195985.4316182
N2O,p115,2025,10614.878865,2.5,39972.0,0.9756097560975612,302234464.5773156
N2O,p115,2025,10614.878865,2.0,60267.0,0.9803921568627452,457921858.747155
N2O,p115,2025,10614.878865,1.5,95210.0,0.9852216748768474,726990098.8996824
N2O,p115,2026,10614.878865,2.5,40920.0,0.9518143961927424,301856038.019388
N2O,p115,2026,10614.878865,2.0,61492.0,0.9611687812379854,458068310.6919316
N2O,p115,2026,10614.878865,1.5,96796.0,0.9706617486471404,728177573.8990622
N2O,p115,2027,10614.878865,2.5,41868.0,0.928599410919749,301316276.8470482
N2O,p115,2027,10614.878865,2.0,62718.0,0.9423223345470444,458040266.51604235
N2O,p115,2027,10614.878865,1.5,98381.0,0.9563169937410252,729163765.6500853
N2O,p115,2028,11102.578408,2.5,42816.0,0.9059506447997552,314435382.38169736
N2O,p115,2028,11102.578408,2.0,63944.0,0.9238454260265142,478872494.33088565
N2O,p115,2028,11102.578408,1.5,99966.0,0.9421842302867244,763499796.1470382
N2O,p115,2029,11102.578408,2.5,43764.0,0.8838542876095173,313558416.1506208
N2O,p115,2029,11102.578408,2.0,65169.0,0.905730809829916,478476902.32399267
N2O,p115,2029,11102.578408,1.5,101552.0,0.9282603254056396,764150760.0103643
N2O,p115,2030,11102.578408,2.5,44712.0,0.8622968659605048,312537176.18282
N2O,p115,2030,11102.578408,2.0,66395.0,0.887971382186192,477919910.94348484
N2O,p115,2030,11102.578408,1.5,103137.0,0.914542192517872,764608322.5307657
N2O,p115,2031,25538.530733,2.5,45693.0,0.8412652350834192,716762794.3809927
N2O,p115,2031,25538.530733,2.0,67645.0,0.8705601786139138,1098063201.4876482
N2O,p115,2031,25538.530733,1.5,104727.0,0.9010267906580018,1759499736.1696699
N2O,p115,2032,25538.530733,2.5,46674.0,0.8207465708130922,714293893.8704591
N2O,p115,2032,25538.530733,2.0,68895.0,0.8534903711901114,1096425605.2211952
N2O,p115,2032,25538.530733,1.5,106316.0,0.887711123800987,1759799254.280831
N2O,p115,2033,25538.530733,2.5,47655.0,0.8007283617688704,711519036.8147038
