eall,r,t,Value_emit,Value_scc,product
CH4,p53,2044,1593691.68983,3660,5832911584.777801
CH4,p53,2047,1511839.2561390002,3930,5941528276.62627
CH4,p53,2050,1380123.551399,4200,5796518915.8758
CH4,p54,2010,1538076.937221,800,1230461549.7768
CH4,p54,2015,1628503.248502,1200,1954203898.2024
CH4,p54,2020,721460.718079,1600,1154337148.9264
CH4,p54,2023,732856.3156559999,1840,1348455620.80704
CH4,p54,2026,705553.746076,2080,1467551791.8380802
CH4,p54,2029,736409.7730030001,2320,1708470673.36696
CH4,p54,2032,866883.799117,2580,2236560201.72186
CH4,p54,2035,897451.671385,2850,2557737263.44725
CH4,p54,2038,1099317.525916,3120,3429870680.8579197
CH4,p54,2041,1086030.576853,3390,3681643655.53167
CH4,p54,2044,882492.46367,3660,3229922417.0322
CH4,p54,2047,852589.684813,3930,3350677461.31509
CH4,p54,2050,860855.18776,4200,3615591788.592
CH4,p55,2010,858385.288953,800,686708231.1624
CH4,p55,2015,951545.208445,1200,1141854250.134
CH4,p55,2020,445371.61747000006,1600,712594587.9520001
CH4,p55,2023,356157.591987,1840,655329969.25608
CH4,p55,2026,354702.377662,2080,737780945.53696
CH4,p55,2029,271899.80166600004,2320,630807539.86512
CH4,p55,2032,376119.95006299997,2580,970389471.16254
CH4,p55,2035,403464.060259,2850,1149872571.73815
CH4,p55,2038,384795.939919,3120,1200563332.54728
CH4,p55,2041,357487.31826000003,3390,1211882008.9014
CH4,p55,2044,307084.41764,3660,1123928968.5624
CH4,p55,2047,294073.05119,3930,1155707091.1767
CH4,p55,2050,234751.559242,4200,985956548.8163999
CH4,p56,2010,163509.625357,800,130807700.2856
CH4,p56,2015,125433.504166,1200,150520204.9992
CH4,p56,2020,76607.795955,1600,122572473.528
CH4,p56,2023,134699.622027,1840,247847304.52968
CH4,p56,2026,141957.693275,2080,295272002.012
CH4,p56,2029,79562.02833900001,2320,184583905.74648002
CH4,p56,2032,146668.525793,2580,378404796.54594004
CH4,p56,2035,161960.796921,2850,461588271.22485
CH4,p56,2038,185399.37075,3120,578446036.74
CH4,p56,2041,506214.580167,3390,1716067426.76613
CH4,p56,2044,841903.223049,3660,3081365796.35934
CH4,p56,2047,843111.444652,3930,3313427977.48236
CH4,p56,2050,846635.6464419999,4200,3555869715.0564
CH4,p57,2010,2228577.584171,800,1782862067.3367999
CH4,p57,2015,1055992.625961,1200,1267191151.1532001
CH4,p57,2020,894099.8169800001,1600,1430559707.1680002
CH4,p57,2023,347979.531763,1840,640282338.44392
CH4,p57,2026,423722.15194799996,2080,881342076.05184
CH4,p57,2029,214922.869632,2320,498621057.54624
CH4,p57,2032,164601.35568,2580,424671497.6544
CH4,p57,2035,152347.036882,2850,434189055.1137
CH4,p57,2038,515323.79816199996,3120,1607810250.26544
CH4,p57,2041,536392.853009,3390,1818371771.7005098
CH4,p57,2044,522663.808304,3660,1912949538.39264
CH4,p57,2047,469591.13293,3930,1845493152.4149
CH4,p57,2050,549243.735469,4200,2306823688.9698
CH4,p58,2010,3928294.498972,800,3142635599.1776
CH4,p58,2015,4347173.820787,1200,5216608584.9444
CH4,p58,2020,6056681.859823001,1600,9690690975.7168
CH4,p58,2023,5180807.870335,1840,9532686481.416399
CH4,p58,2026,4551158.676622,2080,9466410047.373758
CH4,p58,2029,3546016.5356969996,2320,8226758362.8170395
CH4,p58,2032,3273743.354267,2580,8446257854.008861
CH4,p58,2035,2145488.433748,2850,6114642036.1818
CH4,p58,2038,1523879.3069000002,3120,4754503437.528001
CH4,p58,2041,920623.697796,3390,3120914335.52844
CH4,p58,2044,422280.548341,3660,1545546806.92806
CH4,p58,2047,399886.485899,3930,1571553889.58307
CH4,p58,2050,357362.50554600003,4200,1500922523.2932
CH4,p59,2010,541271.404202,800,433017123.3616
CH4,p59,2015,729003.674086,1200,874804408.9031999
CH4,p59,2020,802256.526763,1600,1283610442.8207998
CH4,p59,2023,895596.651364,1840,1647897838.5097601
CH4,p59,2026,719499.8658019999,2080,1496559720.8681598
CH4,p59,2029,639693.247894,2320,1484088335.11408
CH4,p59,2032,516881.201802,2580,1333553500.64916
CH4,p59,2035,491467.45720500004,2850,1400682253.03425
CH4,p59,2038,508218.116745,3120,1585640524.2444
CH4,p59,2041,522545.439516,3390,1771429039.95924
CH4,p59,2044,547327.643456,3660,2003219175.04896
CH4,p59,2047,543399.107691,3930,2135558493.22563
CH4,p59,2050,569558.50613,4200,2392145725.746
CH4,p6,2010,410430.51197999995,800,328344409.584
CH4,p6,2015,277701.45587199996,1200,333241747.04639995
CH4,p6,2020,445830.665929,1600,713329065.4864
CH4,p6,2023,315709.00578199996,1840,580904570.6388799
CH4,p6,2026,344589.481375,2080,716746121.26
CH4,p6,2029,251003.958443,2320,582329183.58776
CH4,p6,2032,216932.289756,2580,559685307.57048
CH4,p6,2035,210682.386449,2850,600444801.37965
CH4,p6,2038,193196.979021,3120,602774574.5455201
CH4,p6,2041,181484.955238,3390,615233998.25682
CH4,p6,2044,156202.345846,3660,571700585.79636
CH4,p6,2047,133017.513446,3930,522758827.84278
CH4,p6,2050,81663.465047,4200,342986553.19740003
CH4,p60,2010,430951.444547,800,344761155.6376
CH4,p60,2015,191104.296191,1200,229325155.4292
CH4,p60,2020,90273.2901,1600,144437264.16
CH4,p60,2023,56588.372163,1840,104122604.77992
CH4,p60,2026,50424.167425,2080,104882268.244
CH4,p60,2029,183053.351799,2320,424683776.17368
CH4,p60,2032,161929.025509,2580,417776885.81322
CH4,p60,2035,165004.642886,2850,470263232.2251
CH4,p60,2038,140568.972149,3120,438575193.10488003
CH4,p60,2041,229166.326047,3390,776873845.29933
CH4,p60,2044,262145.425896,3660,959452258.77936
CH4,p60,2047,253898.209771,3930,997819964.40003
CH4,p60,2050,261952.70001,4200,1100201340.042
CH4,p61,2020,469.430378,1600,751088.6048000001
CH4,p61,2023,90.368552,1840,166278.13567999998
CH4,p61,2026,80.519734,2080,167481.04672
CH4,p61,2029,365556.921585,2320,848092058.0772
CH4,p61,2032,309308.48890399997,2580,798015901.3723199
CH4,p61,2035,308350.646994,2850,878799343.9329001
CH4,p61,2038,236052.86882399998,3120,736484950.7308799
CH4,p61,2041,189900.90636,3390,643764072.5604
CH4,p61,2044,129042.881247,3660,472296945.36402
CH4,p61,2047,113760.096644,3930,447077179.81092
CH4,p61,2050,119833.190884,4200,503299401.71279997
CH4,p62,2010,528337.952138,800,422670361.71040004
CH4,p62,2015,747441.6874739999,1200,896930024.9688
CH4,p62,2020,602209.675394,1600,963535480.6304001
CH4,p62,2023,225174.996726,1840,414321993.97584003
CH4,p62,2026,115545.61591000001,2080,240334881.09280002
CH4,p62,2029,101642.413942,2320,235810400.34544
CH4,p62,2032,99656.681175,2580,257114237.43150002
CH4,p62,2035,99116.69967,2850,282482594.0595
CH4,p62,2038,99532.115143,3120,310540199.24616003
CH4,p62,2041,103224.802551,3390,349932080.64789003
CH4,p62,2044,96009.82555299999,3660,351395961.52397996
CH4,p62,2047,88622.835436,3930,348287743.26347995
CH4,p62,2050,88622.835436,4200,372215908.8312
CH4,p63,2010,10304515.658261,800,8243612526.608799
CH4,p63,2015,12108049.46458,1200,14529659357.495998
CH4,p63,2020,12021579.371083999,1600,19234526993.734398
CH4,p63,2023,8597834.854984,1840,15820016133.17056
CH4,p63,2026,6102584.513026001,2080,12693375787.094082
CH4,p63,2029,4583921.632174999,2320,10634698186.645998
CH4,p63,2032,4969515.924195,2580,12821351084.4231
CH4,p63,2035,5330875.618404999,2850,15192995512.454248
CH4,p63,2038,5291197.108597,3120,16508534978.82264
CH4,p63,2041,5625060.0407610005,3390,19068953538.17979
CH4,p63,2044,5965480.263832,3660,21833657765.625122
CH4,p63,2047,6481915.824778,3930,25473929191.37754
CH4,p63,2050,6568636.48835,4200,27588273251.07
CH4,p64,2010,3612383.123578,800,2889906498.8624
CH4,p64,2015,4190041.939089,1200,5028050326.9068
CH4,p64,2020,3852053.1330299997,1600,6163285012.848
CH4,p64,2023,2613343.757516,1840,4808552513.82944
CH4,p64,2026,1741938.0362440003,2080,3623231115.387521
CH4,p64,2029,1634927.169566,2320,3793031033.3931203
CH4,p64,2032,1664200.959173,2580,4293638474.66634
CH4,p64,2035,1738916.673168,2850,4955912518.5288
CH4,p64,2038,1399395.513698,3120,4366114002.73776
CH4,p64,2041,1232854.372015,3390,4179376321.1308503
CH4,p64,2044,1271164.22683,3660,4652461070.197801
CH4,p64,2047,1236583.389778,3930,4859772721.82754
CH4,p64,2050,1220509.523441,4200,5126139998.4522
CH4,p65,2010,4697185.306980999,800,3757748245.5847993
CH4,p65,2015,5041738.773955,1200,6050086528.745999
CH4,p65,2020,5296266.283123,1600,8474026052.996799
CH4,p65,2023,3306512.3013079995,1840,6083982634.406719
CH4,p65,2026,2447537.239149,2080,5090877457.42992
CH4,p65,2029,1604805.475129,2320,3723148702.2992797
CH4,p65,2032,1491435.685787,2580,3847904069.33046
CH4,p65,2035,1571328.7755459999,2850,4478287010.3061
CH4,p65,2038,1448801.446232,3120,4520260512.243839
CH4,p65,2041,1741885.70532,3390,5904992541.0348
CH4,p65,2044,2279305.060588,3660,8342256521.75208
CH4,p65,2047,2368370.393681,3930,9307695647.16633
CH4,p65,2050,3190636.457973,4200,13400673123.4866
CH4,p66,2010,1156045.921187,800,924836736.9496001
CH4,p66,2015,1834933.8219879998,1200,2201920586.3855996
CH4,p66,2020,1542515.2427869998,1600,2468024388.4592
CH4,p66,2023,1741213.837386,1840,3203833460.79024
CH4,p66,2026,1934660.0398109998,2080,4024092882.8068795
CH4,p66,2029,1887190.573941,2320,4378282131.54312
CH4,p66,2032,1602210.4973769998,2580,4133703083.2326593
CH4,p66,2035,1719400.7201969998,2850,4900292052.56145
CH4,p66,2038,2197979.507241,3120,6857696062.59192
CH4,p66,2041,2102641.858826,3390,7127955901.420139
CH4,p66,2044,2474447.746058,3660,9056478750.572279
CH4,p66,2047,2202089.024315,3930,8654209865.557951
CH4,p66,2050,2170035.1272250004,4200,9114147534.345001
CH4,p67,2010,3646322.608375,800,2917058086.7
CH4,p67,2015,5026553.463675001,1200,6031864156.410001
CH4,p67,2020,5907057.142971001,1600,9451291428.753601
CH4,p67,2023,3656927.486024,1840,6728746574.284161
CH4,p67,2026,3969500.7188170003,2080,8256561495.13936
CH4,p67,2029,3960593.214097,2320,9188576256.70504
CH4,p67,2032,5194680.344321999,2580,13402275288.350758
CH4,p67,2035,6948459.522318999,2850,19803109638.609146
CH4,p67,2038,8595655.841474,3120,26818446225.39888
CH4,p67,2041,8748831.668289,3390,29658539355.49971
CH4,p67,2044,9287645.920448001,3660,33992784068.839684
CH4,p67,2047,9648196.803918,3930,37917413439.39774
CH4,p67,2050,9770678.407599,4200,41036849311.9158
CH4,p68,2010,124876.145404,800,99900916.3232
CH4,p68,2015,300708.407216,1200,360850088.6592
CH4,p68,2020,497576.46218,1600,796122339.4879999
CH4,p68,2023,255759.476727,1840,470597437.17768
CH4,p68,2026,300659.363519,2080,625371476.1195201
CH4,p68,2029,185031.91436,2320,429274041.3152
CH4,p68,2032,176676.448138,2580,455825236.19604003
CH4,p68,2035,189348.067558,2850,539641992.5403
CH4,p68,2038,602929.362715,3120,1881139611.6708002
CH4,p68,2041,1279658.277956,3390,4338041562.270841
CH4,p68,2044,2074628.1313220002,3660,7593138960.63852
CH4,p68,2047,1960732.129761,3930,7705677269.96073
CH4,p68,2050,1719185.824728,4200,7220580463.8576
CH4,p69,2010,186889.886662,800,149511909.3296
CH4,p69,2015,63778.710879,1200,76534453.0548
CH4,p69,2020,40431.198921999996,1600,64689918.275199994
CH4,p69,2023,25031.727199,1840,46058378.046160005
CH4,p69,2026,21260.230582,2080,44221279.61056
CH4,p69,2029,19903.384455,2320,46175851.9356
CH4,p69,2032,13106.676183,2580,33815224.55214
CH4,p69,2035,66092.043005,2850,188362322.56425
CH4,p69,2038,439993.184847,3120,1372778736.72264
CH4,p69,2041,538886.2803079999,3390,1826824490.2441196
CH4,p69,2044,663843.3148780001,3660,2429666532.4534802
CH4,p69,2047,668625.111132,3930,2627696686.7487597
CH4,p69,2050,613328.365068,4200,2575979133.2856
CH4,p70,2010,914710.298006,800,731768238.4047999
CH4,p70,2015,1169912.061114,1200,1403894473.3367999
CH4,p70,2020,1400423.767488,1600,2240678027.9808
CH4,p70,2023,1073308.153657,1840,1974887002.7288802
CH4,p70,2026,1251743.169587,2080,2603625792.74096
CH4,p70,2029,1091655.649367,2320,2532641106.53144
CH4,p70,2032,1158698.075943,2580,2989441035.93294
CH4,p70,2035,1358026.266362,2850,3870374859.1317
CH4,p70,2038,1275609.436431,3120,3979901441.66472
CH4,p70,2041,1178094.927655,3390,3993741804.75045
CH4,p70,2044,1093799.227579,3660,4003305172.93914
CH4,p70,2047,1175261.525331,3930,4618777794.550831
CH4,p70,2050,1174405.8511390002,4200,4932504574.783801
CH4,p71,2010,5516.574836,800,4413259.868799999
CH4,p71,2015,4576.571645,1200,5491885.974
CH4,p71,2020,2607.249791,1600,4171599.6656000004
CH4,p71,2023,2522.455736,1840,4641318.5542399995
CH4,p71,2026,2305.410724,2080,4795254.305919999
CH4,p71,2029,2050.761094,2320,4757765.73808
CH4,p71,2032,1763.199998,2580,4549055.99484
CH4,p71,2035,18351.05496,2850,52300506.63600001
CH4,p71,2038,410996.627823,3120,1282309478.80776
CH4,p71,2041,387498.71736699995,3390,1313620651.8741298
CH4,p71,2044,374818.25568999996,3660,1371834815.8253999
CH4,p71,2047,381192.493182,3930,1498086498.20526
CH4,p71,2050,297087.744262,4200,1247768525.9004002
CH4,p72,2010,3280782.313704,800,2624625850.9632
CH4,p72,2015,3016368.2551680002,1200,3619641906.2016
CH4,p72,2020,2637991.1328569995,1600,4220785812.5711994
CH4,p72,2023,2579759.279497,1840,4746757074.27448
CH4,p72,2026,2322084.4648700003,2080,4829935686.929601
CH4,p72,2029,1587263.5081520001,2320,3682451338.91264
CH4,p72,2032,1761343.885725,2580,4544267225.1705
CH4,p72,2035,1903378.4126840003,2850,5424628476.149401
CH4,p72,2038,1843513.407058,3120,5751761830.02096
CH4,p72,2041,1829236.1550480002,3390,6201110565.6127205
CH4,p72,2044,1810696.514159,3660,6627149241.82194
CH4,p72,2047,1483083.152604,3930,5828516789.73372
CH4,p72,2050,1155201.221874,4200,4851845131.8708
CH4,p73,2010,236.443572,800,189154.8576
CH4,p73,2015,2005.287201,1200,2406344.6412
CH4,p73,2020,1975.402426,1600,3160643.8816
CH4,p73,2023,1841.20287,1840,3387813.2808000003
CH4,p73,2026,1640.843309,2080,3412954.0827200003
CH4,p73,2029,1440.859657,2320,3342794.40424
CH4,p73,2032,1374.323743,2580,3545755.2569399998
CH4,p73,2035,1374.323743,2850,3916822.66755
CH4,p73,2038,1548.2086379999998,3120,4830410.95056
CH4,p73,2041,1529.657377,3390,5185538.50803
CH4,p73,2044,1525.450298,3660,5583148.09068
CH4,p73,2047,42807.952009,3930,168235251.39537
CH4,p73,2050,36406.481209000005,4200,152907221.07780004
CH4,p74,2010,126707.420485,800,101365936.388
CH4,p74,2015,26372.134558,1200,31646561.469600003
CH4,p74,2020,115709.473936,1600,185135158.2976
CH4,p74,2023,19433.666673000003,1840,35757946.678320006
CH4,p74,2026,32893.687085,2080,68418869.13679999
CH4,p74,2029,30524.007474,2320,70815697.33968
CH4,p74,2032,25645.903637,2580,66166431.38346
CH4,p74,2035,24240.106,2850,69084302.1
CH4,p74,2038,19176.101387,3120,59829436.32743999
CH4,p74,2041,15808.95448,3390,53592355.6872
CH4,p74,2044,14739.975887999999,3660,53948311.75008
CH4,p74,2047,14740.528304,3930,57930276.23472
CH4,p74,2050,14740.483214,4200,61910029.4988
CH4,p75,2010,606431.418081,800,485145134.4648
CH4,p75,2015,497819.327468,1200,597383192.9616
CH4,p75,2020,329410.91874500003,1600,527057469.99200004
CH4,p75,2023,426125.055722,1840,784070102.52848
CH4,p75,2026,431874.357198,2080,898298662.97184
CH4,p75,2029,547923.0263500001,2320,1271181421.1320002
CH4,p75,2032,526544.452098,2580,1358484686.41284
CH4,p75,2035,492398.372219,2850,1403335360.82415
CH4,p75,2038,403905.577026,3120,1260185400.32112
CH4,p75,2041,178133.463869,3390,603872442.51591
CH4,p75,2044,99034.391707,3660,362465873.64762
CH4,p75,2047,74415.936613,3930,292454630.88909
CH4,p75,2050,161102.239858,4200,676629407.4036
CH4,p76,2010,249667.940853,800,199734352.68240002
CH4,p76,2015,564069.601334,1200,676883521.6008
CH4,p76,2020,651826.8208959999,1600,1042922913.4335998
CH4,p76,2023,405200.453938,1840,745568835.2459201
CH4,p76,2026,576142.449167,2080,1198376294.26736
CH4,p76,2029,356259.70721100003,2320,826522520.7295201
CH4,p76,2032,301000.10335600004,2580,776580266.65848
CH4,p76,2035,277103.898347,2850,789746110.2889501
CH4,p76,2038,196218.709594,3120,612202373.93328
CH4,p76,2041,104809.52055500001,3390,355304274.68145
CH4,p76,2044,104806.71859,3660,383592590.03940004
CH4,p76,2047,104971.182958,3930,412536749.02494
CH4,p76,2050,391717.89955000003,4200,1645215178.1100001
CH4,p77,2010,225458.963172,800,180367170.53759998
CH4,p77,2015,44407.623744000004,1200,53289148.492800005
CH4,p77,2020,11962.528961,1600,19140046.3376
CH4,p77,2023,616.33843,1840,1134062.7112
CH4,p77,2026,418.654741,2080,870801.86128
CH4,p77,2029,60409.48558,2320,140150006.5456
CH4,p77,2032,54932.335678999996,2580,141725426.05181998
CH4,p77,2035,50075.87179799999,2850,142716234.62429997
CH4,p77,2038,38385.388838,3120,119762413.17456
CH4,p77,2041,18680.564537,3390,63327113.78043
CH4,p77,2044,6436.800136000001,3660,23558688.49776
CH4,p77,2047,6435.535277,3930,25291653.63861
CH4,p77,2050,6141.8104490000005,4200,25795603.885800004
CH4,p78,2010,276600.630593,800,221280504.47439998
CH4,p78,2015,574575.93492,1200,689491121.904
CH4,p78,2020,1264755.469881,1600,2023608751.8095999
CH4,p78,2023,613043.604713,1840,1128000232.67192
CH4,p78,2026,729290.4840909999,2080,1516924206.9092798
CH4,p78,2029,638000.89255,2320,1480162070.716
CH4,p78,2032,603115.589507,2580,1556038220.92806
CH4,p78,2035,601519.88091,2850,1714331660.5935
CH4,p78,2038,755874.816019,3120,2358329425.97928
CH4,p78,2041,293184.601959,3390,993895800.6410099
CH4,p78,2044,140897.01183499998,3660,515683063.31609994
CH4,p78,2047,390596.355114,3930,1535043675.5980198
CH4,p78,2050,338331.178663,4200,1420990950.3846
CH4,p79,2010,2379919.33684,800,1903935469.4720001
CH4,p79,2015,2528045.134973,1200,3033654161.9676
CH4,p79,2020,1443629.806418,1600,2309807690.2688003
CH4,p79,2023,1714791.400998,1840,3155216177.83632
CH4,p79,2026,1317013.781341,2080,2739388665.18928
CH4,p79,2029,1054967.113284,2320,2447523702.81888
CH4,p79,2032,1449821.845485,2580,3740540361.3513
CH4,p79,2035,1120897.533682,2850,3194557970.9936996
CH4,p79,2038,876037.6125400001,3120,2733237351.1248
CH4,p79,2041,389079.13361500006,3390,1318978262.9548502
CH4,p79,2044,215556.860395,3660,788938109.0457
CH4,p79,2047,214220.08559,3930,841884936.3687
CH4,p79,2050,129527.25565,4200,544014473.73
CH4,p8,2010,943.278551,800,754622.8408
CH4,p8,2015,704.188168,1200,845025.8016
CH4,p8,2020,704.188168,1600,1126701.0688
CH4,p8,2023,514.115182,1840,945971.93488
CH4,p8,2026,438.219315,2080,911496.1751999999
CH4,p8,2029,349.021652,2320,809730.2326400001
CH4,p8,2032,314.66825,2580,811844.085
CH4,p8,2035,292.817542,2850,834529.9947
CH4,p8,2038,292.817542,3120,913590.73104
CH4,p8,2041,292.817542,3390,992651.46738
CH4,p8,2044,292.817542,3660,1071712.20372
CH4,p8,2047,292.817542,3930,1150772.94006
CH4,p8,2050,292.817542,4200,1229833.6764
CH4,p80,2010,1971414.44299,800,1577131554.392
CH4,p80,2015,2572708.330689,1200,3087249996.8268
CH4,p80,2020,2599406.1350769997,1600,4159049816.1231995
CH4,p80,2023,2397061.644007,1840,4410593424.97288
CH4,p80,2026,2618455.951409,2080,5446388378.93072
CH4,p80,2029,1909725.843018,2320,4430563955.80176
CH4,p80,2032,1545229.208527,2580,3986691357.99966
CH4,p80,2035,1751373.046356,2850,4991413182.1146
CH4,p80,2038,1554122.6827079998,3120,4848862770.04896
CH4,p80,2041,1016024.251729,3390,3444322213.36131
CH4,p80,2044,278867.137088,3660,1020653721.7420801
CH4,p80,2047,9.163017,3930,36010.65681
CH4,p80,2050,1.879546,4200,7894.093199999999
CH4,p81,2010,3108389.383876,800,2486711507.1008
CH4,p81,2015,2663837.835053,1200,3196605402.0636
CH4,p81,2020,1442273.802512,1600,2307638084.0192003
CH4,p81,2023,1298220.931572,1840,2388726514.09248
CH4,p81,2026,947729.8242660001,2080,1971278034.4732802
CH4,p81,2029,493471.811577,2320,1144854602.85864
CH4,p81,2032,610846.917917,2580,1575985048.22586
CH4,p81,2035,453795.557661,2850,1293317339.33385
CH4,p81,2038,153538.607303,3120,479040454.78536
CH4,p81,2041,92170.050038,3390,312456469.62882
CH4,p81,2044,91886.004929,3660,336302778.04014003
CH4,p82,2010,209441.641091,800,167553312.8728
CH4,p82,2015,137195.411527,1200,164634493.8324
CH4,p82,2020,114243.960728,1600,182790337.16480002
CH4,p82,2023,146497.88263,1840,269556104.0392
CH4,p82,2026,100726.256503,2080,209510613.52624
CH4,p82,2029,214251.34850999998,2320,497063128.54319996
CH4,p82,2032,175946.967983,2580,453943177.39614004
CH4,p82,2035,144682.542024,2850,412345244.7684
CH4,p82,2038,144680.979743,3120,451404656.79816
CH4,p82,2041,144682.104782,3390,490472335.21098006
CH4,p82,2044,144680.161464,3660,529529390.95824003
CH4,p83,2010,1367566.205705,800,1094052964.5640001
CH4,p83,2015,1458808.4538,1200,1750570144.56
CH4,p83,2020,1466691.596834,1600,2346706554.9344
CH4,p83,2023,750327.175899,1840,1380602003.65416
CH4,p83,2026,896173.66133,2080,1864041215.5664
CH4,p83,2029,220088.105515,2320,510604404.7948
CH4,p83,2032,172959.970741,2580,446236724.51177996
CH4,p83,2035,210921.766615,2850,601127034.85275
CH4,p83,2038,122601.189745,3120,382515712.0044
CH4,p83,2041,65474.14978199999,3390,221957367.76097998
CH4,p83,2044,65040.446634,3660,238048034.68044
CH4,p84,2010,576822.217236,800,461457773.7888
CH4,p84,2015,644349.8181040001,1200,773219781.7248001
CH4,p84,2020,681229.760847,1600,1089967617.3552
CH4,p84,2023,585191.371756,1840,1076752124.03104
CH4,p84,2026,619924.931618,2080,1289443857.76544
CH4,p84,2029,592727.1368549999,2320,1375126957.5036
CH4,p84,2032,622429.073502,2580,1605867009.63516
CH4,p84,2035,674447.811149,2850,1922176261.7746499
CH4,p84,2038,607682.977507,3120,1895970889.8218398
CH4,p84,2041,529560.232755,3390,1795209189.03945
CH4,p84,2044,501299.038457,3660,1834754480.75262
CH4,p84,2047,308224.41571100004,3930,1211321953.74423
CH4,p84,2050,296650.15154,4200,1245930636.468
CH4,p85,2010,3445272.741876,800,2756218193.5008
CH4,p85,2015,4352921.661637999,1200,5223505993.965599
CH4,p85,2020,3708174.9811509997,1600,5933079969.841599
CH4,p85,2023,3291963.8791090003,1840,6057213537.56056
CH4,p85,2026,2358631.510675,2080,4905953542.204
CH4,p85,2029,1307484.664161,2320,3033364420.85352
CH4,p85,2032,1318615.8818360001,2580,3402028975.1368804
CH4,p85,2035,1422067.46765,2850,4052892282.8025002
CH4,p85,2038,1375988.085071,3120,4293082825.42152
CH4,p85,2041,1449977.868206,3390,4915424973.21834
CH4,p85,2044,1580273.146142,3660,5783799714.879721
CH4,p85,2047,1356295.4472649998,3930,5330241107.75145
CH4,p85,2050,1279737.2646589999,4200,5374896511.5678
CH4,p86,2010,627018.4160930001,800,501614732.8744001
CH4,p86,2015,1148682.667035,1200,1378419200.442
CH4,p86,2020,659227.609371,1600,1054764174.9935999
CH4,p86,2023,501736.139626,1840,923194496.9118401
CH4,p86,2026,399072.085039,2080,830069936.8811201
CH4,p86,2029,281703.344834,2320,653551760.01488
CH4,p86,2032,221495.310131,2580,571457900.13798
CH4,p86,2035,124209.62494000001,2850,353997431.079
CH4,p86,2038,79919.30517,3120,249348232.13040003
CH4,p86,2041,59945.791177,3390,203216232.09002998
CH4,p86,2044,59995.809219999996,3660,219584661.74519998
CH4,p86,2047,58224.04002,3930,228820477.2786
CH4,p86,2050,55339.903649,4200,232427595.3258
CH4,p87,2010,2479393.744046,800,1983514995.2368
CH4,p87,2015,2985878.8916189997,1200,3583054669.9427996
CH4,p87,2020,2664449.589611,1600,4263119343.3775997
CH4,p87,2023,2482962.462904,1840,4568650931.7433605
CH4,p87,2026,2243900.729291,2080,4667313516.92528
CH4,p87,2029,1366112.5477250002,2320,3169381110.7220006
CH4,p87,2032,1442231.408378,2580,3720957033.6152396
CH4,p87,2035,1880651.512152,2850,5359856809.633201
CH4,p87,2038,1947482.338347,3120,6076144895.64264
CH4,p87,2041,1980078.8302530001,3390,6712467234.557671
CH4,p87,2044,2179314.244968,3660,7976290136.582879
CH4,p87,2047,1873718.92458,3930,7363715373.5994005
CH4,p87,2050,1898352.8171909999,4200,7973081832.202199
CH4,p88,2010,702341.385176,800,561873108.1408
CH4,p88,2015,2752158.625785,1200,3302590350.9420004
CH4,p88,2020,2542068.8258259995,1600,4067310121.321599
CH4,p88,2023,1751051.032287,1840,3221933899.40808
CH4,p88,2026,1550693.881297,2080,3225443273.09776
CH4,p88,2029,900719.209481,2320,2089668565.99592
CH4,p88,2032,754666.034446,2580,1947038368.87068
CH4,p88,2035,709196.676188,2850,2021210527.1358001
CH4,p88,2038,493106.164945,3120,1538491234.6284
CH4,p88,2041,455731.711394,3390,1544930501.62566
CH4,p88,2044,420389.73776,3660,1538626440.2016
CH4,p88,2047,401215.56290099997,3930,1576777162.2009299
CH4,p88,2050,395549.26805,4200,1661306925.81
CH4,p89,2010,3353667.25762,800,2682933806.0959997
CH4,p89,2015,2010755.9706839998,1200,2412907164.8208
CH4,p89,2020,1745766.515018,1600,2793226424.0288
CH4,p89,2023,2005152.352685,1840,3689480328.9404
CH4,p89,2026,1658717.259779,2080,3450131900.34032
CH4,p89,2029,1532757.439516,2320,3555997259.6771197
CH4,p89,2032,1789778.188942,2580,4617627727.47036
CH4,p89,2035,1869701.339709,2850,5328648818.17065
CH4,p89,2038,1839017.145841,3120,5737733495.02392
CH4,p89,2041,1896878.924524,3390,6430419554.13636
CH4,p89,2044,1831450.5636530002,3660,6703109062.96998
CH4,p89,2047,1829071.899544,3930,7188252565.20792
CH4,p89,2050,1413988.661071,4200,5938752376.498199
CH4,p9,2010,6251889.211203,800,5001511368.9623995
CH4,p9,2015,6337680.728074,1200,7605216873.6888
CH4,p9,2020,3075734.3571329997,1600,4921174971.4128
CH4,p9,2023,4013757.943768,1840,7385314616.53312
CH4,p9,2026,3113129.40764,2080,6475309167.8912
CH4,p9,2029,3472288.852572,2320,8055710137.96704
CH4,p9,2032,4094575.402379,2580,10564004538.13782
CH4,p9,2035,4034073.652763,2850,11497109910.37455
CH4,p9,2038,4464597.653289,3120,13929544678.261679
CH4,p9,2041,4047831.3297629994,3390,13722148207.896568
CH4,p9,2044,4222806.230726,3660,15455470804.457159
CH4,p9,2047,4556430.917773,3930,17906773506.84789
CH4,p9,2050,5078238.062066,4200,21328599860.6772
CH4,p90,2010,2652242.3747,800,2121793899.76
CH4,p90,2015,4802935.697529,1200,5763522837.034801
CH4,p90,2020,5247857.629208,1600,8396572206.7328005
CH4,p90,2023,3034260.0305230003,1840,5583038456.16232
CH4,p90,2026,2199751.771371,2080,4575483684.45168
CH4,p90,2029,1979418.883871,2320,4592251810.58072
