eall,r,t,dr,Value
CH4,p103,2050,2.5,6635067371.492
CH4,p103,2050,2.0,7962080845.7904
CH4,p103,2050,1.5,10047387733.973598
CH4,p104,2020,2.5,754881054.2831999
CH4,p104,2020,2.0,929084374.5023999
CH4,p104,2020,1.5,1335558788.3472
CH4,p104,2023,2.5,892199215.4004401
CH4,p104,2023,2.0,1109220646.17352
CH4,p104,2023,1.5,1549291880.79671
CH4,p104,2026,2.5,1023778623.7454
CH4,p104,2026,2.0,1282806950.2352
CH4,p104,2026,1.5,1751524874.3596
CH4,p104,2029,2.5,616106562.02192
CH4,p104,2029,2.0,776830012.98416
CH4,p104,2029,1.5,1041354026.0261799
CH4,p104,2032,2.5,843047319.5619199
CH4,p104,2032,2.0,1055855380.81056
CH4,p104,2032,1.5,1391437323.5488
CH4,p104,2035,2.5,1069496198.5554
CH4,p104,2035,2.0,1325245289.5143
CH4,p104,2035,1.5,1720493884.6326
CH4,p104,2038,2.5,694383069.06954
CH4,p104,2038,2.0,852942982.47912
CH4,p104,2038,1.5,1093516644.204
CH4,p104,2041,2.5,243127384.03285998
CH4,p104,2041,2.0,296475479.09042996
CH4,p104,2041,1.5,376934901.14447
CH4,p104,2044,2.5,263946483.24425998
CH4,p104,2044,2.0,319882161.81258
CH4,p104,2044,1.5,405533669.62031996
CH4,p104,2047,2.5,286017430.10282004
CH4,p104,2047,2.0,344800153.46751004
CH4,p104,2047,1.5,436044977.79479
CH4,p104,2050,2.5,306337207.659
CH4,p104,2050,2.0,367604649.1908
CH4,p104,2050,1.5,463882057.3122
CH4,p105,2020,2.5,2882758082.7773004
CH4,p105,2020,2.0,3548009948.0336003
CH4,p105,2020,1.5,5100264300.298301
CH4,p105,2023,2.5,2460041209.32696
CH4,p105,2023,2.0,3058429611.59568
CH4,p105,2023,1.5,4271828316.1961403
CH4,p105,2026,2.5,3355942023.06418
CH4,p105,2026,2.0,4205035787.93584
CH4,p105,2026,1.5,5741491171.98932
CH4,p105,2029,2.5,3082373031.7762403
CH4,p105,2029,2.0,3886470344.4135203
CH4,p105,2029,1.5,5209880504.795711
CH4,p105,2032,2.5,3377870158.44984
CH4,p105,2032,2.0,4230536412.03912
CH4,p105,2032,1.5,5575125504.2376
CH4,p105,2035,2.5,4465233860.8741
CH4,p105,2035,2.0,5533007175.43095
