r,rr,trtype,t,Value
p50,p56,AC,2015,101348.183825
p50,p56,AC,2020,101348.183825
p50,p56,AC,2023,101348.183825
p50,p56,AC,2026,101348.183825
p50,p56,AC,2029,101348.183825
p50,p56,AC,2032,101348.183825
p50,p56,AC,2035,101348.183825
p50,p56,AC,2038,101348.183825
p50,p56,AC,2041,101348.183825
p50,p56,AC,2044,101348.183825
p50,p56,AC,2047,101348.183825
p50,p56,AC,2050,101348.183825
p50,p57,AC,2010,532464.592125
p50,p57,AC,2015,532464.592125
p50,p57,AC,2020,532464.592125
p50,p57,AC,2023,532464.592125
p50,p57,AC,2026,532464.592125
p50,p57,AC,2029,532464.592125
p50,p57,AC,2032,532464.592125
p50,p57,AC,2035,532464.592125
p50,p57,AC,2038,532464.592125
p50,p57,AC,2041,532464.592125
p50,p57,AC,2044,532464.592125
p50,p57,AC,2047,892256.097188
p50,p57,AC,2050,1324771.426431
p50,p60,B2B,2010,91942.4
p50,p60,B2B,2015,91942.4
p50,p60,B2B,2020,91942.4
p50,p60,B2B,2023,91942.4
p50,p60,B2B,2026,91942.4
p50,p60,B2B,2029,91942.4
p50,p60,B2B,2032,91942.4
p50,p60,B2B,2035,91942.4
p50,p60,B2B,2038,91942.4
p50,p60,B2B,2041,91942.4
p50,p60,B2B,2044,91942.4
p50,p60,B2B,2047,91942.4
p50,p60,B2B,2050,91942.4
p50,p85,AC,2010,35790.3196
p50,p85,AC,2015,35790.3196
p50,p85,AC,2020,35790.3196
p50,p85,AC,2023,35790.3196
p50,p85,AC,2026,35790.3196
p50,p85,AC,2029,35790.3196
p50,p85,AC,2032,35790.3196
p50,p85,AC,2035,35790.3196
p50,p85,AC,2038,35790.3196
p50,p85,AC,2041,35790.3196
p50,p85,AC,2044,282832.253194
p50,p85,AC,2047,282832.253194
p50,p85,AC,2050,282832.253194
p51,p53,AC,2010,136567.81788
p51,p53,AC,2015,136567.81788
p51,p53,AC,2020,136567.81788
p51,p53,AC,2023,136567.81788
p51,p53,AC,2026,136567.81788
p51,p53,AC,2029,136567.81788
p51,p53,AC,2032,136567.81788
p51,p53,AC,2035,136567.81788
p51,p53,AC,2038,136567.81788
p51,p53,AC,2041,136567.81788
p51,p53,AC,2044,136567.81788
p51,p53,AC,2047,136567.81788
p51,p53,AC,2050,136567.81788
p51,p55,AC,2010,178724.447055
p51,p55,AC,2015,178724.447055
p51,p55,AC,2020,178724.447055
p51,p55,AC,2023,178724.447055
p51,p55,AC,2026,178724.447055
p51,p55,AC,2029,178724.447055
p51,p55,AC,2032,178724.447055
p51,p55,AC,2035,178724.447055
p51,p55,AC,2038,178724.447055
p51,p55,AC,2041,178724.447055
p51,p55,AC,2044,178724.447055
p51,p55,AC,2047,178724.447055
p51,p55,AC,2050,178724.447055
p51,p56,AC,2010,261697.462745
p51,p56,AC,2015,261697.462745
p51,p56,AC,2020,261697.462745
p51,p56,AC,2023,261697.462745
p51,p56,AC,2026,261697.462745
p51,p56,AC,2029,261697.462745
p51,p56,AC,2032,261697.462745
p51,p56,AC,2035,261697.462745
p51,p56,AC,2038,261697.462745
p51,p56,AC,2041,261697.462745
p51,p56,AC,2044,320354.151451
p51,p56,AC,2047,320354.151451
p51,p56,AC,2050,320354.151451
p52,p53,AC,2010,128971.1675
p52,p53,AC,2015,128971.1675
p52,p53,AC,2020,128971.1675
p52,p53,AC,2023,128971.1675
p52,p53,AC,2026,128971.1675
p52,p53,AC,2029,128971.1675
p52,p53,AC,2032,128971.1675
p52,p53,AC,2035,128971.1675
p52,p53,AC,2038,128971.1675
p52,p53,AC,2041,128971.1675
p52,p53,AC,2044,128971.1675
p52,p53,AC,2047,128971.1675
p52,p53,AC,2050,128971.1675
p53,p54,AC,2010,487990.751255
p53,p54,AC,2015,487990.751255
p53,p54,AC,2020,487990.751255
p53,p54,AC,2023,487990.751255
p53,p54,AC,2026,487990.751255
p53,p54,AC,2029,487990.751255
p53,p54,AC,2032,487990.751255
p53,p54,AC,2035,487990.751255
p53,p54,AC,2038,487990.751255
p53,p54,AC,2041,487990.751255
p53,p54,AC,2044,487990.751255
p53,p54,AC,2047,487990.751255
p53,p54,AC,2050,487990.751255
p53,p55,AC,2010,295486.3128
p53,p55,AC,2015,295486.3128
p53,p55,AC,2020,295486.3128
p53,p55,AC,2023,295486.3128
p53,p55,AC,2026,295486.3128
p53,p55,AC,2029,295486.3128
p53,p55,AC,2032,295486.3128
p53,p55,AC,2035,295486.3128
p53,p55,AC,2038,295486.3128
p53,p55,AC,2041,295486.3128
p53,p55,AC,2044,295486.3128
p53,p55,AC,2047,295486.3128
p53,p55,AC,2050,295486.3128
p54,p55,AC,2010,91994.77219
p54,p55,AC,2015,91994.77219
p54,p55,AC,2020,91994.77219
p54,p55,AC,2023,91994.77219
p54,p55,AC,2026,91994.77219
p54,p55,AC,2029,91994.77219
p54,p55,AC,2032,91994.77219
p54,p55,AC,2035,91994.77219
p54,p55,AC,2038,91994.77219
p54,p55,AC,2041,91994.77219
p54,p55,AC,2044,91994.77219
p54,p55,AC,2047,168819.41312
p54,p55,AC,2050,281053.151559
p54,p70,AC,2010,192634.0
p54,p70,AC,2015,192634.0
p54,p70,AC,2020,192634.0
p54,p70,AC,2023,192634.0
p54,p70,AC,2026,192634.0
p54,p70,AC,2029,192634.0
p54,p70,AC,2032,192634.0
p54,p70,AC,2035,192634.0
p54,p70,AC,2038,192634.0
p54,p70,AC,2041,192634.0
p54,p70,AC,2044,192634.0
p54,p70,AC,2047,192634.0
p54,p70,AC,2050,192634.0
p54,p71,AC,2010,1901.19717
p54,p71,AC,2015,1901.19717
p54,p71,AC,2020,1901.19717
p54,p71,AC,2023,1901.19717
p54,p71,AC,2026,1901.19717
p54,p71,AC,2029,1901.19717
p54,p71,AC,2032,1901.19717
p54,p71,AC,2035,1901.19717
p54,p71,AC,2038,1901.19717
p54,p71,AC,2041,89033.990702
p54,p71,AC,2044,115233.951359
p54,p71,AC,2047,224221.397867
p54,p71,AC,2050,224221.397867
p54,p72,AC,2010,224507.04
p54,p72,AC,2015,224507.04
p54,p72,AC,2020,224507.04
p54,p72,AC,2023,224507.04
p54,p72,AC,2026,224507.04
p54,p72,AC,2029,224507.04
p54,p72,AC,2032,224507.04
p54,p72,AC,2035,224507.04
p54,p72,AC,2038,224507.04
p54,p72,AC,2041,224507.04
p54,p72,AC,2044,224507.04
p54,p72,AC,2047,224507.04
p54,p72,AC,2050,224507.04
p55,p56,AC,2010,203050.598135
p55,p56,AC,2015,203050.598135
p55,p56,AC,2020,203050.598135
p55,p56,AC,2023,203050.598135
p55,p56,AC,2026,203050.598135
p55,p56,AC,2029,203050.598135
p55,p56,AC,2032,203050.598135
p55,p56,AC,2035,203050.598135
p55,p56,AC,2038,203050.598135
p55,p56,AC,2041,211834.921426
p55,p56,AC,2044,225059.049313
p55,p56,AC,2047,307582.040775
p55,p56,AC,2050,322073.411086
p55,p72,AC,2010,34687.968375
p55,p72,AC,2015,34687.968375
p55,p72,AC,2020,34687.968375
p55,p72,AC,2023,34687.968375
p55,p72,AC,2026,34687.968375
p55,p72,AC,2029,34687.968375
p55,p72,AC,2032,34687.968375
p55,p72,AC,2035,34687.968375
p55,p72,AC,2038,34687.968375
p55,p72,AC,2041,34687.968375
p55,p72,AC,2044,58558.599206
p55,p72,AC,2047,313821.326774
p55,p72,AC,2050,317694.45424
p55,p84,AC,2010,143515.2
p55,p84,AC,2015,143515.2
p55,p84,AC,2020,143515.2
p55,p84,AC,2023,143515.2
p55,p84,AC,2026,143515.2
p55,p84,AC,2029,143515.2
p55,p84,AC,2032,143515.2
p55,p84,AC,2035,143515.2
p55,p84,AC,2038,143515.2
p55,p84,AC,2041,143515.2
p55,p84,AC,2044,168551.038547
p55,p84,AC,2047,168551.038547
p55,p84,AC,2050,168551.038547
p56,p57,AC,2010,108205.02
p56,p57,AC,2015,108205.02
p56,p57,AC,2020,108205.02
p56,p57,AC,2023,108205.02
p56,p57,AC,2026,108205.02
p56,p57,AC,2029,108205.02
p56,p57,AC,2032,108205.02
p56,p57,AC,2035,108205.02
p56,p57,AC,2038,108205.02
p56,p57,AC,2041,108205.02
p56,p57,AC,2044,108205.02
p56,p57,AC,2047,108205.02
p56,p57,AC,2050,108205.02
p56,p85,AC,2010,167648.47404
p56,p85,AC,2015,167648.47404
p56,p85,AC,2020,167648.47404
p56,p85,AC,2023,167648.47404
p56,p85,AC,2026,167648.47404
p56,p85,AC,2029,167648.47404
p56,p85,AC,2032,256138.506328
p56,p85,AC,2035,256138.506328
p56,p85,AC,2038,256138.506328
p56,p85,AC,2041,668386.02003
p56,p85,AC,2044,668386.02003
p56,p85,AC,2047,668386.02003
p56,p85,AC,2050,668386.02003
p57,p58,AC,2010,673574.2
p57,p58,AC,2015,673574.2
p57,p58,AC,2020,673574.2
p57,p58,AC,2023,673574.2
p57,p58,AC,2026,673574.2
p57,p58,AC,2029,673574.2
p57,p58,AC,2032,673574.2
p57,p58,AC,2035,673574.2
p57,p58,AC,2038,673574.2
p57,p58,AC,2041,673574.2
p57,p58,AC,2044,673574.2
p57,p58,AC,2047,673574.2
p57,p58,AC,2050,673574.2
p57,p63,B2B,2010,78204.0
p57,p63,B2B,2015,78204.0
p57,p63,B2B,2020,78204.0
p57,p63,B2B,2023,78204.0
p57,p63,B2B,2026,78204.0
p57,p63,B2B,2029,78204.0
p57,p63,B2B,2032,78204.0
p57,p63,B2B,2035,78204.0
p57,p63,B2B,2038,78204.0
p57,p63,B2B,2041,265207.358616
p57,p63,B2B,2044,301813.250234
p57,p63,B2B,2047,784592.917233
p57,p63,B2B,2050,1303894.526005
p57,p66,AC,2010,3140.42915
p57,p66,AC,2015,3140.42915
p57,p66,AC,2020,3140.42915
p57,p66,AC,2023,3140.42915
p57,p66,AC,2026,3140.42915
p57,p66,AC,2029,3140.42915
p57,p66,AC,2032,3140.42915
p57,p66,AC,2035,3140.42915
p57,p66,AC,2038,3140.42915
p57,p66,AC,2041,3140.42915
p57,p66,AC,2044,31486.807685
p57,p66,AC,2047,489234.582824
p57,p66,AC,2050,671196.730089
p57,p85,AC,2010,22606.07768
p57,p85,AC,2015,22606.07768
p57,p85,AC,2020,22606.07768
p57,p85,AC,2023,22606.07768
p57,p85,AC,2026,22606.07768
p57,p85,AC,2029,22606.07768
p57,p85,AC,2032,22606.07768
p57,p85,AC,2035,22606.07768
p57,p85,AC,2038,22606.07768
p57,p85,AC,2041,22606.07768
p57,p85,AC,2044,22606.07768
p57,p85,AC,2047,623466.908174
p57,p85,AC,2050,1190819.664946
p58,p66,AC,2010,715584.2365
p58,p66,AC,2015,715584.2365
p58,p66,AC,2020,715584.2365
p58,p66,AC,2023,715584.2365
p58,p66,AC,2026,715584.2365
p58,p66,AC,2029,715584.2365
p58,p66,AC,2032,715584.2365
p58,p66,AC,2035,715584.2365
p58,p66,AC,2038,715584.2365
p58,p66,AC,2041,715584.2365
p58,p66,AC,2044,715584.2365
p58,p66,AC,2047,715584.2365
p58,p66,AC,2050,715584.2365
p58,p85,AC,2010,386049.3
p58,p85,AC,2015,386049.3
p58,p85,AC,2020,386049.3
p58,p85,AC,2023,386049.3
p58,p85,AC,2026,386049.3
p58,p85,AC,2029,386049.3
p58,p85,AC,2032,386049.3
p58,p85,AC,2035,386049.3
p58,p85,AC,2038,386049.3
p58,p85,AC,2041,386049.3
p58,p85,AC,2044,386049.3
p58,p85,AC,2047,386049.3
p58,p85,AC,2050,386049.3
p58,p86,AC,2010,305266.230825
p58,p86,AC,2015,305266.230825
p58,p86,AC,2020,305266.230825
p58,p86,AC,2023,305266.230825
p58,p86,AC,2026,305266.230825
p58,p86,AC,2029,305266.230825
p58,p86,AC,2032,305266.230825
p58,p86,AC,2035,305266.230825
p58,p86,AC,2038,305266.230825
p58,p86,AC,2041,305266.230825
p58,p86,AC,2044,305266.230825
p58,p86,AC,2047,305266.230825
p58,p86,AC,2050,305266.230825
p58,p87,AC,2010,896831.79335
p58,p87,AC,2015,896831.79335
p58,p87,AC,2020,896831.79335
p58,p87,AC,2023,896831.79335
p58,p87,AC,2026,896831.79335
p58,p87,AC,2029,896831.79335
p58,p87,AC,2032,896831.79335
p58,p87,AC,2035,896831.79335
p58,p87,AC,2038,896831.79335
p58,p87,AC,2041,896831.79335
p58,p87,AC,2044,896831.79335
p58,p87,AC,2047,896831.79335
p58,p87,AC,2050,896831.79335
p60,p61,AC,2010,552236.62536
p60,p61,AC,2015,552236.62536
p60,p61,AC,2020,552236.62536
p60,p61,AC,2023,552236.62536
p60,p61,AC,2026,552236.62536
p60,p61,AC,2029,552236.62536
p60,p61,AC,2032,552236.62536
p60,p61,AC,2035,552236.62536
p60,p61,AC,2038,552236.62536
p60,p61,AC,2041,552236.62536
p60,p61,AC,2044,552236.62536
p60,p61,AC,2047,552236.62536
p60,p61,AC,2050,552236.62536
p60,p62,AC,2010,230436.694215
p60,p62,AC,2015,230436.694215
p60,p62,AC,2020,230436.694215
p60,p62,AC,2023,230436.694215
p60,p62,AC,2026,230436.694215
p60,p62,AC,2029,230436.694215
p60,p62,AC,2032,230436.694215
p60,p62,AC,2035,230436.694215
p60,p62,AC,2038,230436.694215
p60,p62,AC,2041,230436.694215
p60,p62,AC,2044,230436.694215
p60,p62,AC,2047,230436.694215
p60,p62,AC,2050,230436.694215
p60,p63,AC,2010,2237346.43168
p60,p63,AC,2015,2237346.43168
p60,p63,AC,2020,2237346.43168
p60,p63,AC,2023,2237346.43168
p60,p63,AC,2026,2237346.43168
p60,p63,AC,2029,2237346.43168
p60,p63,AC,2032,2237346.43168
p60,p63,AC,2035,2237346.43168
p60,p63,AC,2038,2237346.43168
p60,p63,AC,2041,2237346.43168
p60,p63,AC,2044,2237346.43168
p60,p63,AC,2047,2237346.43168
p60,p63,AC,2050,2237346.43168
p61,p62,AC,2010,107960.73489
p61,p62,AC,2015,107960.73489
p61,p62,AC,2020,107960.73489
p61,p62,AC,2023,107960.73489
p61,p62,AC,2026,107960.73489
p61,p62,AC,2029,107960.73489
p61,p62,AC,2032,107960.73489
p61,p62,AC,2035,107960.73489
p61,p62,AC,2038,107960.73489
p61,p62,AC,2041,107960.73489
p61,p62,AC,2044,107960.73489
p61,p62,AC,2047,107960.73489
p61,p62,AC,2050,107960.73489
p61,p63,AC,2010,1827879.43008
p61,p63,AC,2015,1827879.43008
p61,p63,AC,2020,1827879.43008
p61,p63,AC,2023,1827879.43008
p61,p63,AC,2026,1827879.43008
p61,p63,AC,2029,1827879.43008
p61,p63,AC,2032,1827879.43008
p61,p63,AC,2035,1827879.43008
p61,p63,AC,2038,1827879.43008
p61,p63,AC,2041,1827879.43008
p61,p63,AC,2044,1827879.43008
p61,p63,AC,2047,1827879.43008
p61,p63,AC,2050,1827879.43008
p61,p64,AC,2010,1115076.67902
p61,p64,AC,2015,1115076.67902
p61,p64,AC,2020,1115076.67902
p61,p64,AC,2023,1115076.67902
p61,p64,AC,2026,1115076.67902
p61,p64,AC,2029,1115076.67902
p61,p64,AC,2032,1115076.67902
p61,p64,AC,2035,1115076.67902
p61,p64,AC,2038,1115076.67902
p61,p64,AC,2041,1115076.67902
p61,p64,AC,2044,1115076.67902
p61,p64,AC,2047,1115076.67902
p61,p64,AC,2050,1115076.67902
p61,p65,AC,2010,54941.09571
p61,p65,AC,2015,54941.09571
p61,p65,AC,2020,54941.09571
p61,p65,AC,2023,54941.09571
p61,p65,AC,2026,54941.09571
p61,p65,AC,2029,54941.09571
p61,p65,AC,2032,54941.09571
p61,p65,AC,2035,54941.09571
p61,p65,AC,2038,54941.09571
p61,p65,AC,2041,54941.09571
p61,p65,AC,2044,54941.09571
p61,p65,AC,2047,194469.192276
p61,p65,AC,2050,340419.582692
p63,p64,AC,2010,1990937.45195
p63,p64,AC,2015,1990937.45195
p63,p64,AC,2020,1990937.45195
p63,p64,AC,2023,1990937.45195
p63,p64,AC,2026,1990937.45195
p63,p64,AC,2029,1990937.45195
p63,p64,AC,2032,1990937.45195
p63,p64,AC,2035,1990937.45195
p63,p64,AC,2038,1990937.45195
p63,p64,AC,2041,1990937.45195
p63,p64,AC,2044,1990937.45195
p63,p64,AC,2047,1990937.45195
p63,p64,AC,2050,1990937.45195
p64,p65,AC,2010,456922.00568
p64,p65,AC,2015,456922.00568
p64,p65,AC,2020,456922.00568
p64,p65,AC,2023,456922.00568
p64,p65,AC,2026,456922.00568
p64,p65,AC,2029,456922.00568
p64,p65,AC,2032,456922.00568
p64,p65,AC,2035,456922.00568
p64,p65,AC,2038,456922.00568
p64,p65,AC,2041,456922.00568
p64,p65,AC,2044,456922.00568
p64,p65,AC,2047,456922.00568
p64,p65,AC,2050,456922.00568
p64,p67,AC,2010,728649.952875
p64,p67,AC,2015,728649.952875
p64,p67,AC,2020,728649.952875
p64,p67,AC,2023,728649.952875
p64,p67,AC,2026,728649.952875
p64,p67,AC,2029,728649.952875
p64,p67,AC,2032,1268288.181049
p64,p67,AC,2035,1268288.181049
p64,p67,AC,2038,1512163.858494
p64,p67,AC,2041,2125521.486139
p64,p67,AC,2044,2459839.114124
p64,p67,AC,2047,2977983.40223
p64,p67,AC,2050,3057215.948398
p65,p67,AC,2010,857661.462675
p65,p67,AC,2015,857661.462675
p65,p67,AC,2020,857661.462675
p65,p67,AC,2023,857661.462675
p65,p67,AC,2026,857661.462675
p65,p67,AC,2029,857661.462675
p65,p67,AC,2032,857661.462675
p65,p67,AC,2035,857661.462675
p65,p67,AC,2038,857661.462675
p65,p67,AC,2041,857661.462675
p65,p67,AC,2044,857661.462675
p65,p67,AC,2047,857661.462675
p65,p67,AC,2050,857661.462675
p66,p86,AC,2010,241927.352325
p66,p86,AC,2015,241927.352325
p66,p86,AC,2020,241927.352325
p66,p86,AC,2023,241927.352325
p66,p86,AC,2026,241927.352325
p66,p86,AC,2029,241927.352325
p66,p86,AC,2032,241927.352325
p66,p86,AC,2035,241927.352325
p66,p86,AC,2038,241927.352325
p66,p86,AC,2041,241927.352325
p66,p86,AC,2044,241927.352325
p66,p86,AC,2047,241927.352325
p66,p86,AC,2050,241927.352325
p68,p69,AC,2010,141065.3365
p68,p69,AC,2015,141065.3365
p68,p69,AC,2020,141065.3365
p68,p69,AC,2023,141065.3365
p68,p69,AC,2026,141065.3365
p68,p69,AC,2029,141065.3365
p68,p69,AC,2032,141065.3365
p68,p69,AC,2035,141065.3365
p68,p69,AC,2038,141065.3365
p68,p69,AC,2041,141065.3365
p68,p69,AC,2044,141065.3365
p68,p69,AC,2047,141065.3365
p68,p69,AC,2050,141065.3365
p68,p70,AC,2035,662133.78
p68,p70,AC,2038,662133.78
p68,p70,AC,2041,662133.78
p68,p70,AC,2044,662133.78
p68,p70,AC,2047,662133.78
p68,p70,AC,2050,662133.78
p68,p77,AC,2010,40027.662675
p68,p77,AC,2015,40027.662675
p68,p77,AC,2020,40027.662675
p68,p77,AC,2023,40027.662675
p68,p77,AC,2026,40027.662675
p68,p77,AC,2029,40027.662675
p68,p77,AC,2032,40027.662675
p68,p77,AC,2035,40027.662675
p68,p77,AC,2038,40027.662675
p68,p77,AC,2041,40027.662675
p68,p77,AC,2044,40027.662675
p68,p77,AC,2047,40027.662675
p68,p77,AC,2050,40027.662675
p69,p70,AC,2010,199494.42
p69,p70,AC,2015,199494.42
p69,p70,AC,2020,199494.42
p69,p70,AC,2023,199494.42
p69,p70,AC,2026,199494.42
p69,p70,AC,2029,199494.42
p69,p70,AC,2032,199494.42
p69,p70,AC,2035,199494.42
p69,p70,AC,2038,199494.42
p69,p70,AC,2041,199494.42
p69,p70,AC,2044,199494.42
p69,p70,AC,2047,199494.42
p69,p70,AC,2050,199494.42
p69,p77,AC,2010,72590.751935
p69,p77,AC,2015,72590.751935
p69,p77,AC,2020,72590.751935
p69,p77,AC,2023,72590.751935
p69,p77,AC,2026,72590.751935
p69,p77,AC,2029,72590.751935
p69,p77,AC,2032,146092.971377
p69,p77,AC,2035,146092.971377
p69,p77,AC,2038,146092.971377
p69,p77,AC,2041,146092.971377
p69,p77,AC,2044,146092.971377
p69,p77,AC,2047,146092.971377
p69,p77,AC,2050,146092.971377
p70,p71,AC,2010,247161.940885
p70,p71,AC,2015,247161.940885
p70,p71,AC,2020,247161.940885
p70,p71,AC,2023,247161.940885
p70,p71,AC,2026,247161.940885
p70,p71,AC,2029,247161.940885
p70,p71,AC,2032,247161.940885
p70,p71,AC,2035,247161.940885
p70,p71,AC,2038,247161.940885
p70,p71,AC,2041,247161.940885
p70,p71,AC,2044,247161.940885
p70,p71,AC,2047,247161.940885
p70,p71,AC,2050,249137.116579
p70,p77,AC,2010,378681.32
p70,p77,AC,2015,378681.32
p70,p77,AC,2020,378681.32
p70,p77,AC,2023,378681.32
p70,p77,AC,2026,378681.32
p70,p77,AC,2029,378681.32
p70,p77,AC,2032,378681.32
p70,p77,AC,2035,378681.32
p70,p77,AC,2038,378681.32
p70,p77,AC,2041,378681.32
p70,p77,AC,2044,378681.32
p70,p77,AC,2047,378681.32
p70,p77,AC,2050,378681.32
p70,p80,AC,2010,47973.17704
p70,p80,AC,2015,47973.17704
p70,p80,AC,2020,47973.17704
p70,p80,AC,2023,47973.17704
p70,p80,AC,2026,47973.17704
p70,p80,AC,2029,47973.17704
p70,p80,AC,2032,47973.17704
p70,p80,AC,2035,1063346.79704
p70,p80,AC,2038,1063346.79704
p70,p80,AC,2041,1063346.79704
p70,p80,AC,2044,1063346.79704
p70,p80,AC,2047,1063346.79704
p70,p80,AC,2050,1268902.701654
p70,p81,AC,2010,515327.498675
p70,p81,AC,2015,515327.498675
p70,p81,AC,2020,515327.498675
p70,p81,AC,2023,515327.498675
p70,p81,AC,2026,515327.498675
p70,p81,AC,2029,515327.498675
p70,p81,AC,2032,515327.498675
p70,p81,AC,2035,515327.498675
p70,p81,AC,2038,515327.498675
p70,p81,AC,2041,515327.498675
p70,p81,AC,2044,515327.498675
p70,p81,AC,2047,927739.419868
p70,p81,AC,2050,1283944.7821
p71,p72,AC,2010,183837.28
p71,p72,AC,2015,183837.28
p71,p72,AC,2020,183837.28
p71,p72,AC,2023,183837.28
p71,p72,AC,2026,183837.28
p71,p72,AC,2029,183837.28
p71,p72,AC,2032,335262.95
p71,p72,AC,2035,335262.95
p71,p72,AC,2038,335262.95
p71,p72,AC,2041,335262.95
p71,p72,AC,2044,335262.95
p71,p72,AC,2047,335262.95
p71,p72,AC,2050,335262.95
p71,p81,AC,2010,237995.580735
p71,p81,AC,2015,237995.580735
p71,p81,AC,2020,237995.580735
p71,p81,AC,2023,237995.580735
p71,p81,AC,2026,237995.580735
p71,p81,AC,2029,237995.580735
p71,p81,AC,2032,237995.580735
p71,p81,AC,2035,237995.580735
p71,p81,AC,2038,237995.580735
p71,p81,AC,2041,237995.580735
p71,p81,AC,2044,237995.580735
p71,p81,AC,2047,273778.065158
p71,p81,AC,2050,392423.759461
p72,p73,AC,2010,192972.058845
p72,p73,AC,2015,192972.058845
p72,p73,AC,2020,192972.058845
p72,p73,AC,2023,192972.058845
p72,p73,AC,2026,192972.058845
p72,p73,AC,2029,192972.058845
p72,p73,AC,2032,192972.058845
p72,p73,AC,2035,192972.058845
p72,p73,AC,2038,192972.058845
p72,p73,AC,2041,192972.058845
p72,p73,AC,2044,192972.058845
p72,p73,AC,2047,192972.058845
p72,p73,AC,2050,200871.153793
p72,p81,AC,2010,915848.25186
p72,p81,AC,2015,915848.25186
p72,p81,AC,2020,915848.25186
p72,p81,AC,2023,915848.25186
p72,p81,AC,2026,915848.25186
p72,p81,AC,2029,915848.25186
p72,p81,AC,2032,2111922.69186
p72,p81,AC,2035,2111922.69186
p72,p81,AC,2038,2111922.69186
p72,p81,AC,2041,2111922.69186
p72,p81,AC,2044,2111922.69186
p72,p81,AC,2047,2111922.69186
p72,p81,AC,2050,2111922.69186
p72,p84,AC,2010,173227.2
p72,p84,AC,2015,173227.2
p72,p84,AC,2020,173227.2
p72,p84,AC,2023,173227.2
p72,p84,AC,2026,173227.2
p72,p84,AC,2029,173227.2
p72,p84,AC,2032,173227.2
p72,p84,AC,2035,173227.2
p72,p84,AC,2038,173227.2
p72,p84,AC,2041,173227.2
p72,p84,AC,2044,173227.2
p72,p84,AC,2047,173227.2
p72,p84,AC,2050,358939.539722
p73,p84,AC,2010,201287.868705
p73,p84,AC,2015,201287.868705
p73,p84,AC,2020,201287.868705
p73,p84,AC,2023,201287.868705
p73,p84,AC,2026,201287.868705
p73,p84,AC,2029,201287.868705
p73,p84,AC,2032,201287.868705
p73,p84,AC,2035,201287.868705
p73,p84,AC,2038,201287.868705
p73,p84,AC,2041,201287.868705
p73,p84,AC,2044,201287.868705
p73,p84,AC,2047,201287.868705
p73,p84,AC,2050,201287.868705
p74,p75,AC,2010,103791.71133
p74,p75,AC,2015,103791.71133
p74,p75,AC,2020,103791.71133
p74,p75,AC,2023,103791.71133
p74,p75,AC,2026,103791.71133
p74,p75,AC,2029,103791.71133
p74,p75,AC,2032,103791.71133
p74,p75,AC,2035,106603.972331
p74,p75,AC,2038,106603.972331
p74,p75,AC,2041,240582.939716
p74,p75,AC,2044,369743.485926
p74,p75,AC,2047,530896.176014
p74,p75,AC,2050,679473.63639
p74,p103,AC,2010,97213.254665
p74,p103,AC,2015,97213.254665
p74,p103,AC,2020,97213.254665
p74,p103,AC,2023,97213.254665
p74,p103,AC,2026,97213.254665
p74,p103,AC,2029,97213.254665
p74,p103,AC,2032,97213.254665
p74,p103,AC,2035,97213.254665
p74,p103,AC,2038,97213.254665
p74,p103,AC,2041,97213.254665
p74,p103,AC,2044,97213.254665
p74,p103,AC,2047,97213.254665
p74,p103,AC,2050,97213.254665
p75,p76,AC,2010,85378.97131
p75,p76,AC,2015,85378.97131
p75,p76,AC,2020,85378.97131
p75,p76,AC,2023,85378.97131
p75,p76,AC,2026,85378.97131
p75,p76,AC,2029,85378.97131
p75,p76,AC,2032,120820.06131
p75,p76,AC,2035,120820.06131
p75,p76,AC,2038,120820.06131
p75,p76,AC,2041,120820.06131
p75,p76,AC,2044,120820.06131
p75,p76,AC,2047,130972.679665
p75,p76,AC,2050,145085.761284
p75,p79,AC,2010,102731.075775
p75,p79,AC,2015,102731.075775
p75,p79,AC,2020,102731.075775
p75,p79,AC,2023,102731.075775
p75,p79,AC,2026,102731.075775
p75,p79,AC,2029,102731.075775
p75,p79,AC,2032,102731.075775
p75,p79,AC,2035,102731.075775
p75,p79,AC,2038,102731.075775
p75,p79,AC,2041,102731.075775
p75,p79,AC,2044,102731.075775
p75,p79,AC,2047,102731.075775
p75,p79,AC,2050,102731.075775
p76,p77,AC,2010,45049.0305
p76,p77,AC,2015,45049.0305
p76,p77,AC,2020,45049.0305
p76,p77,AC,2023,45049.0305
p76,p77,AC,2026,45049.0305
p76,p77,AC,2029,45049.0305
p76,p77,AC,2032,45049.0305
p76,p77,AC,2035,45049.0305
p76,p77,AC,2038,45049.0305
p76,p77,AC,2041,45049.0305
p76,p77,AC,2044,45049.0305
p76,p77,AC,2047,45049.0305
p76,p77,AC,2050,45049.0305
p76,p78,AC,2010,222057.865295
p76,p78,AC,2015,222057.865295
p76,p78,AC,2020,222057.865295
p76,p78,AC,2023,222057.865295
p76,p78,AC,2026,222057.865295
p76,p78,AC,2029,222057.865295
p76,p78,AC,2032,222057.865295
p76,p78,AC,2035,343338.855295
p76,p78,AC,2038,343338.855295
p76,p78,AC,2041,343338.855295
p76,p78,AC,2044,343338.855295
p76,p78,AC,2047,343338.855295
p76,p78,AC,2050,343338.855295
p76,p79,AC,2010,127084.55949
p76,p79,AC,2015,127084.55949
p76,p79,AC,2020,127084.55949
p76,p79,AC,2023,127084.55949
p76,p79,AC,2026,127084.55949
p76,p79,AC,2029,127084.55949
p76,p79,AC,2032,127084.55949
