eall,r,t,dr,Value
CH4,p103,2050,2.5,15313212224.614498
CH4,p103,2050,2.0,18375854669.5374
CH4,p103,2050,1.5,23188578511.559097
CH4,p104,2020,2.5,754881054.2831999
CH4,p104,2020,2.0,929084374.5023999
CH4,p104,2020,1.5,1335558788.3472
CH4,p104,2023,2.5,892199215.7364
CH4,p104,2023,2.0,1109220646.5912
CH4,p104,2023,1.5,1549291881.3801
CH4,p104,2026,2.5,1000549513.83012
CH4,p104,2026,2.0,1253700595.64256
CH4,p104,2026,1.5,1711783505.5888798
CH4,p104,2029,2.5,611846050.8576
CH4,p104,2029,2.0,771458064.1248
CH4,p104,2029,1.5,1034152835.9604
CH4,p104,2032,2.5,650646947.8811201
CH4,p104,2032,2.0,814887925.0161601
CH4,p104,2032,1.5,1073883312.0368001
CH4,p104,2035,2.5,593482525.0534
CH4,p104,2035,2.0,735402259.3053
CH4,p104,2035,1.5,954732757.6946
CH4,p104,2038,2.5,501936835.97191995
CH4,p104,2038,2.0,616552333.94976
CH4,p104,2038,1.5,790451710.1919999
CH4,p104,2041,2.5,715244392.1899201
CH4,p104,2041,2.0,872186507.0229601
CH4,p104,2041,1.5,1108886090.04984
CH4,p104,2044,2.5,676004195.5874
CH4,p104,2044,2.0,819263362.8642
CH4,p104,2044,1.5,1038628962.7567999
CH4,p104,2047,2.5,986021591.10368
CH4,p104,2047,2.0,1188670200.3182402
CH4,p104,2047,1.5,1503229235.5169601
CH4,p104,2050,2.5,1310153202.7605002
CH4,p104,2050,2.0,1572183843.3126001
CH4,p104,2050,1.5,1983946278.4659002
CH4,p105,2020,2.5,2882758082.7773004
CH4,p105,2020,2.0,3548009948.0336003
CH4,p105,2020,1.5,5100264300.298301
CH4,p105,2023,2.5,2460041204.6546
CH4,p105,2023,2.0,3058429605.7868
CH4,p105,2023,1.5,4271828308.0826497
CH4,p105,2026,2.5,3350093102.78718
CH4,p105,2026,2.0,4197707020.35984
CH4,p105,2026,1.5,5731484585.49132
CH4,p105,2029,2.5,3061129185.90368
CH4,p105,2029,2.0,3859684625.70464
CH4,p105,2029,1.5,5173973787.04372
CH4,p105,2032,2.5,2234101493.9021196
CH4,p105,2032,2.0,2798049443.81916
CH4,p105,2032,1.5,3687351980.2267995
CH4,p105,2035,2.5,2366867139.8891
CH4,p105,2035,2.0,2932857108.12345
CH4,p105,2035,1.5,3807568877.2128997
CH4,p105,2038,2.5,2326701572.81056
CH4,p105,2038,2.0,2857995632.74368
CH4,p105,2038,1.5,3664096965.056
CH4,p105,2041,2.5,2506263642.18164
CH4,p105,2041,2.0,3056199189.56682
CH4,p105,2041,1.5,3885610179.06578
CH4,p105,2044,2.5,2532187965.4901
CH4,p105,2044,2.0,3068810580.6933
CH4,p105,2044,1.5,3890513960.2232
CH4,p105,2047,2.5,3362246449.26066
CH4,p105,2047,2.0,4053260290.05963
CH4,p105,2047,1.5,5125878789.21027
CH4,p105,2050,2.5,3573659512.7765
CH4,p105,2050,2.0,4288391415.3318005
CH4,p105,2050,1.5,5411541547.9187
CH4,p106,2020,2.5,939190112.6699001
CH4,p106,2020,2.0,1155926292.5168
CH4,p106,2020,1.5,1661644045.4929001
CH4,p106,2023,2.5,173373399.10136
CH4,p106,2023,2.0,215545306.99088
CH4,p106,2023,1.5,301060564.65574
CH4,p106,2026,2.5,165273136.39925998
CH4,p106,2026,2.0,207089231.15087998
CH4,p106,2026,1.5,282756450.22524
CH4,p106,2029,2.5,138527701.27280003
CH4,p106,2029,2.0,174665362.4744
CH4,p106,2029,1.5,234141929.86870003
CH4,p106,2032,2.5,133594441.89126
CH4,p106,2032,2.0,167317310.71818
CH4,p106,2032,1.5,220495680.7914
CH4,p106,2035,2.5,141542631.9319
CH4,p106,2035,2.0,175389783.04604998
CH4,p106,2035,1.5,227699016.58609998
CH4,p106,2038,2.5,156659135.66764
CH4,p106,2038,2.0,192431694.20591998
CH4,p106,2038,1.5,246707300.264
CH4,p106,2041,2.5,397836761.41380006
CH4,p106,2041,2.0,485131878.1269001
CH4,p106,2041,1.5,616790086.9401001
CH4,p106,2044,2.5,807174492.5819399
CH4,p106,2044,2.0,978231338.6920199
CH4,p106,2044,1.5,1240162134.29808
CH4,p106,2047,2.5,1246521778.10992
CH4,p106,2047,2.0,1502708769.31656
CH4,p106,2047,1.5,1900372158.65224
CH4,p106,2050,2.5,2142432185.313
CH4,p106,2050,2.0,2570918622.3756
CH4,p106,2050,1.5,3244254452.0454
CH4,p107,2020,2.5,2647508432.9265003
CH4,p107,2020,2.0,3258471917.4480004
CH4,p107,2020,1.5,4684053381.3315
CH4,p107,2023,2.5,4756101293.250521
CH4,p107,2023,2.0,5912990797.014161
CH4,p107,2023,1.5,8258905624.090431
CH4,p107,2026,2.5,4634474707.05888
CH4,p107,2026,2.0,5807052644.98944
CH4,p107,2026,1.5,7928860342.19712
CH4,p107,2029,2.5,4377888494.19872
CH4,p107,2029,2.0,5519946362.25056
CH4,p107,2029,1.5,7399583270.08588
CH4,p107,2032,2.5,3673334227.61312
CH4,p107,2032,2.0,4600583644.29216
CH4,p107,2032,1.5,6062784647.5168
CH4,p107,2035,2.5,4561781459.3163
CH4,p107,2035,2.0,5652642243.06585
CH4,p107,2035,1.5,7338517999.7697
CH4,p107,2038,2.5,4765894869.374841
CH4,p107,2038,2.0,5854170075.767521
CH4,p107,2038,1.5,7505346250.984001
CH4,p107,2041,2.5,4803900843.81948
CH4,p107,2041,2.0,5857994194.44174
CH4,p107,2041,1.5,7447774329.80646
CH4,p107,2044,2.5,4570852577.445499
CH4,p107,2044,2.0,5539510077.301499
CH4,p107,2044,1.5,7022766873.955999
CH4,p107,2047,2.5,5513371344.86722
CH4,p107,2047,2.0,6646487541.51171
CH4,p107,2047,1.5,8405354473.61659
CH4,p107,2050,2.5,4729490541.951
CH4,p107,2050,2.0,5675388650.3412
CH4,p107,2050,1.5,7161799963.5258
CH4,p108,2020,2.5,1196613369.9013
CH4,p108,2020,2.0,1472754916.8016
CH4,p108,2020,1.5,2117085192.9023
CH4,p108,2023,2.5,994312298.38808
CH4,p108,2023,2.0,1236172046.64464
CH4,p108,2023,1.5,1726609869.49822
CH4,p108,2026,2.5,1235003571.7897
CH4,p108,2026,2.0,1547474355.0136
CH4,p108,2026,1.5,2112897677.0378003
CH4,p108,2029,2.5,999604433.2974399
CH4,p108,2029,2.0,1260370807.20112
CH4,p108,2029,1.5,1689548797.5842597
CH4,p108,2032,2.5,742470314.91408
CH4,p108,2032,2.0,929890006.05744
CH4,p108,2032,1.5,1225436442.0911999
CH4,p108,2035,2.5,1063613466.6962001
CH4,p108,2035,2.0,1317955817.4279
CH4,p108,2035,1.5,1711030359.4678001
CH4,p108,2038,2.5,1190549356.00854
CH4,p108,2038,2.0,1462407082.9711199
CH4,p108,2038,1.5,1874880875.6039999
CH4,p108,2041,2.5,1314707327.17998
CH4,p108,2041,2.0,1603186273.07199
CH4,p108,2041,1.5,2038269273.43371
CH4,p108,2044,2.5,1329995433.46894
CH4,p108,2044,2.0,1611848770.36302
CH4,p108,2044,1.5,2043436692.48208
CH4,p108,2047,2.5,1483919332.88638
CH4,p108,2047,2.0,1788896619.09309
CH4,p108,2047,1.5,2262294197.68261
CH4,p108,2050,2.5,1342458633.0365
CH4,p108,2050,2.0,1610950359.6438
CH4,p108,2050,1.5,2032865930.0267
CH4,p109,2020,2.5,6677741165.4577
CH4,p109,2020,2.0,8218758357.4864
CH4,p109,2020,1.5,11814465138.8867
CH4,p109,2023,2.5,5665475589.531879
CH4,p109,2023,2.0,7043564246.44504
CH4,p109,2023,1.5,9838021800.741169
CH4,p109,2026,2.5,6106112813.588301
CH4,p109,2026,2.0,7651032923.050401
CH4,p109,2026,1.5,10446602644.9342
CH4,p109,2029,2.5,7831711197.7484
CH4,p109,2029,2.0,9874766292.8132
CH4,p109,2029,1.5,13237294470.10735
CH4,p109,2032,2.5,8045972014.95676
CH4,p109,2032,2.0,10076994076.98468
CH4,p109,2032,1.5,13279759636.336401
CH4,p109,2035,2.5,8075558640.5821
CH4,p109,2035,2.0,10006670489.41695
CH4,p109,2035,1.5,12991116073.979898
CH4,p109,2038,2.5,8470688317.52014
CH4,p109,2038,2.0,10404939980.57592
CH4,p109,2038,1.5,13339666641.764
CH4,p109,2041,2.5,9292099557.633923
CH4,p109,2041,2.0,11331013489.344961
CH4,p109,2041,1.5,14406096796.187843
CH4,p109,2044,2.5,9666432239.8084
CH4,p109,2044,2.0,11714947681.357199
CH4,p109,2044,1.5,14851736951.2288
CH4,p109,2047,2.5,9300357177.89242
CH4,p109,2047,2.0,11211780278.87031
CH4,p109,2047,1.5,14178765390.835989
CH4,p109,2050,2.5,9180227688.411499
CH4,p109,2050,2.0,11016273226.0938
CH4,p109,2050,1.5,13901487642.4517
CH4,p11,2020,2.5,409394070.1864
CH4,p11,2020,2.0,503869624.84480006
CH4,p11,2020,1.5,724312585.7144
CH4,p11,2023,2.5,851007854.0906401
CH4,p11,2023,2.0,1058009764.5451201
CH4,p11,2023,1.5,1477763638.5222602
CH4,p11,2026,2.5,811214748.77434
CH4,p11,2026,2.0,1016461853.88592
CH4,p11,2026,1.5,1387861377.42116
