eall,r,t,dr,Value
CH4,p105,2020,2.5,2098716767.6511452
CH4,p105,2020,2.0,2583036021.7244864
CH4,p105,2020,1.5,3713114281.228949
CH4,p105,2023,2.5,1827094561.6488104
CH4,p105,2023,2.0,2271522968.536359
CH4,p105,2023,1.5,3172725015.8361106
CH4,p105,2026,2.5,2400582294.31525
CH4,p105,2026,2.0,3007958537.455253
CH4,p105,2026,1.5,4107020310.756211
CH4,p105,2029,2.5,2507612464.7617106
CH4,p105,2029,2.0,3161772238.177809
CH4,p105,2029,1.5,4238410198.5918045
CH4,p105,2032,2.5,2785347732.513071
CH4,p105,2032,2.0,3488445218.390157
CH4,p105,2032,1.5,4597175869.196331
CH4,p105,2035,2.5,3131674206.7670717
CH4,p105,2035,2.0,3880552821.4287634
CH4,p105,2035,1.5,5037910680.451377
CH4,p105,2038,2.5,5624290110.686388
CH4,p105,2038,2.0,6908576828.874618
CH4,p105,2038,1.5,8857149780.608484
CH4,p105,2041,2.5,7183929319.651328
CH4,p105,2041,2.0,8760259134.394966
CH4,p105,2041,1.5,11137674592.696844
CH4,p105,2044,2.5,9741150559.133913
CH4,p105,2044,2.0,11805500346.50004
CH4,p105,2044,1.5,14966535958.404423
CH4,p105,2047,2.5,17623478295.1808
CH4,p105,2047,2.0,21245481503.086056
CH4,p105,2047,1.5,26867695437.74496
CH4,p105,2050,2.5,23125497520.39557
CH4,p105,2050,2.0,27750597024.474678
CH4,p105,2050,1.5,35018610530.88471
CH4,p106,2020,2.5,683162925.6636051
CH4,p106,2020,2.0,840815908.5090525
CH4,p106,2020,1.5,1208672868.481763
CH4,p106,2023,2.5,128986878.40977089
CH4,p106,2023,2.0,160362065.04998544
CH4,p106,2023,1.5,223983971.29264274
CH4,p106,2026,2.5,134114104.99828064
CH4,p106,2026,2.0,168046589.39543602
CH4,p106,2026,1.5,229448227.82838374
CH4,p106,2029,2.5,101383529.148264
CH4,p106,2029,2.0,127831406.31737636
CH4,p106,2029,1.5,171360204.1582071
CH4,p106,2032,2.5,261982399.1475997
CH4,p106,2032,2.0,328113878.54408115
CH4,p106,2032,1.5,432398134.5154558
CH4,p106,2035,2.5,1948582833.005062
CH4,p106,2035,2.0,2414548293.07149
CH4,p106,2035,1.5,3134676731.3559694
CH4,p106,2038,2.5,3808707949.2377996
CH4,p106,2038,2.0,4678412914.024383
CH4,p106,2038,1.5,5997965274.390235
CH4,p106,2041,2.5,3751333558.9388413
CH4,p106,2041,2.0,4574467901.008156
CH4,p106,2041,1.5,5815916416.915974
CH4,p106,2044,2.5,4300840072.709469
CH4,p106,2044,2.0,5212276379.508827
CH4,p106,2044,1.5,6607913224.295342
CH4,p106,2047,2.5,5071185363.890299
CH4,p106,2047,2.0,6113422846.653029
CH4,p106,2047,1.5,7731224312.433984
CH4,p106,2050,2.5,6361376438.480823
CH4,p106,2050,2.0,7633651726.176986
CH4,p106,2050,1.5,9632941463.985245
CH4,p107,2020,2.5,1932029162.2010853
CH4,p107,2020,2.0,2377882045.785951
CH4,p107,2020,1.5,3418205440.8173046
CH4,p107,2023,2.5,3515867630.2553663
CH4,p107,2023,2.0,4371078675.452619
CH4,p107,2023,1.5,6105256628.213711
CH4,p107,2026,2.5,3653473427.884952
CH4,p107,2026,2.0,4577846222.891988
CH4,p107,2026,1.5,6250520804.333291
CH4,p107,2029,2.5,3947630159.536485
CH4,p107,2029,2.0,4977446722.893828
CH4,p107,2029,1.5,6672353150.086124
CH4,p107,2032,2.5,4559928001.611169
CH4,p107,2032,2.0,5710977788.425639
CH4,p107,2032,1.5,7526094759.940764
CH4,p107,2035,2.5,5024953591.305635
CH4,p107,2035,2.0,6226572928.356983
CH4,p107,2035,1.5,8083620994.709066
CH4,p107,2038,2.5,4935562238.216875
CH4,p107,2038,2.0,6062580387.101044
CH4,p107,2038,1.5,7772538957.821851
CH4,p107,2041,2.5,5196052478.940094
CH4,p107,2041,2.0,6336193490.506085
CH4,p107,2041,1.5,8055750425.982663
CH4,p107,2044,2.5,5404839380.795151
CH4,p107,2044,2.0,6550235805.864322
CH4,p107,2044,1.5,8304124081.75149
CH4,p107,2047,2.5,6100959499.414024
CH4,p107,2047,2.0,7354837678.7414465
CH4,p107,2047,1.5,9301156046.652668
CH4,p107,2050,2.5,6284578015.40867
CH4,p107,2050,2.0,7541493618.490405
CH4,p107,2050,1.5,9516646709.047415
CH4,p108,2020,2.5,873736949.6854752
CH4,p108,2020,2.0,1075368553.4590464
CH4,p108,2020,1.5,1545842295.5973792
CH4,p108,2023,2.5,739559434.3998555
CH4,p108,2023,2.0,919452269.794415
CH4,p108,2023,1.5,1284234963.7889383
CH4,p108,2026,2.5,954363615.5424755
CH4,p108,2026,2.0,1195829108.6315355
CH4,p108,2026,1.5,1632766667.5545964
