eall,r,t,dr,Value
N2O,p21,2032,2.5,1464412244.574155
N2O,p21,2032,2.0,2247840973.2027397
N2O,p21,2032,1.5,3607858891.2432747
N2O,p21,2033,2.5,1458723361.2107928
N2O,p21,2033,2.0,2243749796.36967
N2O,p21,2033,1.5,3607700415.3478785
N2O,p21,2034,2.5,1594087461.3882926
N2O,p21,2034,2.0,2457270388.4625635
N2O,p21,2034,1.5,3958465054.5396647
N2O,p21,2035,2.5,1586576190.1091614
N2O,p21,2035,2.0,2451268081.783585
N2O,p21,2035,1.5,3956597793.979289
N2O,p21,2036,2.5,1578483025.1854742
N2O,p21,2036,2.0,2444556419.0464735
N2O,p21,2036,1.5,3953886107.618938
N2O,p21,2037,2.5,14306199.334086897
N2O,p21,2037,2.0,22210692.55895989
N2O,p21,2037,1.5,36001525.04872151
N2O,p21,2038,2.5,14222731.20417711
N2O,p21,2038,2.0,22137413.125611663
N2O,p21,2038,1.5,35962735.34617727
N2O,p21,2039,2.5,14134824.16130987
N2O,p21,2039,2.0,22058468.10581305
N2O,p21,2039,1.5,35917535.2735824
N2O,p21,2040,2.5,16112522.881699298
N2O,p21,2040,2.0,25212900.392601162
N2O,p21,2040,1.5,41151780.96035719
N2O,p21,2041,2.5,16039858.849728445
N2O,p21,2041,2.0,25160301.37642421
N2O,p21,2041,1.5,41148892.57779415
N2O,p21,2042,2.5,15961435.61117642
N2O,p21,2042,2.0,25100071.525667265
N2O,p21,2042,1.5,41137102.06271923
N2O,p21,2043,2.5,18579007.378160484
N2O,p21,2043,2.0,29292620.283373326
N2O,p21,2043,1.5,48113610.35540006
N2O,p21,2044,2.5,18473935.032039493
N2O,p21,2044,2.0,29205737.23139543
N2O,p21,2044,1.5,48079903.84197641
N2O,p21,2045,2.5,18363241.468706954
N2O,p21,2045,2.0,29110660.58439978
N2O,p21,2045,1.5,48036685.62091975
N2O,p21,2046,2.5,17632132.76518537
N2O,p21,2046,2.0,28031124.450172417
N2O,p21,2046,1.5,46368189.32457015
N2O,p21,2047,2.5,17514697.618674707
N2O,p21,2047,2.0,27925074.289153166
N2O,p21,2047,1.5,46308521.78281203
N2O,p21,2048,2.5,17392227.66882575
N2O,p21,2048,2.0,27812714.328301057
N2O,p21,2048,1.5,46240838.086069785
N2O,p21,2049,2.5,14703228.242935656
N2O,p21,2049,2.0,23584114.773468047
N2O,p21,2049,1.5,39314384.32879594
N2O,p21,2050,2.5,14591830.339570075
N2O,p21,2050,2.0,23477647.896709904
N2O,p21,2050,1.5,39242855.95564803
N2O,p22,2023,2.5,81774.91729349038
N2O,p22,2023,2.0,123564.33706669456
N2O,p22,2023,1.5,195743.6049213062
N2O,p22,2024,2.5,81766.74564763077
N2O,p22,2024,2.0,123708.24184557627
N2O,p22,2024,1.5,196171.88297610264
N2O,p22,2025,2.5,81710.32602893772
N2O,p22,2025,2.0,123801.05103610858
N2O,p22,2025,1.5,196544.75237951148
N2O,p22,2026,2.5,81608.016858243
N2O,p22,2026,2.0,123840.64491952622
N2O,p22,2026,1.5,196865.79111176275
N2O,p22,2027,2.5,81462.09021340673
N2O,p22,2027,2.0,123833.06306165196
N2O,p22,2027,1.5,197132.41209297956
N2O,p22,2028,2.5,81274.73463818278
N2O,p22,2028,2.0,123778.16582683948
N2O,p22,2028,1.5,197348.15738017013
N2O,p22,2029,2.5,81048.05786543057
N2O,p22,2029,2.0,123675.9138628853
N2O,p22,2029,1.5,197516.41743681554
N2O,p22,2030,2.5,80784.08945718012
N2O,p22,2030,2.0,123531.94365729447
N2O,p22,2030,1.5,197634.68743602594
N2O,p22,2031,2.5,47512.7405333181
N2O,p22,2031,2.0,72788.36511948667
N2O,p22,2031,1.5,116633.64098755749
N2O,p22,2032,2.5,47349.08216505576
N2O,p22,2032,2.0,72679.81221032862
N2O,p22,2032,1.5,116653.49543091338
N2O,p22,2033,2.5,47165.14256280422
N2O,p22,2033,2.0,72547.53151632423
N2O,p22,2033,1.5,116648.37140370032
N2O,p22,2034,2.5,46962.008412795134
N2O,p22,2034,2.0,72391.48130240652
N2O,p22,2034,1.5,116616.85678849075
N2O,p22,2035,2.5,46740.72545715723
N2O,p22,2035,2.0,72214.65262544746
N2O,p22,2035,1.5,116561.84706771368
N2O,p22,2036,2.5,46502.29984473736
N2O,p22,2036,2.0,72016.92623366618
N2O,p22,2036,1.5,116481.96046126813
N2O,p22,2037,2.5,52719.72757956453
N2O,p22,2037,2.0,81848.54926995623
N2O,p22,2037,1.5,132669.10020575408
N2O,p22,2038,2.5,52412.13945167267
N2O,p22,2038,2.0,81578.50747387289
N2O,p22,2038,1.5,132526.15640193384
N2O,p22,2039,2.5,52088.19350040638
N2O,p22,2039,2.0,81287.58744400655
N2O,p22,2039,1.5,132359.58976476276
N2O,p22,2040,2.5,51748.87064762441
N2O,p22,2040,2.0,80976.71175692088
N2O,p22,2040,1.5,132167.89235754398
N2O,p22,2041,2.5,51515.49430930649
N2O,p22,2041,2.0,80807.77857964514
N2O,p22,2041,1.5,132158.61568890972
N2O,p22,2042,2.5,51263.62102680485
N2O,p22,2042,2.0,80614.33731791157
N2O,p22,2042,1.5,132120.74788608577
N2O,p22,2043,2.5,51663.28488896154
N2O,p22,2043,2.0,81454.99681662365
N2O,p22,2043,1.5,133791.17130603318
N2O,p22,2044,2.5,51371.10660187065
N2O,p22,2044,2.0,81213.39812542379
N2O,p22,2044,1.5,133697.44244473425
N2O,p22,2045,2.5,51063.29720272343
N2O,p22,2045,2.0,80949.01522271837
N2O,p22,2045,1.5,133577.26405084063
N2O,p22,2046,2.5,51178.29960178957
N2O,p22,2046,2.0,81361.9829427873
N2O,p22,2046,1.5,134586.38934088152
N2O,p22,2047,2.5,50837.43720063016
N2O,p22,2047,2.0,81054.16612982762
N2O,p22,2047,1.5,134413.200801
N2O,p22,2048,2.5,50481.96098745406
N2O,p22,2048,2.0,80728.03475273812
N2O,p22,2048,1.5,134216.74490107218
N2O,p22,2049,2.5,50113.58269948903
N2O,p22,2049,2.0,80382.65247377104
N2O,p22,2049,1.5,133996.739885148
N2O,p22,2050,2.5,49733.90090780203
N2O,p22,2050,2.0,80019.77729119071
N2O,p22,2050,1.5,133752.94695859595
N2O,p23,2023,2.5,70526777.41407172
N2O,p23,2023,2.0,106568062.49455929
N2O,p23,2023,1.5,168819072.0507388
N2O,p23,2024,2.5,70519729.77810067
N2O,p23,2024,2.0,106692173.17109577
N2O,p23,2024,1.5,169188440.45906815
N2O,p23,2025,2.5,70471070.6779628
N2O,p23,2025,2.0,106772216.45746392
N2O,p23,2025,1.5,169510021.6760121
N2O,p23,2026,2.5,70382834.13370425
N2O,p23,2026,2.0,106806364.2022147
N2O,p23,2026,1.5,169786901.5306198
N2O,p23,2027,2.5,70256979.6988754
N2O,p23,2027,2.0,106799825.22889158
N2O,p23,2027,1.5,170016848.7958517
N2O,p23,2028,2.5,70991575.16077754
N2O,p23,2028,2.0,108117325.77999757
N2O,p23,2028,1.5,172378988.49950096
N2O,p23,2029,2.5,70793578.31438142
N2O,p23,2029,2.0,108028011.08685578
N2O,p23,2029,1.5,172525959.7140005
N2O,p23,2030,2.5,70563008.0987073
N2O,p23,2030,2.0,107902256.48775908
N2O,p23,2030,1.5,172629265.785384
N2O,p23,2031,2.5,345357720.69555205
N2O,p23,2031,2.0,529079644.504901
N2O,p23,2031,1.5,847779520.9400681
N2O,p23,2032,2.5,344168130.69503003
N2O,p23,2032,2.0,528290601.7163587
N2O,p23,2032,1.5,847923837.711235
N2O,p23,2033,2.5,342831121.6935245
N2O,p23,2033,2.0,527329087.8474345
N2O,p23,2033,1.5,847886592.493653
N2O,p23,2034,2.5,452355854.17470694
N2O,p23,2034,2.0,697302169.6959698
N2O,p23,2034,1.5,1123297738.887898
N2O,p23,2035,2.5,450224372.9243306
N2O,p23,2035,2.0,695598888.8970461
N2O,p23,2035,1.5,1122767864.419768
N2O,p23,2036,2.5,447927767.11021614
N2O,p23,2036,2.0,693694313.39293
N2O,p23,2036,1.5,1121998366.3655505
N2O,p23,2037,2.5,526230956.05802876
N2O,p23,2037,2.0,816985259.8211682
N2O,p23,2037,1.5,1324259260.1653395
N2O,p23,2038,2.5,523160712.6777239
N2O,p23,2038,2.0,814289791.5580952
N2O,p23,2038,1.5,1322832442.197941
N2O,p23,2039,2.5,519927190.89237857
N2O,p23,2039,2.0,811385923.6422007
N2O,p23,2039,1.5,1321169828.888841
N2O,p23,2040,2.5,466148827.285323
N2O,p23,2040,2.0,729430396.2678484
N2O,p23,2040,1.5,1190555605.4887588
N2O,p23,2041,2.5,464046595.7764692
N2O,p23,2041,2.0,727908662.5277462
N2O,p23,2041,1.5,1190472042.1539292
N2O,p23,2042,2.5,461777745.5814159
N2O,p23,2042,2.0,726166162.3305978
N2O,p23,2042,1.5,1190130932.644536
N2O,p23,2043,2.5,495387346.43302417
N2O,p23,2043,2.0,781053214.355699
N2O,p23,2043,1.5,1282892744.2750177
N2O,p23,2044,2.5,492585716.09460497
N2O,p23,2044,2.0,778736580.1193658
N2O,p23,2044,1.5,1281993999.7994611
N2O,p23,2045,2.5,489634202.6208022
N2O,p23,2045,2.0,776201473.3236018
N2O,p23,2045,1.5,1280841636.8442698
N2O,p23,2046,2.5,477504804.743918
N2O,p23,2046,2.0,759125216.7611117
N2O,p23,2046,1.5,1255720648.4671745
N2O,p23,2047,2.5,474324483.48321545
N2O,p23,2047,2.0,756253218.1149498
N2O,p23,2047,1.5,1254104761.2539713
N2O,p23,2048,2.5,471007812.13843685
N2O,p23,2048,2.0,753210340.5525907
N2O,p23,2048,1.5,1252271784.4480648
N2O,p23,2049,2.5,470843042.9567195
N2O,p23,2049,2.0,755236617.5581523
N2O,p23,2049,1.5,1258968713.7744076
N2O,p23,2050,2.5,467275736.0406449
N2O,p23,2050,2.0,751827217.4319597
N2O,p23,2050,1.5,1256678153.0679936
N2O,p24,2023,2.5,1172347094.7781246
N2O,p24,2023,2.0,1771451398.2132242
N2O,p24,2023,1.5,2806232695.1342316
N2O,p24,2024,2.5,1172229943.8765996
N2O,p24,2024,2.0,1773514455.6277754
N2O,p24,2024,1.5,2812372603.9218593
