RPSCat,i,st,ast,t,Value
CES,distpv,WI,WI,2029,295592.076585
CES,distpv,WI,WI,2032,473871.245625
CES,distpv,WI,WI,2035,676377.07479
CES,distpv,WI,WI,2038,953105.731545
CES,distpv,WI,WI,2041,1298026.014825
CES,distpv,WI,WI,2044,1674090.43377
CES,distpv,WI,WI,2047,2061592.557075
CES,distpv,WI,WI,2050,2446195.453755
CES,distpv,TX,TX,2026,6031562.66217
CES,distpv,TX,TX,2029,10808979.980325
CES,distpv,TX,TX,2032,17990777.27265
CES,distpv,TX,TX,2035,22134637.405995
CES,distpv,TX,TX,2038,23784653.667465
CES,distpv,TX,TX,2041,25285350.878715
CES,distpv,TX,TX,2044,26587115.48649
CES,distpv,TX,TX,2047,27807364.018635
CES,distpv,TX,TX,2050,29093710.3071
CES,distpv,MO,MO,2026,39162.72666
CES,distpv,MO,MO,2029,126578.193135
CES,distpv,MO,MO,2032,311924.84775
CES,distpv,MO,MO,2035,552925.842375
CES,distpv,MO,MO,2038,786718.25619
CES,distpv,MO,MO,2041,1071345.20658
CES,distpv,MO,MO,2044,1459002.23964
CES,distpv,MO,IL,2047,2138155.82604
CES,distpv,MO,IL,2050,3077635.76487
CES,distpv,LA,LA,2029,632683.51389
CES,distpv,LA,LA,2032,868489.674435
CES,distpv,LA,LA,2044,701705.328304
CES,distpv,LA,LA,2047,1486623.51054
CES,distpv,LA,LA,2050,1647272.88225
CES,distpv,LA,RI,2026,350656.080705
CES,distpv,LA,RI,2035,1032877.750815
CES,distpv,LA,RI,2038,1141359.831045
CES,distpv,LA,RI,2041,1241699.98824
CES,distpv,LA,RI,2044,646855.728566
CES,distpv,MI,MI,2026,213926.776665
CES,distpv,MI,MI,2029,231465.487425
CES,distpv,MI,MI,2032,284063.25117
CES,distpv,MI,MI,2035,334175.385135
CES,distpv,MI,MI,2038,374947.855065
CES,distpv,MI,MI,2041,478856.566515
CES,distpv,MI,MI,2044,692522.672205
CES,distpv,MI,MI,2047,1124521.557945
CES,distpv,MI,MI,2050,1882390.5093
CES,distpv,IL,IL,2026,231103.594425
CES,distpv,IL,IL,2029,349203.50838
CES,distpv,IL,IL,2032,617715.779295
CES,distpv,IL,IL,2035,1018070.994765
CES,distpv,IL,IL,2038,1651758.396075
CES,distpv,IL,IL,2041,2568426.33783
CES,distpv,IL,IL,2044,3678944.169405
CES,distpv,IL,IL,2047,4932197.278455
CES,distpv,IL,IL,2050,6201645.67809
CES,distpv,NC,NC,2035,1571097.24735
CES,distpv,NC,NC,2038,5841799.010688
CES,distpv,NC,NC,2041,7591983.31518
CES,distpv,NC,NC,2044,7937256.580935
CES,distpv,NC,NC,2047,8341541.233905
CES,distpv,NC,NC,2050,8817398.344425
CES,distpv,NC,PA,2026,1067856.631875
CES,distpv,NC,PA,2029,2045400.048945
CES,distpv,NC,PA,2032,3776899.278735
CES,distpv,NC,PA,2035,3984801.29205
CES,distpv,NC,PA,2038,1423608.097227
CES,distpv,VA,VA,2026,466847.53092
CES,distpv,VA,VA,2029,1309010.64984
CES,distpv,VA,VA,2032,2169137.569845
CES,distpv,VA,VA,2035,2586148.24374
CES,distpv,VA,VA,2038,2873038.357755
CES,distpv,VA,VA,2041,3100281.8928
CES,distpv,VA,VA,2044,3320392.070505
CES,distpv,VA,VA,2047,3564412.63842
CES,distpv,VA,VA,2050,3836428.970085
CES,distpv,IN,MI,2050,3120455.785665
CES,distpv,OH,VA,2026,360086.760345
CES,distpv,PA,PA,2026,263525.10807
CES,distpv,PA,PA,2029,374790.44187
CES,distpv,PA,PA,2032,578986.0158
CES,distpv,PA,PA,2035,765841.10673
CES,distpv,PA,PA,2038,991427.72958
CES,distpv,PA,PA,2041,1231749.97932
CES,distpv,PA,PA,2044,1356057.811491
CES,distpv,PA,PA,2047,1712843.9694
CES,distpv,PA,PA,2050,1803463.32579
CES,distpv,MD,MD,2026,1058151.023568
CES,distpv,MD,MD,2029,2468672.62314
CES,distpv,MD,MD,2032,3198432.643515
CES,distpv,MD,MD,2035,2965487.11347
CES,distpv,MD,MD,2038,2973756.36966
CES,distpv,MD,MD,2041,2995646.803845
CES,distpv,MD,MD,2044,3033706.728135
CES,distpv,MD,MD,2047,3084707.81415
CES,distpv,MD,MD,2050,3150481.22679
CES,distpv,MD,DE,2026,894283.863912
CES,distpv,DE,DE,2026,190591.014
CES,distpv,DE,DE,2029,266969.6517
CES,distpv,DE,DE,2032,399672.201
CES,distpv,DE,DE,2035,456707.2731
CES,distpv,DE,DE,2038,476193.0708
CES,distpv,DE,DE,2041,464504.597317
CES,distpv,DE,DE,2044,531948.054
CES,distpv,DE,DE,2047,573622.0593
CES,distpv,DE,DE,2050,625536.7758
CES,distpv,NJ,VA,2032,982586.21817
CES,distpv,NJ,VA,2035,1217241.320846
CES,distpv,NJ,NJ,2026,4029686.02998
CES,distpv,NJ,NJ,2029,5051002.52979
CES,distpv,NJ,NJ,2032,5527044.85812
CES,distpv,NJ,NJ,2035,5696519.730934
CES,distpv,NJ,NJ,2038,7204518.95067
CES,distpv,NJ,NJ,2041,7580720.6829
CES,distpv,NJ,NJ,2044,7714555.03674
CES,distpv,NJ,NJ,2047,7716075.88167
CES,distpv,NJ,NJ,2050,7720223.64057
CES,distpv,NY,NY,2026,3831893.640825
CES,distpv,NY,NY,2029,4290418.56441
