eall,r,t,dr,Value
CH4,p109,2020,2.5,4822820918.200708
CH4,p109,2020,2.0,5935779591.63164
CH4,p109,2020,1.5,8532683162.970483
CH4,p109,2023,2.5,4136492234.4041867
CH4,p109,2023,2.0,5142666021.151151
CH4,p109,2023,1.5,7182962866.499162
CH4,p109,2026,2.5,4452443977.684641
CH4,p109,2026,2.0,5578965947.942201
CH4,p109,2026,1.5,7617434275.074928
CH4,p109,2029,2.5,5741554012.073546
CH4,p109,2029,2.0,7239350710.875341
CH4,p109,2029,1.5,9704474444.319962
CH4,p109,2032,2.5,5991572957.939918
CH4,p109,2032,2.0,7504008850.23543
CH4,p109,2032,1.5,9889003911.16297
CH4,p109,2035,2.5,6823725094.742689
CH4,p109,2035,2.0,8455485443.485506
CH4,p109,2035,1.5,10977296891.542587
CH4,p109,2038,2.5,6936945304.706328
CH4,p109,2038,2.0,8520972185.308561
CH4,p109,2038,1.5,10924323314.498154
CH4,p109,2041,2.5,7356998335.348436
CH4,p109,2041,2.0,8971303725.47885
CH4,p109,2041,1.5,11405993822.06898
CH4,p109,2044,2.5,7734968510.113394
CH4,p109,2044,2.0,9374167134.773186
CH4,p109,2044,1.5,11884190028.783491
CH4,p109,2047,2.5,7985356010.905667
CH4,p109,2047,2.0,9626518135.846403
CH4,p109,2047,1.5,12173993673.067842
CH4,p109,2050,2.5,8006262798.248816
CH4,p109,2050,2.0,9607515357.898579
CH4,p109,2050,1.5,12123769380.205349
CH4,p11,2020,2.5,387890286.8655499
CH4,p11,2020,2.0,477403429.9883691
CH4,p11,2020,1.5,686267430.6082807
CH4,p11,2023,2.5,698794683.2212152
CH4,p11,2023,2.0,868771768.3290784
CH4,p11,2023,1.5,1213447524.2422454
CH4,p11,2026,2.5,569200505.4056281
CH4,p11,2026,2.0,713215091.1106666
CH4,p11,2026,1.5,973812912.862641
CH4,p11,2029,2.5,598089298.8119477
CH4,p11,2029,2.0,754112594.1541948
CH4,p11,2029,1.5,1010900934.4049767
CH4,p11,2032,2.5,1164946731.2629006
CH4,p11,2032,2.0,1459010954.688487
CH4,p11,2032,1.5,1922727614.705758
CH4,p11,2035,2.5,1213275780.9266593
CH4,p11,2035,2.0,1503406945.9308603
CH4,p11,2035,1.5,1951791473.664626
CH4,p11,2038,2.5,1312160853.642397
CH4,p11,2038,2.0,1611788135.1827867
CH4,p11,2038,1.5,2066395045.106137
CH4,p11,2041,2.5,1382062780.8457484
CH4,p11,2041,2.0,1685321160.8154988
CH4,p11,2041,1.5,2142694455.1961062
CH4,p11,2044,2.5,1719306367.3797758
CH4,p11,2044,2.0,2083662683.6456883
CH4,p11,2044,1.5,2641583292.927867
CH4,p11,2047,2.5,2040323090.283174
CH4,p11,2047,2.0,2459653295.9548693
CH4,p11,2047,1.5,3110553913.7139187
CH4,p11,2050,2.5,2228890387.8653803
CH4,p11,2050,2.0,2674668465.438456
CH4,p11,2050,1.5,3375176873.05329
CH4,p110,2020,2.5,356153181.7177184
CH4,p110,2020,2.0,438342377.4987304
CH4,p110,2020,1.5,630117167.6544249
CH4,p110,2023,2.5,89578852.21379407
CH4,p110,2023,2.0,111368302.75228451
CH4,p110,2023,1.5,155552466.34422347
CH4,p110,2026,2.5,102927508.39757812
CH4,p110,2026,2.0,128969408.11262803
CH4,p110,2026,1.5,176092845.6922421
CH4,p110,2029,2.5,123559971.93439789
CH4,p110,2029,2.0,155793008.09119737
CH4,p110,2029,1.5,208843213.43259647
CH4,p110,2032,2.5,196005296.1451537
CH4,p110,2032,2.0,245482361.1915032
CH4,p110,2032,1.5,323503886.84151584
CH4,p110,2035,2.5,315101270.98063666
CH4,p110,2035,2.0,390451574.9107889
CH4,p110,2035,1.5,506902044.6210242
CH4,p110,2038,2.5,424932416.7980909
CH4,p110,2038,2.0,521964228.5078912
CH4,p110,2038,1.5,669184908.3434502
CH4,p110,2041,2.5,509091368.6237597
CH4,p110,2041,2.0,620798467.4944408
CH4,p110,2041,1.5,789274747.7584187
CH4,p110,2044,2.5,589459077.0829426
CH4,p110,2044,2.0,714377556.9945595
CH4,p110,2044,1.5,905658979.359223
CH4,p110,2047,2.5,516434951.9274102
CH4,p110,2047,2.0,622573423.6425529
CH4,p110,2047,1.5,787325678.2451621
CH4,p110,2050,2.5,598158595.8185784
CH4,p110,2050,2.0,717790314.9822941
CH4,p110,2050,1.5,905783016.5252758
CH4,p111,2020,2.5,2905363532.5086813
CH4,p111,2020,2.0,3575832040.0106845
CH4,p111,2020,1.5,5140258557.515359
CH4,p111,2023,2.5,3001515777.3081975
CH4,p111,2023,2.0,3731614209.6264076
CH4,p111,2023,1.5,5212091586.2716675
CH4,p111,2026,2.5,3766085914.83725
CH4,p111,2026,2.0,4718951025.820169
CH4,p111,2026,1.5,6443183131.408307
CH4,p111,2029,2.5,4985965715.96497
CH4,p111,2029,2.0,6286652424.47757
CH4,p111,2029,1.5,8427365965.571225
CH4,p111,2032,2.5,5162265622.321826
CH4,p111,2032,2.0,6465361798.830247
