eall,r,t,dr,Value
CH4,p102,2026,1.5,9878253460.249573
CH4,p102,2027,2.5,5771212118.806709
CH4,p102,2027,2.0,7391962369.912851
CH4,p102,2027,1.5,10032201207.647339
CH4,p102,2028,2.5,5439647848.85314
CH4,p102,2028,2.0,6974906017.907108
CH4,p102,2028,1.5,9463424051.665745
CH4,p102,2029,2.5,5502540374.13097
CH4,p102,2029,2.0,7065878828.26152
CH4,p102,2029,1.5,9594315031.301334
CH4,p102,2030,2.5,5562019874.609184
CH4,p102,2030,2.0,7153579389.566821
CH4,p102,2030,1.5,9716204494.756386
CH4,p102,2031,2.5,5530351241.590343
CH4,p102,2031,2.0,7117932156.746501
CH4,p102,2031,1.5,9674781298.633772
CH4,p102,2032,2.5,5605677533.446025
CH4,p102,2032,2.0,7224989802.383052
CH4,p102,2032,1.5,9826211644.203749
CH4,p102,2033,2.5,5671410149.926396
CH4,p102,2033,2.0,7325112495.30462
CH4,p102,2033,1.5,9968181407.347578
CH4,p102,2034,2.5,5787507328.386879
CH4,p102,2034,2.0,7488845979.59796
CH4,p102,2034,1.5,10202431982.940521
CH4,p102,2035,2.5,5843402390.160463
CH4,p102,2035,2.0,7576608809.296069
CH4,p102,2035,1.5,10335872515.112211
CH4,p102,2036,2.5,5893127968.05908
CH4,p102,2036,2.0,7655437072.217917
CH4,p102,2036,1.5,10463140792.290297
CH4,p102,2037,2.5,6183739835.797419
CH4,p102,2037,2.0,8055442120.41106
CH4,p102,2037,1.5,11028830491.716602
CH4,p102,2038,2.5,6223584465.327995
CH4,p102,2038,2.0,8127846706.531077
CH4,p102,2038,1.5,11146251696.697536
CH4,p102,2039,2.5,6257806846.519901
CH4,p102,2039,2.0,8194314841.322891
CH4,p102,2039,1.5,11260556288.561924
CH4,p102,2040,2.5,6562630326.01672
CH4,p102,2040,2.0,8614806720.40733
CH4,p102,2040,1.5,11868128555.079802
CH4,p102,2041,2.5,6601609679.652862
CH4,p102,2041,2.0,8690510724.944622
CH4,p102,2041,1.5,11995063480.051315
CH4,p102,2042,2.5,6637095368.929443
CH4,p102,2042,2.0,8762458308.28839
CH4,p102,2042,1.5,12118412593.212774
CH4,p102,2043,2.5,6887442860.711807
CH4,p102,2043,2.0,9120781284.08631
