eall,r,t,dr,Value
CO2,p109,2047,1.5,21404348464.843533
CO2,p109,2050,2.5,8572878462.828
CO2,p109,2050,2.0,13287961617.3834
CO2,p109,2050,1.5,20574908310.7872
CO2,p11,2020,2.5,147110526.63852
CO2,p11,2020,2.0,232925000.51099002
CO2,p11,2020,1.5,416813158.80914
CO2,p11,2023,2.5,293626745.133624
CO2,p11,2023,2.0,470734940.61104804
CO2,p11,2023,1.5,820290589.5796481
CO2,p11,2026,2.5,261436958.369532
CO2,p11,2026,2.0,423844765.841514
CO2,p11,2026,1.5,720932218.534164
CO2,p11,2029,2.5,203963943.636384
CO2,p11,2029,2.0,334027907.694368
CO2,p11,2029,1.5,555727846.429568
CO2,p11,2032,2.5,176248098.129552
CO2,p11,2032,2.0,287308543.526256
CO2,p11,2032,1.5,470799714.18168
CO2,p11,2035,2.5,137360903.64394
CO2,p11,2035,2.0,221549844.587
CO2,p11,2035,1.5,358910748.23094
CO2,p11,2038,2.5,181377580.371208
CO2,p11,2038,2.0,289761744.251564
CO2,p11,2038,1.5,464503559.48724
CO2,p11,2041,2.5,116467899.313825
CO2,p11,2041,2.0,184463609.31785
CO2,p11,2041,1.5,292852810.41337496
CO2,p11,2044,2.5,-33200754.315820012
CO2,p11,2044,2.0,-52172613.924860016
CO2,p11,2044,1.5,-82089777.15450002
CO2,p11,2047,2.5,-22487983.649963018
CO2,p11,2047,2.0,-35085964.01931403
CO2,p11,2047,1.5,-54748232.44624504
CO2,p11,2050,2.5,-24614865.40200002
CO2,p11,2050,2.0,-38153041.373100035
CO2,p11,2050,1.5,-59075676.96480005
CO2,p110,2020,2.5,301085553.83808
CO2,p110,2020,2.0,476718793.57696
CO2,p110,2020,1.5,853075735.87456
CO2,p110,2023,2.5,52835752.891656
CO2,p110,2023,2.0,84704937.175512
CO2,p110,2023,1.5,147604642.998912
CO2,p110,2026,2.5,100784780.45526
CO2,p110,2026,2.0,163393507.70777
CO2,p110,2026,1.5,277921667.31602
CO2,p110,2029,2.5,134649622.22208
CO2,p110,2029,2.0,220513149.43616
CO2,p110,2029,1.5,366871434.46015996
CO2,p110,2032,2.5,204316934.203886
CO2,p110,2032,2.0,333064591.37345797
CO2,p110,2032,1.5,545778111.91449
CO2,p110,2035,2.5,243229239.809845
CO2,p110,2035,2.0,392305225.49975
CO2,p110,2035,1.5,635534465.309595
CO2,p110,2038,2.5,272093561.184452
CO2,p110,2038,2.0,434686055.062966
CO2,p110,2038,1.5,696824973.7650601
CO2,p110,2041,2.5,296566532.318212
CO2,p110,2041,2.0,469706530.954856
CO2,p110,2041,1.5,745701974.32614
CO2,p110,2044,2.5,308789730.724384
CO2,p110,2044,2.0,485241005.424032
CO2,p110,2044,1.5,763491092.4504
CO2,p110,2047,2.5,307850793.92988294
CO2,p110,2047,2.0,480311709.90107393
CO2,p110,2047,1.5,749479681.5570449
CO2,p110,2050,2.5,599617343.66
CO2,p110,2050,2.0,929406882.673
CO2,p110,2050,1.5,1439081624.784
CO2,p111,2020,2.5,1522670136.22932
CO2,p111,2020,2.0,2410894382.36309
CO2,p111,2020,1.5,4314232052.64974
CO2,p111,2023,2.5,1480569134.6384819
CO2,p111,2023,2.0,2373610834.896614
CO2,p111,2023,1.5,4136193138.037664
CO2,p111,2026,2.5,1937171291.400576
CO2,p111,2026,2.0,3140565578.482752
CO2,p111,2026,1.5,5341896591.437952
CO2,p111,2029,2.5,2754048529.831074
CO2,p111,2029,2.0,4510253389.433498
CO2,p111,2029,1.5,7503784400.119449
CO2,p111,2032,2.5,2844194980.974758
CO2,p111,2032,2.0,4636427434.739674
CO2,p111,2032,1.5,7597507140.9599695
CO2,p111,2035,2.5,3035488931.5496755
CO2,p111,2035,2.0,4895949889.596251
CO2,p111,2035,1.5,7931438821.145926
CO2,p111,2038,2.5,3815019315.8407516
CO2,p111,2038,2.0,6094725980.184615
CO2,p111,2038,1.5,9770171418.616558
CO2,p111,2041,2.5,3726342264.9033127
CO2,p111,2041,2.0,5901836881.985594
CO2,p111,2041,1.5,9369704538.918734
CO2,p111,2044,2.5,4214432609.008622
CO2,p111,2044,2.0,6622679814.156406
CO2,p111,2044,1.5,10420300406.88945
CO2,p111,2047,2.5,4403723859.758892
CO2,p111,2047,2.0,6870731467.058375
CO2,p111,2047,1.5,10721107826.114578
CO2,p111,2050,2.5,5301704233.4364
CO2,p111,2050,2.0,8217641561.826421
CO2,p111,2050,1.5,12724090160.24736
CO2,p112,2020,2.5,6764196114.059279
CO2,p112,2020,2.0,10709977180.59386
CO2,p112,2020,1.5,19165222323.16796
CO2,p112,2023,2.5,6528872758.879926
CO2,p112,2023,2.0,10466922994.394802
CO2,p112,2023,1.5,18239390564.489952
CO2,p112,2026,2.5,6729296979.327252
CO2,p112,2026,2.0,10909617830.121454
CO2,p112,2026,1.5,18556546215.720604
CO2,p112,2029,2.5,6989138973.034152
CO2,p112,2029,2.0,11445981216.708105
CO2,p112,2029,1.5,19042871404.788704
CO2,p112,2032,2.5,7034174233.883717
CO2,p112,2032,2.0,11466667586.74195
CO2,p112,2032,1.5,18789917474.07294
CO2,p112,2035,2.5,9753622425.73213
CO2,p112,2035,2.0,15731649073.7615
CO2,p112,2035,1.5,25485271499.49363
CO2,p112,2038,2.5,11011345813.15323
CO2,p112,2038,2.0,17591296360.037476
CO2,p112,2038,1.5,28199788058.075344
CO2,p112,2041,2.5,11390283495.247337
CO2,p112,2041,2.0,18040102183.224106
CO2,p112,2041,1.5,28640308210.593018
CO2,p112,2044,2.5,12558332342.503584
CO2,p112,2044,2.0,19734522252.505634
CO2,p112,2044,1.5,31050821725.9704
CO2,p112,2047,2.5,13843704953.986122
CO2,p112,2047,2.0,21599078933.444317
CO2,p112,2047,1.5,33703260751.85103
CO2,p112,2050,2.5,14336168882.892
CO2,p112,2050,2.0,22221061768.4826
CO2,p112,2050,1.5,34406805318.9408
CO2,p113,2020,2.5,76648371.3372
CO2,p113,2020,2.0,121359921.28390001
CO2,p113,2020,1.5,217170385.45540002
CO2,p113,2023,2.5,36875797.995707996
CO2,p113,2023,2.0,59118342.81851599
CO2,p113,2023,1.5,103018102.33721599
CO2,p113,2026,2.5,32510700.970308
CO2,p113,2026,2.0,52706742.482166
CO2,p113,2026,1.5,89650720.85751599
CO2,p113,2029,2.5,36555208.291842
CO2,p113,2029,2.0,59865775.898234
CO2,p113,2029,1.5,99599697.954584
CO2,p113,2032,2.5,1478752444.504536
CO2,p113,2032,2.0,2410569053.370408
CO2,p113,2032,1.5,3950092146.2792397
CO2,p113,2035,2.5,2510057990.66541
CO2,p113,2035,2.0,4048480630.1055
CO2,p113,2035,1.5,6558538620.77091
CO2,p113,2038,2.5,2977399455.589292
CO2,p113,2038,2.0,4756577179.051187
CO2,p113,2038,1.5,7625047386.265261
CO2,p113,2041,2.5,3059929542.806699
CO2,p113,2041,2.0,4846362397.277661
CO2,p113,2041,1.5,7694042492.028404
CO2,p113,2044,2.5,3253999931.609336
CO2,p113,2044,2.0,5113428463.957528
CO2,p113,2044,1.5,8045604226.5066
CO2,p113,2047,2.5,3447676254.977384
CO2,p113,2047,2.0,5379096984.205552
CO2,p113,2047,1.5,8393557374.68316
CO2,p113,2050,2.5,3721877984.3742003
CO2,p113,2050,2.0,5768910875.780011
CO2,p113,2050,1.5,8932507162.498081
CO2,p114,2020,2.5,2100092833.4292002
CO2,p114,2020,2.0,3325146986.2629
CO2,p114,2020,1.5,5950263028.0494
CO2,p114,2023,2.5,841355226.3639599
CO2,p114,2023,2.0,1348839331.1549199
CO2,p114,2023,1.5,2350452695.87392
CO2,p114,2026,2.5,819353685.85026
CO2,p114,2026,2.0,1328346127.06027
CO2,p114,2026,1.5,2259429860.98102
CO2,p114,2029,2.5,282933895.422138
CO2,p114,2029,2.0,463355509.894226
CO2,p114,2029,1.5,770892352.744376
CO2,p114,2032,2.5,930578645.7962201
CO2,p114,2032,2.0,1516970669.17466
CO2,p114,2032,1.5,2485792273.0173
CO2,p114,2035,2.5,945659395.620665
CO2,p114,2035,2.0,1525257089.7107499
CO2,p114,2035,1.5,2470916485.3314147
CO2,p114,2038,2.5,848074209.2559199
CO2,p114,2038,2.0,1354850261.12836
CO2,p114,2038,1.5,2171897365.1676
CO2,p114,2041,2.5,745029026.108867
CO2,p114,2041,2.0,1179988168.519246
CO2,p114,2041,1.5,1873338880.678365
CO2,p114,2044,2.5,1049961278.9977219
CO2,p114,2044,2.0,1649939152.7107058
CO2,p114,2044,1.5,2596058107.4119496
CO2,p114,2047,2.5,1327504092.8850021
CO2,p114,2047,2.0,2071184396.2289562
CO2,p114,2047,1.5,3231881692.1022305
CO2,p114,2050,2.5,1549450011.4954
CO2,p114,2050,2.0,2401647517.81787
CO2,p114,2050,1.5,3718680027.58896
CO2,p115,2020,2.5,1872726125.19804
CO2,p115,2020,2.0,2965149698.23023
CO2,p115,2020,1.5,5306057354.727779
CO2,p115,2023,2.5,1577688796.3743901
CO2,p115,2023,2.0,2529310610.06053
CO2,p115,2023,1.5,4407511558.12528
CO2,p115,2026,2.5,1777427608.82148
CO2,p115,2026,2.0,2881587183.99846
CO2,p115,2026,1.5,4901391284.93196
CO2,p115,2029,2.5,1916750769.2347438
CO2,p115,2029,2.0,3139026622.0800877
CO2,p115,2029,1.5,5222451371.248287
CO2,p115,2032,2.5,3335330836.4323554
CO2,p115,2032,2.0,5437046158.019867
CO2,p115,2032,1.5,8909445384.99054
CO2,p115,2035,2.5,3537439299.508795
CO2,p115,2035,2.0,5705547257.27225
CO2,p115,2035,1.5,9242986556.781046
CO2,p115,2038,2.5,3608649036.870288
CO2,p115,2038,2.0,5765036875.975704
CO2,p115,2038,1.5,9241662167.59464
CO2,p115,2041,2.5,3709265827.07338
CO2,p115,2041,2.0,5874790963.11044
CO2,p115,2041,1.5,9326766675.0111
CO2,p115,2044,2.5,3793127903.335498
CO2,p115,2044,2.0,5960629562.384354
CO2,p115,2044,1.5,9378612947.807549
CO2,p115,2047,2.5,4534764424.779805
CO2,p115,2047,2.0,7075182191.541266
CO2,p115,2047,1.5,11040133285.458689
CO2,p115,2050,2.5,4934670341.4642
CO2,p115,2050,2.0,7648739029.26951
CO2,p115,2050,1.5,11843208819.51408
CO2,p116,2020,2.5,3572945430.6786003
CO2,p116,2020,2.0,5657163598.5744505
CO2,p116,2020,1.5,10123345386.9227
CO2,p116,2023,2.5,3937181361.6217318
CO2,p116,2023,2.0,6311989167.044363
CO2,p116,2023,1.5,10999109835.641663
CO2,p116,2026,2.5,3841303747.800156
CO2,p116,2026,2.0,6227568197.191162
CO2,p116,2026,1.5,10592686092.418612
CO2,p116,2029,2.5,5156913286.469135
CO2,p116,2029,2.0,8445379730.014671
CO2,p116,2029,1.5,14050720258.785471
CO2,p116,2032,2.5,5232442897.913806
CO2,p116,2032,2.0,8529598696.599218
CO2,p116,2032,1.5,13977073494.42729
CO2,p116,2035,2.5,5774672468.9654
CO2,p116,2035,2.0,9313987853.17
CO2,p116,2035,1.5,15088660322.1354
CO2,p116,2038,2.5,5955766598.139584
CO2,p116,2038,2.0,9514700297.027872
CO2,p116,2038,1.5,15252572995.23552
CO2,p116,2041,2.5,5732031067.807513
CO2,p116,2041,2.0,9078476951.325193
