eall,r,t,dr,Value
CH4,p115,2050,1.5,21293983475.5349
CH4,p116,2020,2.5,2760963620.3786
CH4,p116,2020,2.0,3398109071.2352
CH4,p116,2020,1.5,4884781789.9006
CH4,p116,2023,2.5,2970343998.28736
CH4,p116,2023,2.0,3692860105.9788804
CH4,p116,2023,1.5,5157962213.24224
CH4,p116,2026,2.5,3168725625.13822
CH4,p116,2026,2.0,3970451385.71536
CH4,p116,2026,1.5,5421193238.18828
CH4,p116,2029,2.5,5752789180.33
CH4,p116,2029,2.0,7253516792.59
CH4,p116,2029,1.5,9723464321.10125
CH4,p116,2032,2.5,6093768671.7758
CH4,p116,2032,2.0,7632001540.379399
