r,t,Value
p69,2026,3600353.542636
p69,2029,4270251.45798
p69,2032,4820232.871228
p69,2035,3543255.289229
p69,2038,113863.987126
p69,2041,309387.784173
p69,2044,-3032226.610592
p69,2047,-3179192.115109
p69,2050,-2823323.352067
p70,2010,11413135.117648
p70,2015,5752348.798268
p70,2020,2988897.853946
p70,2023,4256581.88241
p70,2026,3989658.686901
p70,2029,5861253.0362
p70,2032,7161666.096455
p70,2035,8803115.522226
p70,2038,14555706.760414
p70,2041,18042203.762611
p70,2044,20926675.97854
p70,2047,18563773.734793
p70,2050,17533665.558888
p71,2010,1805209.928286
p71,2015,1694566.708174
p71,2020,1192845.576122
p71,2023,1335213.590622
p71,2026,888408.251217
p71,2029,-1919997.30751
p71,2032,-3912198.450753
p71,2035,-12703360.031954
p71,2038,-13515460.407734
p71,2041,-17646836.965597
p71,2044,-19179870.38045
p71,2047,-21942631.080389
p71,2050,-23273012.045358
p72,2010,-12617501.875367
p72,2015,-11938874.857482
p72,2020,-9713286.747602
p72,2023,-6393885.531321
p72,2026,-2146670.723687
p72,2029,4444455.680273
p72,2032,6684260.454297
p72,2035,1486406.382709
p72,2038,1816191.706268
p72,2041,5780151.016566
p72,2044,9218164.26402
p72,2047,15349097.149807
p72,2050,12247935.508418
p73,2010,3050724.025463
p73,2015,2868076.141148
p73,2020,2635715.881592
p73,2023,2887741.712132
p73,2026,2855411.692298
p73,2029,2905110.228383
p73,2032,3027878.590111
p73,2035,3222020.15948
p73,2038,1601536.782038
p73,2041,1138200.307107
p73,2044,-2312725.784422
p73,2047,-5466154.461533
p73,2050,-8776634.215201
p74,2010,393965.355228
p74,2015,1302567.1221
p74,2020,778651.132059
p74,2023,1194481.458163
p74,2026,1285812.223306
p74,2029,582627.464865
p74,2032,-2557465.650792
p74,2035,-2908661.305362
p74,2038,-3112363.406622
p74,2041,-3169451.328917
p74,2044,-3015032.646508
p74,2047,-2990402.755642
p74,2050,-3320275.698961
p75,2010,-12036788.62529
p75,2015,-6427096.960085
p75,2020,-3948639.268191
p75,2023,-5938486.85437
p75,2026,-5330666.808113
p75,2029,-9777658.261158
p75,2032,-6257212.054211
p75,2035,-6762841.440624
p75,2038,-6385095.731112
p75,2041,-9111841.305429
p75,2044,-9845152.58765
p75,2047,-8816141.00823
p75,2050,-6959153.732989
p76,2010,7804042.828473
