eall,r,t,Value_emit,dr,Value_scc,dtau,Value
CO2,p120,2032,38576.111185,2.0,237.0,0.8534903711901114,5697211.568066382
CO2,p120,2032,38576.111185,1.5,394.0,0.887711123800987,9851066.69413275
CO2,p120,2033,38576.111185,2.5,153.0,0.8007283617688704,3450579.3409979306
CO2,p120,2033,38576.111185,2.0,241.0,0.8367552658726582,5679771.605460404
CO2,p120,2033,38576.111185,1.5,398.0,0.874592240198017,9804017.264546612
CO2,p120,2034,38594.347438,2.5,155.0,0.7811984017257273,3412036.5694308905
CO2,p120,2034,38594.347438,2.0,245.0,0.8203482998751551,5663501.236726699
CO2,p120,2034,38594.347438,1.5,403.0,0.8616672317221843,9785099.73514559
CO2,p120,2035,38594.347438,2.5,158.0,0.7621447821714413,3393244.865271948
CO2,p120,2035,38594.347438,2.0,248.0,0.8042630390932893,5620441.403394244
CO2,p120,2035,38594.347438,1.5,408.0,0.848933233223827,9760101.436124144
CO2,p120,2036,38594.347438,2.5,161.0,0.7435558850453087,3373340.0636541136
CO2,p120,2036,38594.347438,2.0,252.0,0.7884931755816562,5599111.454994265
CO2,p120,2036,38594.347438,1.5,412.0,0.836387421895396,9710136.655276606
CO2,p120,2037,39362.594259,2.5,164.0,0.7254203756539598,3419119.2044264814
CO2,p120,2037,39362.594259,2.0,256.0,0.773032525080055,5687460.281722237
CO2,p120,2037,39362.594259,1.5,417.0,0.8240270166457105,9875478.551950954
CO2,p120,2038,39362.594259,2.5,167.0,0.7077271957599608,3396745.43211911
CO2,p120,2038,39362.594259,2.0,259.0,0.7578750245882894,5641284.516567324
CO2,p120,2038,39362.594259,1.5,422.0,0.8118492774834588,9846196.616515584
CO2,p120,2039,39362.594259,2.5,170.0,0.6904655568389862,3373429.0840382585
CO2,p120,2039,39362.594259,2.0,263.0,0.7430147299885189,5616086.86447576
CO2,p120,2039,39362.594259,1.5,426.0,0.7998515049098116,9792635.955071181
CO2,p120,2040,41217.568028,2.5,173.0,0.67362493350145,3507062.8668203
CO2,p120,2040,41217.568028,2.0,267.0,0.7284458137142342,5853125.111519919
CO2,p120,2040,41217.568028,1.5,431.0,0.7880310393200115,10221152.977817414
CO2,p120,2041,41217.568028,2.5,176.0,0.6571950570745855,3480857.547217668
CO2,p120,2041,41217.568028,2.0,271.0,0.7141625624649355,5824325.861870816
CO2,p120,2041,41217.568028,1.5,436.0,0.7763852604138046,10186923.978668908
CO2,p120,2042,41217.568028,2.5,179.0,0.641165909341059,3453844.240310213
CO2,p120,2042,41217.568028,2.0,275.0,0.700159374965623,5794405.658108945
CO2,p120,2042,41217.568028,1.5,441.0,0.7649115866145859,10151474.38557642
CO2,p120,2043,41437.22971,2.5,182.0,0.6255277164303016,3444336.6209889706
CO2,p120,2043,41437.22971,2.0,279.0,0.6864307597702186,5794134.648690736
