eall,r,t,dr,Value
CO2,p6,2032,1.5,526531834.48008
CO2,p6,2035,2.5,200500351.29374
CO2,p6,2035,2.0,323387663.37700003
CO2,p6,2035,1.5,523888014.67074
CO2,p6,2038,2.5,182504157.363628
CO2,p6,2038,2.0,291561519.690674
CO2,p6,2038,1.5,467388695.68733996
CO2,p6,2041,2.5,181664744.339681
CO2,p6,2041,2.0,287723352.306778
CO2,p6,2041,1.5,456787073.917695
CO2,p6,2044,2.5,170429129.955084
CO2,p6,2044,2.0,267817204.215132
CO2,p6,2044,1.5,421390705.9329
CO2,p6,2047,2.5,132359222.901083
CO2,p6,2047,2.0,206508106.934674
CO2,p6,2047,1.5,322235804.445045
CO2,p6,2050,2.5,102227462.2914
CO2,p6,2050,2.0,158452566.55166999
CO2,p6,2050,1.5,245345909.49936
CO2,p60,2020,2.5,43150735.337400004
CO2,p60,2020,2.0,68321997.61755
CO2,p60,2020,1.5,122260416.78930001
CO2,p60,2023,2.5,29853673.454682
CO2,p60,2023,2.0,47860651.094014004
CO2,p60,2023,1.5,83400738.540064
CO2,p60,2026,2.5,31275276.952524003
CO2,p60,2026,2.0,50703858.089698
CO2,p60,2026,1.5,86243945.535748
CO2,p60,2029,2.5,133937045.12538001
CO2,p60,2029,2.0,219346175.35026002
CO2,p60,2029,1.5,364929920.05176
CO2,p60,2032,2.5,148606759.375712
CO2,p60,2032,2.0,242249374.872736
CO2,p60,2032,1.5,396963261.34608
CO2,p60,2035,2.5,141505286.36715502
CO2,p60,2035,2.0,228234332.85025
CO2,p60,2035,1.5,369739619.217405
CO2,p60,2038,2.5,116797113.309028
CO2,p60,2038,2.0,186590510.286374
CO2,p60,2038,1.5,299114558.47433996
CO2,p60,2041,2.5,106506920.475026
CO2,p60,2041,2.0,168687261.33038798
CO2,p60,2041,1.5,267806418.53546998
CO2,p60,2044,2.5,101601693.22667
CO2,p60,2044,2.0,159659803.64191
CO2,p60,2044,1.5,251212977.75825
CO2,p60,2047,2.5,100387462.125349
CO2,p60,2047,2.0,156625464.46782202
CO2,p60,2047,1.5,244398795.226635
CO2,p60,2050,2.5,105160224.7812
CO2,p60,2050,2.0,162998348.41086
CO2,p60,2050,1.5,252384539.47488004
CO2,p61,2020,2.5,223997.9646
CO2,p61,2020,2.0,354663.44395
CO2,p61,2020,1.5,634660.8997000001
CO2,p61,2023,2.5,47677.027986
CO2,p61,2023,2.0,76434.600422
CO2,p61,2023,1.5,133192.967072
CO2,p61,2026,2.5,49947.362652
CO2,p61,2026,2.0,80975.26975400001
CO2,p61,2026,1.5,137733.63640400002
CO2,p61,2029,2.5,273350044.202604
CO2,p61,2029,2.0,447660217.317308
CO2,p61,2029,1.5,744779830.581008
CO2,p61,2032,2.5,292876690.640006
CO2,p61,2032,2.0,477429125.837818
CO2,p61,2032,1.5,782341844.86029
CO2,p61,2035,2.5,270884546.01084
CO2,p61,2035,2.0,436910558.082
CO2,p61,2035,1.5,707795104.09284
CO2,p61,2038,2.5,203766217.550904
CO2,p61,2038,2.0,325528957.30693203
CO2,p61,2038,1.5,521840313.24012005
CO2,p61,2041,2.5,169632774.20137998
CO2,p61,2041,2.0,268666937.17443997
CO2,p61,2041,1.5,426533276.1711
CO2,p61,2044,2.5,107783289.910114
CO2,p61,2044,2.0,169373741.287322
CO2,p61,2044,1.5,266497145.38215002
CO2,p61,2047,2.5,105613988.76305899
CO2,p61,2047,2.0,164779940.58320197
CO2,p61,2047,1.5,257123061.64828497
CO2,p61,2050,2.5,109055344.0346
CO2,p61,2050,2.0,169035783.25363
CO2,p61,2050,1.5,261732825.68304
CO2,p62,2020,2.5,308177660.56152
CO2,p62,2020,2.0,487947962.55574
CO2,p62,2020,1.5,873170038.25764
CO2,p62,2023,2.5,90195175.676466
CO2,p62,2023,2.0,144598614.973382
CO2,p62,2023,1.5,251973824.112032
CO2,p62,2026,2.5,73446940.165104
CO2,p62,2026,2.0,119073069.66160801
CO2,p62,2026,1.5,202535501.66740802
CO2,p62,2029,2.5,78994890.700428
CO2,p62,2029,2.0,129368444.190556
CO2,p62,2029,1.5,215232455.82145602
CO2,p62,2032,2.5,85486039.577942
CO2,p62,2032,2.0,139353954.928426
CO2,p62,2032,1.5,228353119.42053
CO2,p62,2035,2.5,89343719.22931
CO2,p62,2035,2.0,144102772.9505
CO2,p62,2035,1.5,233446492.17981002
CO2,p62,2038,2.5,92702017.570636
CO2,p62,2038,2.0,148097125.631138
CO2,p62,2038,1.5,237407605.97358
CO2,p62,2041,2.5,99682270.39209601
CO2,p62,2041,2.0,157878277.96204802
CO2,p62,2041,1.5,250646171.21712002
CO2,p62,2044,2.5,94843932.932112
CO2,p62,2044,2.0,149040466.036176
CO2,p62,2044,1.5,234504229.77719998
CO2,p62,2047,2.5,91617707.989811
CO2,p62,2047,2.0,142942811.41865802
CO2,p62,2047,1.5,223048346.67676502
CO2,p62,2050,2.5,95932627.13800001
CO2,p62,2050,2.0,148695572.0639
CO2,p62,2050,1.5,230238305.13120002
CO2,p63,2020,2.5,6910218581.933761
CO2,p63,2020,2.0,10941179421.39512
CO2,p63,2020,1.5,19578952648.81232
CO2,p63,2023,2.5,9322948458.429354
CO2,p63,2023,2.0,14946314195.259758
CO2,p63,2023,1.5,26045062360.05661
CO2,p63,2026,2.5,7978697017.168284
CO2,p63,2026,2.0,12935160315.712217
CO2,p63,2026,1.5,22001861471.58527
CO2,p63,2029,2.5,7586032191.991177
CO2,p63,2029,2.0,12423501995.579754
CO2,p63,2029,1.5,20669189160.78755
CO2,p63,2032,2.5,9041916375.961634
CO2,p63,2032,2.0,14739562311.499102
CO2,p63,2032,1.5,24153064291.95231
CO2,p63,2035,2.5,9630864370.174425
CO2,p63,2035,2.0,15533652209.95875
CO2,p63,2035,1.5,25164516580.133175
CO2,p63,2038,2.5,10290684155.688692
CO2,p63,2038,2.0,16439995419.453886
CO2,p63,2038,1.5,26354191130.42226
CO2,p63,2041,2.5,11130479137.195036
CO2,p63,2041,2.0,17628620136.366703
CO2,p63,2041,1.5,27987042917.224514
CO2,p63,2044,2.5,12562485074.297338
CO2,p63,2044,2.0,19741047973.89582
CO2,p63,2044,1.5,31061089469.4165
CO2,p63,2047,2.5,13754713892.957531
CO2,p63,2047,2.0,21460234241.368294
CO2,p63,2047,1.5,33486607121.598175
CO2,p63,2050,2.5,14126343620.940998
CO2,p63,2050,2.0,21895832612.458546
CO2,p63,2050,1.5,33903224690.258396
CO2,p64,2020,2.5,2747498510.2469997
CO2,p64,2020,2.0,4350205974.55775
CO2,p64,2020,1.5,7784579112.3665
CO2,p64,2023,2.5,2462437408.395258
CO2,p64,2023,2.0,3947717115.046366
CO2,p64,2023,1.5,6879190220.278816
CO2,p64,2026,2.5,1791053909.16474
